"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 05 05:13:42 GMT 2023","Sat Aug 05 05:13:43 GMT 2023","344","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat Aug 05 05:13:33 GMT 2023","Sat Aug 05 05:13:34 GMT 2023","482","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat Aug 05 05:13:39 GMT 2023","Sat Aug 05 05:13:42 GMT 2023","3108","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat Aug 05 05:13:31 GMT 2023","Sat Aug 05 05:13:32 GMT 2023","685","","example to-do app","","","","displays two todo items by default",""
"passed","Sat Aug 05 05:14:05 GMT 2023","Sat Aug 05 05:14:05 GMT 2023","473","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat Aug 05 05:13:45 GMT 2023","Sat Aug 05 05:13:47 GMT 2023","1299","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat Aug 05 05:14:19 GMT 2023","Sat Aug 05 05:14:22 GMT 2023","3320","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat Aug 05 05:13:58 GMT 2023","Sat Aug 05 05:14:00 GMT 2023","1663","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sat Aug 05 05:13:57 GMT 2023","Sat Aug 05 05:13:57 GMT 2023","273","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat Aug 05 05:13:43 GMT 2023","Sat Aug 05 05:13:44 GMT 2023","1204","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat Aug 05 05:13:47 GMT 2023","Sat Aug 05 05:13:47 GMT 2023","437","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sat Aug 05 05:13:42 GMT 2023","Sat Aug 05 05:13:42 GMT 2023","394","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sat Aug 05 05:13:33 GMT 2023","Sat Aug 05 05:13:33 GMT 2023","456","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat Aug 05 05:13:23 GMT 2023","Sat Aug 05 05:13:26 GMT 2023","2865","","Example feature","","","","Submitting form with credentials",""
"passed","Sat Aug 05 05:13:56 GMT 2023","Sat Aug 05 05:13:56 GMT 2023","594","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat Aug 05 05:13:58 GMT 2023","Sat Aug 05 05:13:58 GMT 2023","193","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat Aug 05 05:13:47 GMT 2023","Sat Aug 05 05:13:50 GMT 2023","2239","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat Aug 05 05:13:44 GMT 2023","Sat Aug 05 05:13:45 GMT 2023","1357","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat Aug 05 05:13:56 GMT 2023","Sat Aug 05 05:13:57 GMT 2023","284","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat Aug 05 05:13:47 GMT 2023","Sat Aug 05 05:13:47 GMT 2023","354","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat Aug 05 05:13:57 GMT 2023","Sat Aug 05 05:13:58 GMT 2023","217","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat Aug 05 05:13:57 GMT 2023","Sat Aug 05 05:13:57 GMT 2023","235","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat Aug 05 05:14:09 GMT 2023","Sat Aug 05 05:14:10 GMT 2023","1287","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat Aug 05 05:13:34 GMT 2023","Sat Aug 05 05:13:34 GMT 2023","449","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat Aug 05 05:13:57 GMT 2023","Sat Aug 05 05:13:57 GMT 2023","212","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat Aug 05 05:14:31 GMT 2023","Sat Aug 05 05:14:32 GMT 2023","698","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat Aug 05 05:13:58 GMT 2023","Sat Aug 05 05:13:58 GMT 2023","253","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat Aug 05 05:14:27 GMT 2023","Sat Aug 05 05:14:31 GMT 2023","4873","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sat Aug 05 05:14:05 GMT 2023","Sat Aug 05 05:14:05 GMT 2023","197","","Location","","","","cy.url() - get the current URL",""
"passed","Sat Aug 05 05:13:32 GMT 2023","Sat Aug 05 05:13:33 GMT 2023","520","","example to-do app","","","","can add new todo items",""
"passed","Sat Aug 05 05:13:33 GMT 2023","Sat Aug 05 05:13:33 GMT 2023","415","","example to-do app","","","","can check off an item as completed",""
"passed","Sat Aug 05 05:14:12 GMT 2023","Sat Aug 05 05:14:12 GMT 2023","958","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat Aug 05 05:14:05 GMT 2023","Sat Aug 05 05:14:05 GMT 2023","230","","Location","","","","cy.location() - get window.location",""
"passed","Sat Aug 05 05:14:10 GMT 2023","Sat Aug 05 05:14:11 GMT 2023","1114","","Navigation","","","","cy.reload() - reload the page",""
