"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 18 05:14:07 GMT 2023","Fri Aug 18 05:14:10 GMT 2023","3116","","Actions","","","",".click() - click on a DOM element",""
"passed","Fri Aug 18 05:14:15 GMT 2023","Fri Aug 18 05:14:15 GMT 2023","373","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Fri Aug 18 05:14:13 GMT 2023","Fri Aug 18 05:14:14 GMT 2023","1263","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Fri Aug 18 05:14:40 GMT 2023","Fri Aug 18 05:14:40 GMT 2023","549","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Fri Aug 18 05:14:39 GMT 2023","Fri Aug 18 05:14:40 GMT 2023","593","","Navigation","","","","cy.reload() - reload the page",""
"passed","Fri Aug 18 05:14:01 GMT 2023","Fri Aug 18 05:14:01 GMT 2023","335","","example to-do app","","","","can check off an item as completed",""
"passed","Fri Aug 18 05:14:10 GMT 2023","Fri Aug 18 05:14:11 GMT 2023","373","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Fri Aug 18 05:14:26 GMT 2023","Fri Aug 18 05:14:26 GMT 2023","194","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Fri Aug 18 05:14:53 GMT 2023","Fri Aug 18 05:14:58 GMT 2023","4961","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Fri Aug 18 05:14:34 GMT 2023","Fri Aug 18 05:14:34 GMT 2023","170","","Location","","","","cy.url() - get the current URL",""
"passed","Fri Aug 18 05:14:25 GMT 2023","Fri Aug 18 05:14:25 GMT 2023","188","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Fri Aug 18 05:14:00 GMT 2023","Fri Aug 18 05:14:01 GMT 2023","561","","example to-do app","","","","can add new todo items",""
"passed","Fri Aug 18 05:14:24 GMT 2023","Fri Aug 18 05:14:25 GMT 2023","594","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Fri Aug 18 05:14:01 GMT 2023","Fri Aug 18 05:14:01 GMT 2023","441","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Fri Aug 18 05:13:59 GMT 2023","Fri Aug 18 05:14:00 GMT 2023","883","","example to-do app","","","","displays two todo items by default",""
"passed","Fri Aug 18 05:14:45 GMT 2023","Fri Aug 18 05:14:48 GMT 2023","3222","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Fri Aug 18 05:14:38 GMT 2023","Fri Aug 18 05:14:39 GMT 2023","1277","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Fri Aug 18 05:14:33 GMT 2023","Fri Aug 18 05:14:33 GMT 2023","579","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Fri Aug 18 05:14:26 GMT 2023","Fri Aug 18 05:14:26 GMT 2023","171","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Fri Aug 18 05:14:11 GMT 2023","Fri Aug 18 05:14:12 GMT 2023","1217","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Fri Aug 18 05:14:25 GMT 2023","Fri Aug 18 05:14:26 GMT 2023","198","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Fri Aug 18 05:14:58 GMT 2023","Fri Aug 18 05:14:58 GMT 2023","651","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Fri Aug 18 05:14:26 GMT 2023","Fri Aug 18 05:14:26 GMT 2023","174","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Fri Aug 18 05:14:25 GMT 2023","Fri Aug 18 05:14:25 GMT 2023","183","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Fri Aug 18 05:14:02 GMT 2023","Fri Aug 18 05:14:02 GMT 2023","417","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Fri Aug 18 05:14:26 GMT 2023","Fri Aug 18 05:14:28 GMT 2023","1664","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Fri Aug 18 05:13:51 GMT 2023","Fri Aug 18 05:13:53 GMT 2023","2712","","Example feature","","","","Submitting form with credentials",""
"passed","Fri Aug 18 05:14:10 GMT 2023","Fri Aug 18 05:14:10 GMT 2023","342","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Fri Aug 18 05:14:33 GMT 2023","Fri Aug 18 05:14:34 GMT 2023","178","","Location","","","","cy.location() - get window.location",""
"passed","Fri Aug 18 05:14:25 GMT 2023","Fri Aug 18 05:14:25 GMT 2023","194","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Fri Aug 18 05:14:01 GMT 2023","Fri Aug 18 05:14:02 GMT 2023","410","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Fri Aug 18 05:14:12 GMT 2023","Fri Aug 18 05:14:13 GMT 2023","1229","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Fri Aug 18 05:14:14 GMT 2023","Fri Aug 18 05:14:15 GMT 2023","314","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Fri Aug 18 05:14:15 GMT 2023","Fri Aug 18 05:14:17 GMT 2023","2357","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
