"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 16 05:17:25 GMT 2024","Fri Aug 16 05:17:28 GMT 2024","3017","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Fri Aug 16 05:17:11 GMT 2024","Fri Aug 16 05:17:11 GMT 2024","136","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Fri Aug 16 05:16:53 GMT 2024","Fri Aug 16 05:16:53 GMT 2024","729","","example to-do app","","","","displays two todo items by default",""
"passed","Fri Aug 16 05:16:54 GMT 2024","Fri Aug 16 05:16:54 GMT 2024","218","","example to-do app","","","","can check off an item as completed",""
"passed","Fri Aug 16 05:17:12 GMT 2024","Fri Aug 16 05:17:12 GMT 2024","131","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Fri Aug 16 05:17:21 GMT 2024","Fri Aug 16 05:17:22 GMT 2024","485","","Navigation","","","","cy.reload() - reload the page",""
"passed","Fri Aug 16 05:17:11 GMT 2024","Fri Aug 16 05:17:12 GMT 2024","131","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Fri Aug 16 05:17:04 GMT 2024","Fri Aug 16 05:17:06 GMT 2024","2166","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Fri Aug 16 05:16:54 GMT 2024","Fri Aug 16 05:16:55 GMT 2024","296","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Fri Aug 16 05:17:12 GMT 2024","Fri Aug 16 05:17:14 GMT 2024","1611","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Fri Aug 16 05:16:55 GMT 2024","Fri Aug 16 05:16:55 GMT 2024","292","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Fri Aug 16 05:17:04 GMT 2024","Fri Aug 16 05:17:04 GMT 2024","145","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Fri Aug 16 05:17:31 GMT 2024","Fri Aug 16 05:17:36 GMT 2024","4651","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Fri Aug 16 05:17:12 GMT 2024","Fri Aug 16 05:17:12 GMT 2024","123","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Fri Aug 16 05:16:54 GMT 2024","Fri Aug 16 05:16:54 GMT 2024","297","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Fri Aug 16 05:17:36 GMT 2024","Fri Aug 16 05:17:37 GMT 2024","779","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Fri Aug 16 05:16:53 GMT 2024","Fri Aug 16 05:16:54 GMT 2024","454","","example to-do app","","","","can add new todo items",""
"passed","Fri Aug 16 05:16:47 GMT 2024","Fri Aug 16 05:16:49 GMT 2024","1939","","Example feature","","","","Submitting form with credentials",""
"passed","Fri Aug 16 05:17:17 GMT 2024","Fri Aug 16 05:17:17 GMT 2024","367","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Fri Aug 16 05:17:01 GMT 2024","Fri Aug 16 05:17:02 GMT 2024","952","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Fri Aug 16 05:17:17 GMT 2024","Fri Aug 16 05:17:17 GMT 2024","92","","Location","","","","cy.url() - get the current URL",""
"passed","Fri Aug 16 05:17:01 GMT 2024","Fri Aug 16 05:17:01 GMT 2024","235","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Fri Aug 16 05:17:20 GMT 2024","Fri Aug 16 05:17:21 GMT 2024","1202","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Fri Aug 16 05:17:02 GMT 2024","Fri Aug 16 05:17:03 GMT 2024","944","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Fri Aug 16 05:17:04 GMT 2024","Fri Aug 16 05:17:04 GMT 2024","164","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Fri Aug 16 05:17:17 GMT 2024","Fri Aug 16 05:17:17 GMT 2024","125","","Location","","","","cy.location() - get window.location",""
"passed","Fri Aug 16 05:17:11 GMT 2024","Fri Aug 16 05:17:11 GMT 2024","121","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Fri Aug 16 05:17:00 GMT 2024","Fri Aug 16 05:17:00 GMT 2024","245","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Fri Aug 16 05:17:11 GMT 2024","Fri Aug 16 05:17:11 GMT 2024","260","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Fri Aug 16 05:17:22 GMT 2024","Fri Aug 16 05:17:22 GMT 2024","373","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Fri Aug 16 05:17:10 GMT 2024","Fri Aug 16 05:17:11 GMT 2024","676","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Fri Aug 16 05:17:12 GMT 2024","Fri Aug 16 05:17:12 GMT 2024","129","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Fri Aug 16 05:16:58 GMT 2024","Fri Aug 16 05:17:00 GMT 2024","2498","","Actions","","","",".click() - click on a DOM element",""
"passed","Fri Aug 16 05:17:03 GMT 2024","Fri Aug 16 05:17:04 GMT 2024","977","","Actions","","","",".select() - select an option in a <select> element",""
