"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","95","cy.location() - get window.location","","Thu Dec 12 05:20:10 GMT 2024","passed","Thu Dec 12 05:20:10 GMT 2024","","Location","",""
"","454","cy.reload() - reload the page","","Thu Dec 12 05:20:13 GMT 2024","passed","Thu Dec 12 05:20:14 GMT 2024","","Navigation","",""
"","4540","cy.wait() - wait for a specific amount of time","","Thu Dec 12 05:20:23 GMT 2024","passed","Thu Dec 12 05:20:28 GMT 2024","","Waiting","",""
"","110","finds element by class name regex","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:04 GMT 2024","","Explicit Assertions","",""
"","985",".select() - select an option in a <select> element","","Thu Dec 12 05:19:56 GMT 2024","passed","Thu Dec 12 05:19:57 GMT 2024","","Actions","",""
"","90","cy.url() - get the current URL","","Thu Dec 12 05:20:10 GMT 2024","passed","Thu Dec 12 05:20:10 GMT 2024","","Location","",""
"","217",".rightclick() - right click on a DOM element","","Thu Dec 12 05:19:54 GMT 2024","passed","Thu Dec 12 05:19:55 GMT 2024","","Actions","",""
"","1581","retries the should callback until assertions pass","Assertions","Thu Dec 12 05:20:05 GMT 2024","passed","Thu Dec 12 05:20:06 GMT 2024","","Explicit Assertions","",""
"","401","can add new todo items","","Thu Dec 12 05:19:47 GMT 2024","passed","Thu Dec 12 05:19:48 GMT 2024","","example to-do app","",""
"","2911","cy.viewport() - set the viewport size and dimension","","Thu Dec 12 05:20:17 GMT 2024","passed","Thu Dec 12 05:20:20 GMT 2024","","Viewport","",""
"","1796","Submitting form with credentials","","Thu Dec 12 05:19:42 GMT 2024","passed","Thu Dec 12 05:19:44 GMT 2024","","Example feature","",""
"","399",".should() - make an assertion about the current subject","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:04 GMT 2024","","Implicit Assertions","",""
"","106","can throw any error","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:05 GMT 2024","","Explicit Assertions","",""
"","262","cy.hash() - get the current URL hash","","Thu Dec 12 05:20:09 GMT 2024","passed","Thu Dec 12 05:20:10 GMT 2024","","Location","",""
"","98","matches unknown text between two elements","Assertions","Thu Dec 12 05:20:05 GMT 2024","passed","Thu Dec 12 05:20:05 GMT 2024","","Explicit Assertions","",""
"","351","cy.visit() - visit a remote url","","Thu Dec 12 05:20:14 GMT 2024","passed","Thu Dec 12 05:20:14 GMT 2024","","Navigation","",""
"","906",".check() - check a checkbox or radio element","","Thu Dec 12 05:19:55 GMT 2024","passed","Thu Dec 12 05:19:56 GMT 2024","","Actions","",""
"","917",".uncheck() - uncheck a checkbox element","","Thu Dec 12 05:19:56 GMT 2024","passed","Thu Dec 12 05:19:56 GMT 2024","","Actions","",""
"","558","cy.wait() - wait for a specific route","","Thu Dec 12 05:20:28 GMT 2024","passed","Thu Dec 12 05:20:28 GMT 2024","","Waiting","",""
"","362","displays two todo items by default","","Thu Dec 12 05:19:47 GMT 2024","passed","Thu Dec 12 05:19:47 GMT 2024","","example to-do app","",""
"","285","can filter for uncompleted tasks","example to-do app","Thu Dec 12 05:19:48 GMT 2024","passed","Thu Dec 12 05:19:48 GMT 2024","","with a checked task","",""
"","120",".and() - chain multiple assertions together","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:04 GMT 2024","","Implicit Assertions","",""
"","276","can filter for completed tasks","example to-do app","Thu Dec 12 05:19:48 GMT 2024","passed","Thu Dec 12 05:19:48 GMT 2024","","with a checked task","",""
"","218",".dblclick() - double click on a DOM element","","Thu Dec 12 05:19:54 GMT 2024","passed","Thu Dec 12 05:19:54 GMT 2024","","Actions","",""
"","167",".trigger() - trigger an event on a DOM element","","Thu Dec 12 05:19:58 GMT 2024","passed","Thu Dec 12 05:19:58 GMT 2024","","Actions","",""
"","269","can delete all completed tasks","example to-do app","Thu Dec 12 05:19:48 GMT 2024","passed","Thu Dec 12 05:19:49 GMT 2024","","with a checked task","",""
"","2145","cy.scrollTo() - scroll the window or element to a position","","Thu Dec 12 05:19:58 GMT 2024","passed","Thu Dec 12 05:20:00 GMT 2024","","Actions","",""
"","99","pass your own callback function to should()","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:04 GMT 2024","","Explicit Assertions","",""
"","102","assert - assert shape of an object","Assertions","Thu Dec 12 05:20:05 GMT 2024","passed","Thu Dec 12 05:20:05 GMT 2024","","Explicit Assertions","",""
"","193","can check off an item as completed","","Thu Dec 12 05:19:48 GMT 2024","passed","Thu Dec 12 05:19:48 GMT 2024","","example to-do app","",""
"","894","cy.go() - go back or forward in the browser's history","","Thu Dec 12 05:20:13 GMT 2024","passed","Thu Dec 12 05:20:13 GMT 2024","","Navigation","",""
"","148",".scrollIntoView() - scroll an element into view","","Thu Dec 12 05:19:57 GMT 2024","passed","Thu Dec 12 05:19:58 GMT 2024","","Actions","",""
"","103","expect - make an assertion about a specified subject","Assertions","Thu Dec 12 05:20:04 GMT 2024","passed","Thu Dec 12 05:20:04 GMT 2024","","Explicit Assertions","",""
"","2479",".click() - click on a DOM element","","Thu Dec 12 05:19:52 GMT 2024","passed","Thu Dec 12 05:19:54 GMT 2024","","Actions","",""
