"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1591","retries the should callback until assertions pass","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:11 GMT 2025","","Explicit Assertions","",""
"","91","assert - assert shape of an object","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","912",".check() - check a checkbox or radio element","","Wed Jun 18 05:22:59 GMT 2025","passed","Wed Jun 18 05:23:00 GMT 2025","","Actions","",""
"","358",".should() - make an assertion about the current subject","Assertions","Wed Jun 18 05:23:08 GMT 2025","passed","Wed Jun 18 05:23:08 GMT 2025","","Implicit Assertions","",""
"","138","finds element by class name regex","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","4543","cy.wait() - wait for a specific amount of time","","Wed Jun 18 05:23:28 GMT 2025","passed","Wed Jun 18 05:23:33 GMT 2025","","Waiting","",""
"","144",".scrollIntoView() - scroll an element into view","","Wed Jun 18 05:23:02 GMT 2025","passed","Wed Jun 18 05:23:02 GMT 2025","","Actions","",""
"","182",".trigger() - trigger an event on a DOM element","","Wed Jun 18 05:23:02 GMT 2025","passed","Wed Jun 18 05:23:02 GMT 2025","","Actions","",""
"","80","cy.url() - get the current URL","","Wed Jun 18 05:23:14 GMT 2025","passed","Wed Jun 18 05:23:14 GMT 2025","","Location","",""
"","282","can filter for completed tasks","example to-do app","Wed Jun 18 05:22:52 GMT 2025","passed","Wed Jun 18 05:22:53 GMT 2025","","with a checked task","",""
"","475","cy.wait() - wait for a specific route","","Wed Jun 18 05:23:33 GMT 2025","passed","Wed Jun 18 05:23:33 GMT 2025","","Waiting","",""
"","118","expect - make an assertion about a specified subject","Assertions","Wed Jun 18 05:23:08 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","134","pass your own callback function to should()","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","352","cy.visit() - visit a remote url","","Wed Jun 18 05:23:18 GMT 2025","passed","Wed Jun 18 05:23:19 GMT 2025","","Navigation","",""
"","225",".dblclick() - double click on a DOM element","","Wed Jun 18 05:22:58 GMT 2025","passed","Wed Jun 18 05:22:59 GMT 2025","","Actions","",""
"","143","matches unknown text between two elements","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","126",".and() - chain multiple assertions together","Assertions","Wed Jun 18 05:23:08 GMT 2025","passed","Wed Jun 18 05:23:08 GMT 2025","","Implicit Assertions","",""
"","93","cy.location() - get window.location","","Wed Jun 18 05:23:14 GMT 2025","passed","Wed Jun 18 05:23:14 GMT 2025","","Location","",""
"","292","can filter for uncompleted tasks","example to-do app","Wed Jun 18 05:22:52 GMT 2025","passed","Wed Jun 18 05:22:52 GMT 2025","","with a checked task","",""
"","270","can delete all completed tasks","example to-do app","Wed Jun 18 05:22:53 GMT 2025","passed","Wed Jun 18 05:22:53 GMT 2025","","with a checked task","",""
"","396","can add new todo items","","Wed Jun 18 05:22:52 GMT 2025","passed","Wed Jun 18 05:22:52 GMT 2025","","example to-do app","",""
"","122","can throw any error","Assertions","Wed Jun 18 05:23:09 GMT 2025","passed","Wed Jun 18 05:23:09 GMT 2025","","Explicit Assertions","",""
"","291","cy.hash() - get the current URL hash","","Wed Jun 18 05:23:14 GMT 2025","passed","Wed Jun 18 05:23:14 GMT 2025","","Location","",""
"","931","cy.go() - go back or forward in the browser's history","","Wed Jun 18 05:23:17 GMT 2025","passed","Wed Jun 18 05:23:18 GMT 2025","","Navigation","",""
"","2107","Submitting form with credentials","","Wed Jun 18 05:22:46 GMT 2025","passed","Wed Jun 18 05:22:48 GMT 2025","","Example feature","",""
"","936",".uncheck() - uncheck a checkbox element","","Wed Jun 18 05:23:00 GMT 2025","passed","Wed Jun 18 05:23:01 GMT 2025","","Actions","",""
"","2199","cy.scrollTo() - scroll the window or element to a position","","Wed Jun 18 05:23:02 GMT 2025","passed","Wed Jun 18 05:23:04 GMT 2025","","Actions","",""
"","223",".rightclick() - right click on a DOM element","","Wed Jun 18 05:22:59 GMT 2025","passed","Wed Jun 18 05:22:59 GMT 2025","","Actions","",""
"","957",".select() - select an option in a <select> element","","Wed Jun 18 05:23:01 GMT 2025","passed","Wed Jun 18 05:23:02 GMT 2025","","Actions","",""
"","203","can check off an item as completed","","Wed Jun 18 05:22:52 GMT 2025","passed","Wed Jun 18 05:22:52 GMT 2025","","example to-do app","",""
"","2981","cy.viewport() - set the viewport size and dimension","","Wed Jun 18 05:23:22 GMT 2025","passed","Wed Jun 18 05:23:25 GMT 2025","","Viewport","",""
"","430","cy.reload() - reload the page","","Wed Jun 18 05:23:18 GMT 2025","passed","Wed Jun 18 05:23:18 GMT 2025","","Navigation","",""
"","2485",".click() - click on a DOM element","","Wed Jun 18 05:22:56 GMT 2025","passed","Wed Jun 18 05:22:58 GMT 2025","","Actions","",""
"","460","displays two todo items by default","","Wed Jun 18 05:22:51 GMT 2025","passed","Wed Jun 18 05:22:52 GMT 2025","","example to-do app","",""
