"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","cy.location() - get window.location","","Mon Nov 11 05:19:34 GMT 2024","passed","Mon Nov 11 05:19:34 GMT 2024","","Location","",""
"","107","finds element by class name regex","Assertions","Mon Nov 11 05:19:28 GMT 2024","passed","Mon Nov 11 05:19:29 GMT 2024","","Explicit Assertions","",""
"","274","can filter for completed tasks","example to-do app","Mon Nov 11 05:19:12 GMT 2024","passed","Mon Nov 11 05:19:13 GMT 2024","","with a checked task","",""
"","948",".uncheck() - uncheck a checkbox element","","Mon Nov 11 05:19:19 GMT 2024","passed","Mon Nov 11 05:19:20 GMT 2024","","Actions","",""
"","95","expect - make an assertion about a specified subject","Assertions","Mon Nov 11 05:19:28 GMT 2024","passed","Mon Nov 11 05:19:28 GMT 2024","","Explicit Assertions","",""
"","920",".check() - check a checkbox or radio element","","Mon Nov 11 05:19:19 GMT 2024","passed","Mon Nov 11 05:19:19 GMT 2024","","Actions","",""
"","282","cy.hash() - get the current URL hash","","Mon Nov 11 05:19:33 GMT 2024","passed","Mon Nov 11 05:19:34 GMT 2024","","Location","",""
"","104","pass your own callback function to should()","Assertions","Mon Nov 11 05:19:28 GMT 2024","passed","Mon Nov 11 05:19:28 GMT 2024","","Explicit Assertions","",""
"","4525","cy.wait() - wait for a specific amount of time","","Mon Nov 11 05:19:47 GMT 2024","passed","Mon Nov 11 05:19:52 GMT 2024","","Waiting","",""
"","435","cy.wait() - wait for a specific route","","Mon Nov 11 05:19:52 GMT 2024","passed","Mon Nov 11 05:19:52 GMT 2024","","Waiting","",""
"","2908","cy.viewport() - set the viewport size and dimension","","Mon Nov 11 05:19:41 GMT 2024","passed","Mon Nov 11 05:19:44 GMT 2024","","Viewport","",""
"","195",".trigger() - trigger an event on a DOM element","","Mon Nov 11 05:19:22 GMT 2024","passed","Mon Nov 11 05:19:22 GMT 2024","","Actions","",""
"","403","can add new todo items","","Mon Nov 11 05:19:11 GMT 2024","passed","Mon Nov 11 05:19:12 GMT 2024","","example to-do app","",""
"","270","can delete all completed tasks","example to-do app","Mon Nov 11 05:19:13 GMT 2024","passed","Mon Nov 11 05:19:13 GMT 2024","","with a checked task","",""
"","349",".should() - make an assertion about the current subject","Assertions","Mon Nov 11 05:19:28 GMT 2024","passed","Mon Nov 11 05:19:28 GMT 2024","","Implicit Assertions","",""
"","289","can filter for uncompleted tasks","example to-do app","Mon Nov 11 05:19:12 GMT 2024","passed","Mon Nov 11 05:19:12 GMT 2024","","with a checked task","",""
"","2433",".click() - click on a DOM element","","Mon Nov 11 05:19:16 GMT 2024","passed","Mon Nov 11 05:19:18 GMT 2024","","Actions","",""
"","436","cy.reload() - reload the page","","Mon Nov 11 05:19:37 GMT 2024","passed","Mon Nov 11 05:19:38 GMT 2024","","Navigation","",""
"","81","cy.url() - get the current URL","","Mon Nov 11 05:19:34 GMT 2024","passed","Mon Nov 11 05:19:34 GMT 2024","","Location","",""
"","101","can throw any error","Assertions","Mon Nov 11 05:19:29 GMT 2024","passed","Mon Nov 11 05:19:29 GMT 2024","","Explicit Assertions","",""
"","189","can check off an item as completed","","Mon Nov 11 05:19:12 GMT 2024","passed","Mon Nov 11 05:19:12 GMT 2024","","example to-do app","",""
"","2163","cy.scrollTo() - scroll the window or element to a position","","Mon Nov 11 05:19:22 GMT 2024","passed","Mon Nov 11 05:19:24 GMT 2024","","Actions","",""
"","1761","Submitting form with credentials","","Mon Nov 11 05:19:06 GMT 2024","passed","Mon Nov 11 05:19:08 GMT 2024","","Example feature","",""
"","328","cy.visit() - visit a remote url","","Mon Nov 11 05:19:38 GMT 2024","passed","Mon Nov 11 05:19:38 GMT 2024","","Navigation","",""
"","205",".scrollIntoView() - scroll an element into view","","Mon Nov 11 05:19:21 GMT 2024","passed","Mon Nov 11 05:19:22 GMT 2024","","Actions","",""
"","1576","retries the should callback until assertions pass","Assertions","Mon Nov 11 05:19:29 GMT 2024","passed","Mon Nov 11 05:19:30 GMT 2024","","Explicit Assertions","",""
"","99","matches unknown text between two elements","Assertions","Mon Nov 11 05:19:29 GMT 2024","passed","Mon Nov 11 05:19:29 GMT 2024","","Explicit Assertions","",""
"","433","displays two todo items by default","","Mon Nov 11 05:19:11 GMT 2024","passed","Mon Nov 11 05:19:11 GMT 2024","","example to-do app","",""
"","924","cy.go() - go back or forward in the browser's history","","Mon Nov 11 05:19:36 GMT 2024","passed","Mon Nov 11 05:19:37 GMT 2024","","Navigation","",""
"","94","assert - assert shape of an object","Assertions","Mon Nov 11 05:19:29 GMT 2024","passed","Mon Nov 11 05:19:29 GMT 2024","","Explicit Assertions","",""
"","111",".and() - chain multiple assertions together","Assertions","Mon Nov 11 05:19:28 GMT 2024","passed","Mon Nov 11 05:19:28 GMT 2024","","Implicit Assertions","",""
"","209",".rightclick() - right click on a DOM element","","Mon Nov 11 05:19:18 GMT 2024","passed","Mon Nov 11 05:19:19 GMT 2024","","Actions","",""
"","221",".dblclick() - double click on a DOM element","","Mon Nov 11 05:19:18 GMT 2024","passed","Mon Nov 11 05:19:18 GMT 2024","","Actions","",""
"","994",".select() - select an option in a <select> element","","Mon Nov 11 05:19:20 GMT 2024","passed","Mon Nov 11 05:19:21 GMT 2024","","Actions","",""
