"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","419","cy.reload() - reload the page","","Thu Sep 25 05:21:18 UTC 2025","passed","Thu Sep 25 05:21:18 UTC 2025","","Navigation","",""
"","210",".rightclick() - right click on a DOM element","","Thu Sep 25 05:20:59 UTC 2025","passed","Thu Sep 25 05:20:59 UTC 2025","","Actions","",""
"","93","cy.location() - get window.location","","Thu Sep 25 05:21:14 UTC 2025","passed","Thu Sep 25 05:21:14 UTC 2025","","Location","",""
"","399","cy.wait() - wait for a specific route","","Thu Sep 25 05:21:32 UTC 2025","passed","Thu Sep 25 05:21:32 UTC 2025","","Waiting","",""
"","280","can filter for completed tasks","example to-do app","Thu Sep 25 05:20:53 UTC 2025","passed","Thu Sep 25 05:20:53 UTC 2025","","with a checked task","",""
"","281","cy.hash() - get the current URL hash","","Thu Sep 25 05:21:14 UTC 2025","passed","Thu Sep 25 05:21:14 UTC 2025","","Location","",""
"","95","assert - assert shape of an object","Assertions","Thu Sep 25 05:21:09 UTC 2025","passed","Thu Sep 25 05:21:09 UTC 2025","","Explicit Assertions","",""
"","107","can throw any error","Assertions","Thu Sep 25 05:21:09 UTC 2025","passed","Thu Sep 25 05:21:09 UTC 2025","","Explicit Assertions","",""
"","197","can check off an item as completed","","Thu Sep 25 05:20:52 UTC 2025","passed","Thu Sep 25 05:20:52 UTC 2025","","example to-do app","",""
"","332","cy.visit() - visit a remote url","","Thu Sep 25 05:21:18 UTC 2025","passed","Thu Sep 25 05:21:18 UTC 2025","","Navigation","",""
"","2128","cy.scrollTo() - scroll the window or element to a position","","Thu Sep 25 05:21:02 UTC 2025","passed","Thu Sep 25 05:21:04 UTC 2025","","Actions","",""
"","2915","cy.viewport() - set the viewport size and dimension","","Thu Sep 25 05:21:21 UTC 2025","passed","Thu Sep 25 05:21:24 UTC 2025","","Viewport","",""
"","353",".should() - make an assertion about the current subject","Assertions","Thu Sep 25 05:21:08 UTC 2025","passed","Thu Sep 25 05:21:08 UTC 2025","","Implicit Assertions","",""
"","106","matches unknown text between two elements","Assertions","Thu Sep 25 05:21:09 UTC 2025","passed","Thu Sep 25 05:21:09 UTC 2025","","Explicit Assertions","",""
"","918",".check() - check a checkbox or radio element","","Thu Sep 25 05:20:59 UTC 2025","passed","Thu Sep 25 05:21:00 UTC 2025","","Actions","",""
"","270","can delete all completed tasks","example to-do app","Thu Sep 25 05:20:53 UTC 2025","passed","Thu Sep 25 05:20:53 UTC 2025","","with a checked task","",""
"","921",".uncheck() - uncheck a checkbox element","","Thu Sep 25 05:21:00 UTC 2025","passed","Thu Sep 25 05:21:01 UTC 2025","","Actions","",""
"","110","finds element by class name regex","Assertions","Thu Sep 25 05:21:09 UTC 2025","passed","Thu Sep 25 05:21:09 UTC 2025","","Explicit Assertions","",""
"","126",".and() - chain multiple assertions together","Assertions","Thu Sep 25 05:21:08 UTC 2025","passed","Thu Sep 25 05:21:08 UTC 2025","","Implicit Assertions","",""
"","401","can add new todo items","","Thu Sep 25 05:20:52 UTC 2025","passed","Thu Sep 25 05:20:52 UTC 2025","","example to-do app","",""
"","156",".trigger() - trigger an event on a DOM element","","Thu Sep 25 05:21:02 UTC 2025","passed","Thu Sep 25 05:21:02 UTC 2025","","Actions","",""
"","4530","cy.wait() - wait for a specific amount of time","","Thu Sep 25 05:21:28 UTC 2025","passed","Thu Sep 25 05:21:32 UTC 2025","","Waiting","",""
"","109","pass your own callback function to should()","Assertions","Thu Sep 25 05:21:08 UTC 2025","passed","Thu Sep 25 05:21:09 UTC 2025","","Explicit Assertions","",""
"","1591","retries the should callback until assertions pass","Assertions","Thu Sep 25 05:21:09 UTC 2025","passed","Thu Sep 25 05:21:11 UTC 2025","","Explicit Assertions","",""
"","985",".select() - select an option in a <select> element","","Thu Sep 25 05:21:01 UTC 2025","passed","Thu Sep 25 05:21:02 UTC 2025","","Actions","",""
"","281","can filter for uncompleted tasks","example to-do app","Thu Sep 25 05:20:52 UTC 2025","passed","Thu Sep 25 05:20:53 UTC 2025","","with a checked task","",""
"","102","expect - make an assertion about a specified subject","Assertions","Thu Sep 25 05:21:08 UTC 2025","passed","Thu Sep 25 05:21:08 UTC 2025","","Explicit Assertions","",""
"","916","cy.go() - go back or forward in the browser's history","","Thu Sep 25 05:21:17 UTC 2025","passed","Thu Sep 25 05:21:18 UTC 2025","","Navigation","",""
"","362","displays two todo items by default","","Thu Sep 25 05:20:51 UTC 2025","passed","Thu Sep 25 05:20:52 UTC 2025","","example to-do app","",""
"","1768","Submitting form with credentials","","Thu Sep 25 05:20:46 UTC 2025","passed","Thu Sep 25 05:20:48 UTC 2025","","Example feature","",""
"","82","cy.url() - get the current URL","","Thu Sep 25 05:21:14 UTC 2025","passed","Thu Sep 25 05:21:14 UTC 2025","","Location","",""
"","221",".dblclick() - double click on a DOM element","","Thu Sep 25 05:20:58 UTC 2025","passed","Thu Sep 25 05:20:59 UTC 2025","","Actions","",""
"","2467",".click() - click on a DOM element","","Thu Sep 25 05:20:56 UTC 2025","passed","Thu Sep 25 05:20:58 UTC 2025","","Actions","",""
"","141",".scrollIntoView() - scroll an element into view","","Thu Sep 25 05:21:02 UTC 2025","passed","Thu Sep 25 05:21:02 UTC 2025","","Actions","",""
