"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 09 05:14:25 GMT 2023","Sat Dec 09 05:14:25 GMT 2023","210","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sat Dec 09 05:14:40 GMT 2023","Sat Dec 09 05:14:40 GMT 2023","76","","Location","","","","cy.url() - get the current URL",""
"passed","Sat Dec 09 05:14:26 GMT 2023","Sat Dec 09 05:14:27 GMT 2023","896","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat Dec 09 05:14:35 GMT 2023","Sat Dec 09 05:14:35 GMT 2023","101","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat Dec 09 05:14:58 GMT 2023","Sat Dec 09 05:14:58 GMT 2023","425","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat Dec 09 05:14:28 GMT 2023","Sat Dec 09 05:14:30 GMT 2023","2114","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat Dec 09 05:14:54 GMT 2023","Sat Dec 09 05:14:58 GMT 2023","4543","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sat Dec 09 05:14:35 GMT 2023","Sat Dec 09 05:14:35 GMT 2023","91","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat Dec 09 05:14:40 GMT 2023","Sat Dec 09 05:14:40 GMT 2023","102","","Location","","","","cy.location() - get window.location",""
"passed","Sat Dec 09 05:14:47 GMT 2023","Sat Dec 09 05:14:50 GMT 2023","2952","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat Dec 09 05:14:27 GMT 2023","Sat Dec 09 05:14:28 GMT 2023","913","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat Dec 09 05:14:19 GMT 2023","Sat Dec 09 05:14:19 GMT 2023","274","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat Dec 09 05:14:44 GMT 2023","Sat Dec 09 05:14:44 GMT 2023","411","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sat Dec 09 05:14:28 GMT 2023","Sat Dec 09 05:14:28 GMT 2023","188","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat Dec 09 05:14:35 GMT 2023","Sat Dec 09 05:14:37 GMT 2023","1587","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sat Dec 09 05:14:19 GMT 2023","Sat Dec 09 05:14:19 GMT 2023","276","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat Dec 09 05:14:34 GMT 2023","Sat Dec 09 05:14:34 GMT 2023","363","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat Dec 09 05:14:18 GMT 2023","Sat Dec 09 05:14:18 GMT 2023","190","","example to-do app","","","","can check off an item as completed",""
"passed","Sat Dec 09 05:14:44 GMT 2023","Sat Dec 09 05:14:44 GMT 2023","315","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat Dec 09 05:14:18 GMT 2023","Sat Dec 09 05:14:18 GMT 2023","415","","example to-do app","","","","can add new todo items",""
"passed","Sat Dec 09 05:14:25 GMT 2023","Sat Dec 09 05:14:26 GMT 2023","882","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat Dec 09 05:14:25 GMT 2023","Sat Dec 09 05:14:25 GMT 2023","211","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat Dec 09 05:14:40 GMT 2023","Sat Dec 09 05:14:40 GMT 2023","277","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat Dec 09 05:14:34 GMT 2023","Sat Dec 09 05:14:34 GMT 2023","107","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat Dec 09 05:14:17 GMT 2023","Sat Dec 09 05:14:18 GMT 2023","459","","example to-do app","","","","displays two todo items by default",""
"passed","Sat Dec 09 05:14:34 GMT 2023","Sat Dec 09 05:14:35 GMT 2023","107","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat Dec 09 05:14:18 GMT 2023","Sat Dec 09 05:14:19 GMT 2023","276","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat Dec 09 05:14:22 GMT 2023","Sat Dec 09 05:14:25 GMT 2023","2444","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat Dec 09 05:14:43 GMT 2023","Sat Dec 09 05:14:44 GMT 2023","920","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat Dec 09 05:14:35 GMT 2023","Sat Dec 09 05:14:35 GMT 2023","93","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat Dec 09 05:14:28 GMT 2023","Sat Dec 09 05:14:28 GMT 2023","186","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sat Dec 09 05:14:35 GMT 2023","Sat Dec 09 05:14:35 GMT 2023","100","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat Dec 09 05:14:34 GMT 2023","Sat Dec 09 05:14:34 GMT 2023","118","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat Dec 09 05:14:12 GMT 2023","Sat Dec 09 05:14:14 GMT 2023","1979","","Example feature","","","","Submitting form with credentials",""
