"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1883","Submitting form with credentials","","Sun May 03 07:20:44 UTC 2026","passed","Sun May 03 07:20:46 UTC 2026","","Example feature","",""
"","1057",".select() - select an option in a <select> element","","Sun May 03 07:21:00 UTC 2026","passed","Sun May 03 07:21:01 UTC 2026","","Actions","",""
"","207","can check off an item as completed","","Sun May 03 07:20:51 UTC 2026","passed","Sun May 03 07:20:51 UTC 2026","","example to-do app","",""
"","279","can delete all completed tasks","example to-do app","Sun May 03 07:20:51 UTC 2026","passed","Sun May 03 07:20:52 UTC 2026","","with a checked task","",""
"","293","can filter for uncompleted tasks","example to-do app","Sun May 03 07:20:51 UTC 2026","passed","Sun May 03 07:20:51 UTC 2026","","with a checked task","",""
"","81","cy.url() - get the current URL","","Sun May 03 07:21:14 UTC 2026","passed","Sun May 03 07:21:14 UTC 2026","","Location","",""
"","347","cy.visit() - visit a remote url","","Sun May 03 07:21:18 UTC 2026","passed","Sun May 03 07:21:19 UTC 2026","","Navigation","",""
"","113","pass your own callback function to should()","Assertions","Sun May 03 07:21:08 UTC 2026","passed","Sun May 03 07:21:08 UTC 2026","","Explicit Assertions","",""
"","223",".rightclick() - right click on a DOM element","","Sun May 03 07:20:58 UTC 2026","passed","Sun May 03 07:20:58 UTC 2026","","Actions","",""
"","441","cy.reload() - reload the page","","Sun May 03 07:21:18 UTC 2026","passed","Sun May 03 07:21:18 UTC 2026","","Navigation","",""
"","131",".and() - chain multiple assertions together","Assertions","Sun May 03 07:21:08 UTC 2026","passed","Sun May 03 07:21:08 UTC 2026","","Implicit Assertions","",""
"","235",".dblclick() - double click on a DOM element","","Sun May 03 07:20:57 UTC 2026","passed","Sun May 03 07:20:58 UTC 2026","","Actions","",""
"","2934","cy.viewport() - set the viewport size and dimension","","Sun May 03 07:21:22 UTC 2026","passed","Sun May 03 07:21:24 UTC 2026","","Viewport","",""
"","275","cy.hash() - get the current URL hash","","Sun May 03 07:21:14 UTC 2026","passed","Sun May 03 07:21:14 UTC 2026","","Location","",""
"","212",".trigger() - trigger an event on a DOM element","","Sun May 03 07:21:01 UTC 2026","passed","Sun May 03 07:21:01 UTC 2026","","Actions","",""
"","2556",".click() - click on a DOM element","","Sun May 03 07:20:55 UTC 2026","passed","Sun May 03 07:20:57 UTC 2026","","Actions","",""
"","335",".should() - make an assertion about the current subject","Assertions","Sun May 03 07:21:08 UTC 2026","passed","Sun May 03 07:21:08 UTC 2026","","Implicit Assertions","",""
"","419","displays two todo items by default","","Sun May 03 07:20:50 UTC 2026","passed","Sun May 03 07:20:50 UTC 2026","","example to-do app","",""
"","415","can add new todo items","","Sun May 03 07:20:50 UTC 2026","passed","Sun May 03 07:20:51 UTC 2026","","example to-do app","",""
"","4577","cy.wait() - wait for a specific amount of time","","Sun May 03 07:21:28 UTC 2026","passed","Sun May 03 07:21:32 UTC 2026","","Waiting","",""
"","1584","retries the should callback until assertions pass","Assertions","Sun May 03 07:21:09 UTC 2026","passed","Sun May 03 07:21:11 UTC 2026","","Explicit Assertions","",""
"","438","cy.wait() - wait for a specific route","","Sun May 03 07:21:32 UTC 2026","passed","Sun May 03 07:21:33 UTC 2026","","Waiting","",""
"","181","matches unknown text between two elements","Assertions","Sun May 03 07:21:09 UTC 2026","passed","Sun May 03 07:21:09 UTC 2026","","Explicit Assertions","",""
"","98","cy.location() - get window.location","","Sun May 03 07:21:14 UTC 2026","passed","Sun May 03 07:21:14 UTC 2026","","Location","",""
"","108","finds element by class name regex","Assertions","Sun May 03 07:21:08 UTC 2026","passed","Sun May 03 07:21:09 UTC 2026","","Explicit Assertions","",""
"","936",".check() - check a checkbox or radio element","","Sun May 03 07:20:58 UTC 2026","passed","Sun May 03 07:20:59 UTC 2026","","Actions","",""
"","99","assert - assert shape of an object","Assertions","Sun May 03 07:21:09 UTC 2026","passed","Sun May 03 07:21:09 UTC 2026","","Explicit Assertions","",""
"","100","can throw any error","Assertions","Sun May 03 07:21:09 UTC 2026","passed","Sun May 03 07:21:09 UTC 2026","","Explicit Assertions","",""
"","915","cy.go() - go back or forward in the browser's history","","Sun May 03 07:21:17 UTC 2026","passed","Sun May 03 07:21:18 UTC 2026","","Navigation","",""
"","100","expect - make an assertion about a specified subject","Assertions","Sun May 03 07:21:08 UTC 2026","passed","Sun May 03 07:21:08 UTC 2026","","Explicit Assertions","",""
"","287","can filter for completed tasks","example to-do app","Sun May 03 07:20:51 UTC 2026","passed","Sun May 03 07:20:51 UTC 2026","","with a checked task","",""
"","993",".uncheck() - uncheck a checkbox element","","Sun May 03 07:20:59 UTC 2026","passed","Sun May 03 07:21:00 UTC 2026","","Actions","",""
"","235",".scrollIntoView() - scroll an element into view","","Sun May 03 07:21:01 UTC 2026","passed","Sun May 03 07:21:01 UTC 2026","","Actions","",""
"","2176","cy.scrollTo() - scroll the window or element to a position","","Sun May 03 07:21:01 UTC 2026","passed","Sun May 03 07:21:04 UTC 2026","","Actions","",""
