"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1594","retries the should callback until assertions pass","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","1025",".select() - select an option in a <select> element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","250",".trigger() - trigger an event on a DOM element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","118","pass your own callback function to should()","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","390","cy.visit() - visit a remote url","","2026-08-09","passed","2026-08-09","","Navigation","",""
"","375","cy.hash() - get the current URL hash","","2026-08-09","passed","2026-08-09","","Location","",""
"","117","can throw any error","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","111","matches unknown text between two elements","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","134",".and() - chain multiple assertions together","Assertions","2026-08-09","passed","2026-08-09","","Implicit Assertions","",""
"","116","finds element by class name regex","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","493","cy.reload() - reload the page","","2026-08-09","passed","2026-08-09","","Navigation","",""
"","117","expect - make an assertion about a specified subject","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","244",".scrollIntoView() - scroll an element into view","","2026-08-09","passed","2026-08-09","","Actions","",""
"","236",".dblclick() - double click on a DOM element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","416","can add new todo items","","2026-08-09","passed","2026-08-09","","example to-do app","",""
"","290","can delete all completed tasks","example to-do app","2026-08-09","passed","2026-08-09","","with a checked task","",""
"","916",".check() - check a checkbox or radio element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","105","assert - assert shape of an object","Assertions","2026-08-09","passed","2026-08-09","","Explicit Assertions","",""
"","426",".should() - make an assertion about the current subject","Assertions","2026-08-09","passed","2026-08-09","","Implicit Assertions","",""
"","211","can check off an item as completed","","2026-08-09","passed","2026-08-09","","example to-do app","",""
"","533","displays two todo items by default","","2026-08-09","passed","2026-08-09","","example to-do app","",""
"","301","can filter for completed tasks","example to-do app","2026-08-09","passed","2026-08-09","","with a checked task","",""
"","102","cy.url() - get the current URL","","2026-08-09","passed","2026-08-09","","Location","",""
"","2517",".click() - click on a DOM element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","2980","cy.viewport() - set the viewport size and dimension","","2026-08-09","passed","2026-08-09","","Viewport","",""
"","2110","Submitting form with credentials","","2026-08-09","passed","2026-08-09","","Example feature","",""
"","306","can filter for uncompleted tasks","example to-do app","2026-08-09","passed","2026-08-09","","with a checked task","",""
"","2197","cy.scrollTo() - scroll the window or element to a position","","2026-08-09","passed","2026-08-09","","Actions","",""
"","955",".uncheck() - uncheck a checkbox element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","112","cy.location() - get window.location","","2026-08-09","passed","2026-08-09","","Location","",""
"","230",".rightclick() - right click on a DOM element","","2026-08-09","passed","2026-08-09","","Actions","",""
"","1015","cy.go() - go back or forward in the browser's history","","2026-08-09","passed","2026-08-09","","Navigation","",""
"","4581","cy.wait() - wait for a specific amount of time","","2026-08-09","passed","2026-08-09","","Waiting","",""
"","588","cy.wait() - wait for a specific route","","2026-08-09","passed","2026-08-09","","Waiting","",""
