"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","186",".trigger() - trigger an event on a DOM element","","Sat Jun 14 05:22:46 GMT 2025","passed","Sat Jun 14 05:22:46 GMT 2025","","Actions","",""
"","393","cy.hash() - get the current URL hash","","Sat Jun 14 05:22:58 GMT 2025","passed","Sat Jun 14 05:22:58 GMT 2025","","Location","",""
"","93","cy.url() - get the current URL","","Sat Jun 14 05:22:58 GMT 2025","passed","Sat Jun 14 05:22:58 GMT 2025","","Location","",""
"","97","assert - assert shape of an object","Assertions","Sat Jun 14 05:22:53 GMT 2025","passed","Sat Jun 14 05:22:53 GMT 2025","","Explicit Assertions","",""
"","2050","Submitting form with credentials","","Sat Jun 14 05:22:29 GMT 2025","passed","Sat Jun 14 05:22:31 GMT 2025","","Example feature","",""
"","406","cy.visit() - visit a remote url","","Sat Jun 14 05:23:03 GMT 2025","passed","Sat Jun 14 05:23:03 GMT 2025","","Navigation","",""
"","932",".check() - check a checkbox or radio element","","Sat Jun 14 05:22:42 GMT 2025","passed","Sat Jun 14 05:22:43 GMT 2025","","Actions","",""
"","238",".dblclick() - double click on a DOM element","","Sat Jun 14 05:22:42 GMT 2025","passed","Sat Jun 14 05:22:42 GMT 2025","","Actions","",""
"","114","can throw any error","Assertions","Sat Jun 14 05:22:53 GMT 2025","passed","Sat Jun 14 05:22:53 GMT 2025","","Explicit Assertions","",""
"","110","matches unknown text between two elements","Assertions","Sat Jun 14 05:22:53 GMT 2025","passed","Sat Jun 14 05:22:53 GMT 2025","","Explicit Assertions","",""
"","938",".uncheck() - uncheck a checkbox element","","Sat Jun 14 05:22:43 GMT 2025","passed","Sat Jun 14 05:22:44 GMT 2025","","Actions","",""
"","3024","cy.viewport() - set the viewport size and dimension","","Sat Jun 14 05:23:06 GMT 2025","passed","Sat Jun 14 05:23:09 GMT 2025","","Viewport","",""
"","113","expect - make an assertion about a specified subject","Assertions","Sat Jun 14 05:22:52 GMT 2025","passed","Sat Jun 14 05:22:52 GMT 2025","","Explicit Assertions","",""
"","206","can check off an item as completed","","Sat Jun 14 05:22:35 GMT 2025","passed","Sat Jun 14 05:22:36 GMT 2025","","example to-do app","",""
"","289","can filter for completed tasks","example to-do app","Sat Jun 14 05:22:36 GMT 2025","passed","Sat Jun 14 05:22:36 GMT 2025","","with a checked task","",""
"","114","cy.location() - get window.location","","Sat Jun 14 05:22:58 GMT 2025","passed","Sat Jun 14 05:22:58 GMT 2025","","Location","",""
"","410","can add new todo items","","Sat Jun 14 05:22:35 GMT 2025","passed","Sat Jun 14 05:22:35 GMT 2025","","example to-do app","",""
"","114","pass your own callback function to should()","Assertions","Sat Jun 14 05:22:52 GMT 2025","passed","Sat Jun 14 05:22:53 GMT 2025","","Explicit Assertions","",""
"","1008",".select() - select an option in a <select> element","","Sat Jun 14 05:22:44 GMT 2025","passed","Sat Jun 14 05:22:45 GMT 2025","","Actions","",""
"","4642","cy.wait() - wait for a specific amount of time","","Sat Jun 14 05:23:12 GMT 2025","passed","Sat Jun 14 05:23:17 GMT 2025","","Waiting","",""
"","289","can delete all completed tasks","example to-do app","Sat Jun 14 05:22:36 GMT 2025","passed","Sat Jun 14 05:22:37 GMT 2025","","with a checked task","",""
"","803","cy.wait() - wait for a specific route","","Sat Jun 14 05:23:17 GMT 2025","passed","Sat Jun 14 05:23:18 GMT 2025","","Waiting","",""
"","129",".and() - chain multiple assertions together","Assertions","Sat Jun 14 05:22:52 GMT 2025","passed","Sat Jun 14 05:22:52 GMT 2025","","Implicit Assertions","",""
"","1603","retries the should callback until assertions pass","Assertions","Sat Jun 14 05:22:53 GMT 2025","passed","Sat Jun 14 05:22:55 GMT 2025","","Explicit Assertions","",""
"","149",".scrollIntoView() - scroll an element into view","","Sat Jun 14 05:22:45 GMT 2025","passed","Sat Jun 14 05:22:46 GMT 2025","","Actions","",""
"","674","displays two todo items by default","","Sat Jun 14 05:22:34 GMT 2025","passed","Sat Jun 14 05:22:35 GMT 2025","","example to-do app","",""
"","2210","cy.scrollTo() - scroll the window or element to a position","","Sat Jun 14 05:22:46 GMT 2025","passed","Sat Jun 14 05:22:48 GMT 2025","","Actions","",""
"","116","finds element by class name regex","Assertions","Sat Jun 14 05:22:53 GMT 2025","passed","Sat Jun 14 05:22:53 GMT 2025","","Explicit Assertions","",""
"","293","can filter for uncompleted tasks","example to-do app","Sat Jun 14 05:22:36 GMT 2025","passed","Sat Jun 14 05:22:36 GMT 2025","","with a checked task","",""
"","537","cy.reload() - reload the page","","Sat Jun 14 05:23:02 GMT 2025","passed","Sat Jun 14 05:23:03 GMT 2025","","Navigation","",""
"","223",".rightclick() - right click on a DOM element","","Sat Jun 14 05:22:42 GMT 2025","passed","Sat Jun 14 05:22:42 GMT 2025","","Actions","",""
"","2525",".click() - click on a DOM element","","Sat Jun 14 05:22:39 GMT 2025","passed","Sat Jun 14 05:22:42 GMT 2025","","Actions","",""
"","463",".should() - make an assertion about the current subject","Assertions","Sat Jun 14 05:22:52 GMT 2025","passed","Sat Jun 14 05:22:52 GMT 2025","","Implicit Assertions","",""
"","1159","cy.go() - go back or forward in the browser's history","","Sat Jun 14 05:23:01 GMT 2025","passed","Sat Jun 14 05:23:02 GMT 2025","","Navigation","",""
