"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","970",".uncheck() - uncheck a checkbox element","","Thu Jan 02 05:18:17 GMT 2025","passed","Thu Jan 02 05:18:18 GMT 2025","","Actions","",""
"","294","can delete all completed tasks","example to-do app","Thu Jan 02 05:18:10 GMT 2025","passed","Thu Jan 02 05:18:10 GMT 2025","","with a checked task","",""
"","289","can filter for completed tasks","example to-do app","Thu Jan 02 05:18:10 GMT 2025","passed","Thu Jan 02 05:18:10 GMT 2025","","with a checked task","",""
"","197","can check off an item as completed","","Thu Jan 02 05:18:09 GMT 2025","passed","Thu Jan 02 05:18:09 GMT 2025","","example to-do app","",""
"","341",".should() - make an assertion about the current subject","Assertions","Thu Jan 02 05:18:25 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Implicit Assertions","",""
"","1009",".select() - select an option in a <select> element","","Thu Jan 02 05:18:18 GMT 2025","passed","Thu Jan 02 05:18:19 GMT 2025","","Actions","",""
"","365","displays two todo items by default","","Thu Jan 02 05:18:08 GMT 2025","passed","Thu Jan 02 05:18:09 GMT 2025","","example to-do app","",""
"","189",".trigger() - trigger an event on a DOM element","","Thu Jan 02 05:18:19 GMT 2025","passed","Thu Jan 02 05:18:19 GMT 2025","","Actions","",""
"","2498",".click() - click on a DOM element","","Thu Jan 02 05:18:13 GMT 2025","passed","Thu Jan 02 05:18:16 GMT 2025","","Actions","",""
"","960",".check() - check a checkbox or radio element","","Thu Jan 02 05:18:16 GMT 2025","passed","Thu Jan 02 05:18:17 GMT 2025","","Actions","",""
"","93","cy.url() - get the current URL","","Thu Jan 02 05:18:32 GMT 2025","passed","Thu Jan 02 05:18:32 GMT 2025","","Location","",""
"","106","finds element by class name regex","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Explicit Assertions","",""
"","105","assert - assert shape of an object","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:27 GMT 2025","","Explicit Assertions","",""
"","348","cy.visit() - visit a remote url","","Thu Jan 02 05:18:36 GMT 2025","passed","Thu Jan 02 05:18:36 GMT 2025","","Navigation","",""
"","444","cy.reload() - reload the page","","Thu Jan 02 05:18:35 GMT 2025","passed","Thu Jan 02 05:18:36 GMT 2025","","Navigation","",""
"","107","pass your own callback function to should()","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Explicit Assertions","",""
"","2876","cy.viewport() - set the viewport size and dimension","","Thu Jan 02 05:18:39 GMT 2025","passed","Thu Jan 02 05:18:42 GMT 2025","","Viewport","",""
"","108","matches unknown text between two elements","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Explicit Assertions","",""
"","1847","Submitting form with credentials","","Thu Jan 02 05:18:03 GMT 2025","passed","Thu Jan 02 05:18:05 GMT 2025","","Example feature","",""
"","284","can filter for uncompleted tasks","example to-do app","Thu Jan 02 05:18:09 GMT 2025","passed","Thu Jan 02 05:18:10 GMT 2025","","with a checked task","",""
"","98","cy.location() - get window.location","","Thu Jan 02 05:18:32 GMT 2025","passed","Thu Jan 02 05:18:32 GMT 2025","","Location","",""
"","218",".scrollIntoView() - scroll an element into view","","Thu Jan 02 05:18:19 GMT 2025","passed","Thu Jan 02 05:18:19 GMT 2025","","Actions","",""
"","399","can add new todo items","","Thu Jan 02 05:18:09 GMT 2025","passed","Thu Jan 02 05:18:09 GMT 2025","","example to-do app","",""
"","265","cy.hash() - get the current URL hash","","Thu Jan 02 05:18:31 GMT 2025","passed","Thu Jan 02 05:18:32 GMT 2025","","Location","",""
"","922","cy.go() - go back or forward in the browser's history","","Thu Jan 02 05:18:34 GMT 2025","passed","Thu Jan 02 05:18:35 GMT 2025","","Navigation","",""
"","111","expect - make an assertion about a specified subject","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Explicit Assertions","",""
"","2177","cy.scrollTo() - scroll the window or element to a position","","Thu Jan 02 05:18:19 GMT 2025","passed","Thu Jan 02 05:18:22 GMT 2025","","Actions","",""
"","1587","retries the should callback until assertions pass","Assertions","Thu Jan 02 05:18:27 GMT 2025","passed","Thu Jan 02 05:18:28 GMT 2025","","Explicit Assertions","",""
"","110","can throw any error","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Explicit Assertions","",""
"","230",".dblclick() - double click on a DOM element","","Thu Jan 02 05:18:16 GMT 2025","passed","Thu Jan 02 05:18:16 GMT 2025","","Actions","",""
"","4530","cy.wait() - wait for a specific amount of time","","Thu Jan 02 05:18:45 GMT 2025","passed","Thu Jan 02 05:18:50 GMT 2025","","Waiting","",""
"","219",".rightclick() - right click on a DOM element","","Thu Jan 02 05:18:16 GMT 2025","passed","Thu Jan 02 05:18:16 GMT 2025","","Actions","",""
"","426","cy.wait() - wait for a specific route","","Thu Jan 02 05:18:50 GMT 2025","passed","Thu Jan 02 05:18:50 GMT 2025","","Waiting","",""
"","125",".and() - chain multiple assertions together","Assertions","Thu Jan 02 05:18:26 GMT 2025","passed","Thu Jan 02 05:18:26 GMT 2025","","Implicit Assertions","",""
