"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 05:15:08 GMT 2024","Wed Jan 03 05:15:08 GMT 2024","116","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Wed Jan 03 05:15:08 GMT 2024","Wed Jan 03 05:15:08 GMT 2024","116","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Wed Jan 03 05:14:56 GMT 2024","Wed Jan 03 05:14:58 GMT 2024","2431","","Actions","","","",".click() - click on a DOM element",""
"passed","Wed Jan 03 05:15:32 GMT 2024","Wed Jan 03 05:15:33 GMT 2024","450","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Wed Jan 03 05:15:09 GMT 2024","Wed Jan 03 05:15:11 GMT 2024","1589","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Wed Jan 03 05:15:22 GMT 2024","Wed Jan 03 05:15:24 GMT 2024","2929","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Wed Jan 03 05:15:18 GMT 2024","Wed Jan 03 05:15:18 GMT 2024","360","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Wed Jan 03 05:14:51 GMT 2024","Wed Jan 03 05:14:52 GMT 2024","346","","example to-do app","","","","displays two todo items by default",""
"passed","Wed Jan 03 05:14:46 GMT 2024","Wed Jan 03 05:14:48 GMT 2024","1905","","Example feature","","","","Submitting form with credentials",""
"passed","Wed Jan 03 05:14:52 GMT 2024","Wed Jan 03 05:14:52 GMT 2024","396","","example to-do app","","","","can add new todo items",""
"passed","Wed Jan 03 05:15:09 GMT 2024","Wed Jan 03 05:15:09 GMT 2024","90","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Wed Jan 03 05:14:59 GMT 2024","Wed Jan 03 05:15:00 GMT 2024","898","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Wed Jan 03 05:15:14 GMT 2024","Wed Jan 03 05:15:14 GMT 2024","339","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Wed Jan 03 05:15:09 GMT 2024","Wed Jan 03 05:15:09 GMT 2024","101","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Wed Jan 03 05:15:09 GMT 2024","Wed Jan 03 05:15:09 GMT 2024","110","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Wed Jan 03 05:15:00 GMT 2024","Wed Jan 03 05:15:01 GMT 2024","906","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Wed Jan 03 05:15:01 GMT 2024","Wed Jan 03 05:15:02 GMT 2024","959","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Wed Jan 03 05:14:52 GMT 2024","Wed Jan 03 05:14:52 GMT 2024","201","","example to-do app","","","","can check off an item as completed",""
"passed","Wed Jan 03 05:14:53 GMT 2024","Wed Jan 03 05:14:53 GMT 2024","265","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Wed Jan 03 05:15:17 GMT 2024","Wed Jan 03 05:15:18 GMT 2024","910","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Wed Jan 03 05:14:53 GMT 2024","Wed Jan 03 05:14:53 GMT 2024","276","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Wed Jan 03 05:14:59 GMT 2024","Wed Jan 03 05:14:59 GMT 2024","204","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Wed Jan 03 05:15:02 GMT 2024","Wed Jan 03 05:15:02 GMT 2024","200","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Wed Jan 03 05:15:02 GMT 2024","Wed Jan 03 05:15:02 GMT 2024","154","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Wed Jan 03 05:15:02 GMT 2024","Wed Jan 03 05:15:04 GMT 2024","2107","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Wed Jan 03 05:15:08 GMT 2024","Wed Jan 03 05:15:08 GMT 2024","337","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Wed Jan 03 05:15:14 GMT 2024","Wed Jan 03 05:15:14 GMT 2024","90","","Location","","","","cy.location() - get window.location",""
"passed","Wed Jan 03 05:15:08 GMT 2024","Wed Jan 03 05:15:09 GMT 2024","120","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Wed Jan 03 05:14:52 GMT 2024","Wed Jan 03 05:14:53 GMT 2024","289","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Wed Jan 03 05:15:09 GMT 2024","Wed Jan 03 05:15:09 GMT 2024","105","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Wed Jan 03 05:15:18 GMT 2024","Wed Jan 03 05:15:18 GMT 2024","436","","Navigation","","","","cy.reload() - reload the page",""
"passed","Wed Jan 03 05:15:14 GMT 2024","Wed Jan 03 05:15:14 GMT 2024","100","","Location","","","","cy.url() - get the current URL",""
"passed","Wed Jan 03 05:15:28 GMT 2024","Wed Jan 03 05:15:32 GMT 2024","4529","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Wed Jan 03 05:14:58 GMT 2024","Wed Jan 03 05:14:59 GMT 2024","224","","Actions","","","",".dblclick() - double click on a DOM element",""
