"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 19 05:13:25 GMT 2023","Sat Aug 19 05:13:26 GMT 2023","1644","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sat Aug 19 05:13:03 GMT 2023","Sat Aug 19 05:13:04 GMT 2023","451","","example to-do app","","","","can add new todo items",""
"passed","Sat Aug 19 05:13:35 GMT 2023","Sat Aug 19 05:13:36 GMT 2023","465","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sat Aug 19 05:13:52 GMT 2023","Sat Aug 19 05:13:53 GMT 2023","483","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat Aug 19 05:12:56 GMT 2023","Sat Aug 19 05:12:59 GMT 2023","2186","","Example feature","","","","Submitting form with credentials",""
"passed","Sat Aug 19 05:13:34 GMT 2023","Sat Aug 19 05:13:35 GMT 2023","1002","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat Aug 19 05:13:12 GMT 2023","Sat Aug 19 05:13:12 GMT 2023","271","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sat Aug 19 05:13:36 GMT 2023","Sat Aug 19 05:13:36 GMT 2023","397","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","148","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:25 GMT 2023","129","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","161","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat Aug 19 05:13:12 GMT 2023","Sat Aug 19 05:13:12 GMT 2023","253","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat Aug 19 05:13:31 GMT 2023","Sat Aug 19 05:13:31 GMT 2023","126","","Location","","","","cy.url() - get the current URL",""
"passed","Sat Aug 19 05:13:04 GMT 2023","Sat Aug 19 05:13:05 GMT 2023","327","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat Aug 19 05:13:12 GMT 2023","Sat Aug 19 05:13:13 GMT 2023","1025","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat Aug 19 05:13:03 GMT 2023","Sat Aug 19 05:13:03 GMT 2023","479","","example to-do app","","","","displays two todo items by default",""
"passed","Sat Aug 19 05:13:23 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","421","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","174","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat Aug 19 05:13:04 GMT 2023","Sat Aug 19 05:13:04 GMT 2023","273","","example to-do app","","","","can check off an item as completed",""
"passed","Sat Aug 19 05:13:16 GMT 2023","Sat Aug 19 05:13:16 GMT 2023","286","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat Aug 19 05:13:13 GMT 2023","Sat Aug 19 05:13:14 GMT 2023","1058","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat Aug 19 05:13:14 GMT 2023","Sat Aug 19 05:13:15 GMT 2023","1124","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat Aug 19 05:13:40 GMT 2023","Sat Aug 19 05:13:43 GMT 2023","3012","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat Aug 19 05:13:09 GMT 2023","Sat Aug 19 05:13:12 GMT 2023","2722","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat Aug 19 05:13:31 GMT 2023","Sat Aug 19 05:13:31 GMT 2023","148","","Location","","","","cy.location() - get window.location",""
"passed","Sat Aug 19 05:13:25 GMT 2023","Sat Aug 19 05:13:25 GMT 2023","114","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat Aug 19 05:13:16 GMT 2023","Sat Aug 19 05:13:18 GMT 2023","2197","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","149","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat Aug 19 05:13:24 GMT 2023","Sat Aug 19 05:13:24 GMT 2023","155","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat Aug 19 05:13:30 GMT 2023","Sat Aug 19 05:13:31 GMT 2023","325","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat Aug 19 05:13:05 GMT 2023","Sat Aug 19 05:13:05 GMT 2023","313","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat Aug 19 05:13:15 GMT 2023","Sat Aug 19 05:13:16 GMT 2023","239","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sat Aug 19 05:13:04 GMT 2023","Sat Aug 19 05:13:04 GMT 2023","338","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat Aug 19 05:13:47 GMT 2023","Sat Aug 19 05:13:52 GMT 2023","4667","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
