"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126",".and() - chain multiple assertions together","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Implicit Assertions","",""
"","276","cy.hash() - get the current URL hash","","Sun Nov 30 05:23:12 UTC 2025","passed","Sun Nov 30 05:23:12 UTC 2025","","Location","",""
"","2487",".click() - click on a DOM element","","Sun Nov 30 05:22:54 UTC 2025","passed","Sun Nov 30 05:22:56 UTC 2025","","Actions","",""
"","941",".uncheck() - uncheck a checkbox element","","Sun Nov 30 05:22:57 UTC 2025","passed","Sun Nov 30 05:22:58 UTC 2025","","Actions","",""
"","97","cy.location() - get window.location","","Sun Nov 30 05:23:12 UTC 2025","passed","Sun Nov 30 05:23:13 UTC 2025","","Location","",""
"","205","can check off an item as completed","","Sun Nov 30 05:22:50 UTC 2025","passed","Sun Nov 30 05:22:50 UTC 2025","","example to-do app","",""
"","120","finds element by class name regex","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","2156","cy.scrollTo() - scroll the window or element to a position","","Sun Nov 30 05:23:00 UTC 2025","passed","Sun Nov 30 05:23:02 UTC 2025","","Actions","",""
"","220",".dblclick() - double click on a DOM element","","Sun Nov 30 05:22:56 UTC 2025","passed","Sun Nov 30 05:22:56 UTC 2025","","Actions","",""
"","281","can filter for uncompleted tasks","example to-do app","Sun Nov 30 05:22:50 UTC 2025","passed","Sun Nov 30 05:22:50 UTC 2025","","with a checked task","",""
"","116","can throw any error","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","125","matches unknown text between two elements","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","275","can delete all completed tasks","example to-do app","Sun Nov 30 05:22:50 UTC 2025","passed","Sun Nov 30 05:22:51 UTC 2025","","with a checked task","",""
"","201",".trigger() - trigger an event on a DOM element","","Sun Nov 30 05:23:00 UTC 2025","passed","Sun Nov 30 05:23:00 UTC 2025","","Actions","",""
"","429","can add new todo items","","Sun Nov 30 05:22:49 UTC 2025","passed","Sun Nov 30 05:22:50 UTC 2025","","example to-do app","",""
"","115","pass your own callback function to should()","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","277","can filter for completed tasks","example to-do app","Sun Nov 30 05:22:50 UTC 2025","passed","Sun Nov 30 05:22:50 UTC 2025","","with a checked task","",""
"","926",".check() - check a checkbox or radio element","","Sun Nov 30 05:22:57 UTC 2025","passed","Sun Nov 30 05:22:57 UTC 2025","","Actions","",""
"","328","cy.visit() - visit a remote url","","Sun Nov 30 05:23:17 UTC 2025","passed","Sun Nov 30 05:23:17 UTC 2025","","Navigation","",""
"","4536","cy.wait() - wait for a specific amount of time","","Sun Nov 30 05:23:26 UTC 2025","passed","Sun Nov 30 05:23:31 UTC 2025","","Waiting","",""
"","98","assert - assert shape of an object","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","126","expect - make an assertion about a specified subject","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Explicit Assertions","",""
"","992",".select() - select an option in a <select> element","","Sun Nov 30 05:22:58 UTC 2025","passed","Sun Nov 30 05:22:59 UTC 2025","","Actions","",""
"","451","cy.wait() - wait for a specific route","","Sun Nov 30 05:23:31 UTC 2025","passed","Sun Nov 30 05:23:31 UTC 2025","","Waiting","",""
"","381",".should() - make an assertion about the current subject","Assertions","Sun Nov 30 05:23:06 UTC 2025","passed","Sun Nov 30 05:23:07 UTC 2025","","Implicit Assertions","",""
"","922","cy.go() - go back or forward in the browser's history","","Sun Nov 30 05:23:15 UTC 2025","passed","Sun Nov 30 05:23:16 UTC 2025","","Navigation","",""
"","145",".scrollIntoView() - scroll an element into view","","Sun Nov 30 05:22:59 UTC 2025","passed","Sun Nov 30 05:23:00 UTC 2025","","Actions","",""
"","1593","retries the should callback until assertions pass","Assertions","Sun Nov 30 05:23:07 UTC 2025","passed","Sun Nov 30 05:23:09 UTC 2025","","Explicit Assertions","",""
"","212",".rightclick() - right click on a DOM element","","Sun Nov 30 05:22:56 UTC 2025","passed","Sun Nov 30 05:22:57 UTC 2025","","Actions","",""
"","419","cy.reload() - reload the page","","Sun Nov 30 05:23:16 UTC 2025","passed","Sun Nov 30 05:23:17 UTC 2025","","Navigation","",""
"","2949","cy.viewport() - set the viewport size and dimension","","Sun Nov 30 05:23:20 UTC 2025","passed","Sun Nov 30 05:23:23 UTC 2025","","Viewport","",""
"","417","displays two todo items by default","","Sun Nov 30 05:22:49 UTC 2025","passed","Sun Nov 30 05:22:49 UTC 2025","","example to-do app","",""
"","80","cy.url() - get the current URL","","Sun Nov 30 05:23:13 UTC 2025","passed","Sun Nov 30 05:23:13 UTC 2025","","Location","",""
"","2024","Submitting form with credentials","","Sun Nov 30 05:22:43 UTC 2025","passed","Sun Nov 30 05:22:45 UTC 2025","","Example feature","",""
