"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","899",".check() - check a checkbox or radio element","","Sun Dec 01 05:19:12 GMT 2024","passed","Sun Dec 01 05:19:13 GMT 2024","","Actions","",""
"","111","matches unknown text between two elements","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","255","cy.hash() - get the current URL hash","","Sun Dec 01 05:19:27 GMT 2024","passed","Sun Dec 01 05:19:27 GMT 2024","","Location","",""
"","919","cy.go() - go back or forward in the browser's history","","Sun Dec 01 05:19:30 GMT 2024","passed","Sun Dec 01 05:19:31 GMT 2024","","Navigation","",""
"","152",".scrollIntoView() - scroll an element into view","","Sun Dec 01 05:19:15 GMT 2024","passed","Sun Dec 01 05:19:15 GMT 2024","","Actions","",""
"","213",".rightclick() - right click on a DOM element","","Sun Dec 01 05:19:12 GMT 2024","passed","Sun Dec 01 05:19:12 GMT 2024","","Actions","",""
"","281","can delete all completed tasks","example to-do app","Sun Dec 01 05:19:06 GMT 2024","passed","Sun Dec 01 05:19:07 GMT 2024","","with a checked task","",""
"","2458",".click() - click on a DOM element","","Sun Dec 01 05:19:09 GMT 2024","passed","Sun Dec 01 05:19:12 GMT 2024","","Actions","",""
"","564","cy.wait() - wait for a specific route","","Sun Dec 01 05:19:45 GMT 2024","passed","Sun Dec 01 05:19:46 GMT 2024","","Waiting","",""
"","1581","retries the should callback until assertions pass","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:24 GMT 2024","","Explicit Assertions","",""
"","896",".uncheck() - uncheck a checkbox element","","Sun Dec 01 05:19:13 GMT 2024","passed","Sun Dec 01 05:19:14 GMT 2024","","Actions","",""
"","969",".select() - select an option in a <select> element","","Sun Dec 01 05:19:14 GMT 2024","passed","Sun Dec 01 05:19:15 GMT 2024","","Actions","",""
"","108","finds element by class name regex","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","409","can add new todo items","","Sun Dec 01 05:19:05 GMT 2024","passed","Sun Dec 01 05:19:06 GMT 2024","","example to-do app","",""
"","4533","cy.wait() - wait for a specific amount of time","","Sun Dec 01 05:19:41 GMT 2024","passed","Sun Dec 01 05:19:45 GMT 2024","","Waiting","",""
"","322",".should() - make an assertion about the current subject","Assertions","Sun Dec 01 05:19:21 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Implicit Assertions","",""
"","112","expect - make an assertion about a specified subject","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","159",".trigger() - trigger an event on a DOM element","","Sun Dec 01 05:19:15 GMT 2024","passed","Sun Dec 01 05:19:16 GMT 2024","","Actions","",""
"","2902","cy.viewport() - set the viewport size and dimension","","Sun Dec 01 05:19:34 GMT 2024","passed","Sun Dec 01 05:19:37 GMT 2024","","Viewport","",""
"","1732","Submitting form with credentials","","Sun Dec 01 05:19:00 GMT 2024","passed","Sun Dec 01 05:19:02 GMT 2024","","Example feature","",""
"","105","pass your own callback function to should()","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","92","assert - assert shape of an object","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","126",".and() - chain multiple assertions together","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Implicit Assertions","",""
"","431","cy.reload() - reload the page","","Sun Dec 01 05:19:31 GMT 2024","passed","Sun Dec 01 05:19:31 GMT 2024","","Navigation","",""
"","363","displays two todo items by default","","Sun Dec 01 05:19:05 GMT 2024","passed","Sun Dec 01 05:19:05 GMT 2024","","example to-do app","",""
"","94","cy.location() - get window.location","","Sun Dec 01 05:19:27 GMT 2024","passed","Sun Dec 01 05:19:27 GMT 2024","","Location","",""
"","190","can check off an item as completed","","Sun Dec 01 05:19:06 GMT 2024","passed","Sun Dec 01 05:19:06 GMT 2024","","example to-do app","",""
"","2124","cy.scrollTo() - scroll the window or element to a position","","Sun Dec 01 05:19:16 GMT 2024","passed","Sun Dec 01 05:19:18 GMT 2024","","Actions","",""
"","337","cy.visit() - visit a remote url","","Sun Dec 01 05:19:31 GMT 2024","passed","Sun Dec 01 05:19:32 GMT 2024","","Navigation","",""
"","285","can filter for uncompleted tasks","example to-do app","Sun Dec 01 05:19:06 GMT 2024","passed","Sun Dec 01 05:19:06 GMT 2024","","with a checked task","",""
"","219",".dblclick() - double click on a DOM element","","Sun Dec 01 05:19:12 GMT 2024","passed","Sun Dec 01 05:19:12 GMT 2024","","Actions","",""
"","103","can throw any error","Assertions","Sun Dec 01 05:19:22 GMT 2024","passed","Sun Dec 01 05:19:22 GMT 2024","","Explicit Assertions","",""
"","281","can filter for completed tasks","example to-do app","Sun Dec 01 05:19:06 GMT 2024","passed","Sun Dec 01 05:19:06 GMT 2024","","with a checked task","",""
"","81","cy.url() - get the current URL","","Sun Dec 01 05:19:27 GMT 2024","passed","Sun Dec 01 05:19:27 GMT 2024","","Location","",""
