"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 01 05:16:03 GMT 2023","Sat Jul 01 05:16:04 GMT 2023","1183","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:16 GMT 2023","1640","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sat Jul 01 05:15:51 GMT 2023","Sat Jul 01 05:15:51 GMT 2023","503","","example to-do app","","","","displays two todo items by default",""
"passed","Sat Jul 01 05:16:04 GMT 2023","Sat Jul 01 05:16:05 GMT 2023","269","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat Jul 01 05:16:43 GMT 2023","Sat Jul 01 05:16:43 GMT 2023","507","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat Jul 01 05:15:52 GMT 2023","Sat Jul 01 05:15:53 GMT 2023","419","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat Jul 01 05:16:20 GMT 2023","Sat Jul 01 05:16:21 GMT 2023","369","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat Jul 01 05:16:26 GMT 2023","Sat Jul 01 05:16:26 GMT 2023","517","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","176","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat Jul 01 05:16:24 GMT 2023","Sat Jul 01 05:16:26 GMT 2023","1115","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","192","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat Jul 01 05:16:13 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","162","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat Jul 01 05:15:57 GMT 2023","Sat Jul 01 05:16:00 GMT 2023","2926","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat Jul 01 05:16:21 GMT 2023","Sat Jul 01 05:16:21 GMT 2023","128","","Location","","","","cy.url() - get the current URL",""
"passed","Sat Jul 01 05:16:02 GMT 2023","Sat Jul 01 05:16:03 GMT 2023","1100","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat Jul 01 05:15:51 GMT 2023","Sat Jul 01 05:15:52 GMT 2023","504","","example to-do app","","","","can add new todo items",""
"passed","Sat Jul 01 05:16:00 GMT 2023","Sat Jul 01 05:16:01 GMT 2023","290","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat Jul 01 05:16:30 GMT 2023","Sat Jul 01 05:16:34 GMT 2023","3063","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat Jul 01 05:16:13 GMT 2023","Sat Jul 01 05:16:13 GMT 2023","491","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat Jul 01 05:16:01 GMT 2023","Sat Jul 01 05:16:02 GMT 2023","1058","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","133","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat Jul 01 05:16:26 GMT 2023","Sat Jul 01 05:16:27 GMT 2023","462","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat Jul 01 05:15:52 GMT 2023","Sat Jul 01 05:15:52 GMT 2023","300","","example to-do app","","","","can check off an item as completed",""
"passed","Sat Jul 01 05:15:52 GMT 2023","Sat Jul 01 05:15:52 GMT 2023","408","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","167","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat Jul 01 05:16:05 GMT 2023","Sat Jul 01 05:16:07 GMT 2023","2164","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat Jul 01 05:15:53 GMT 2023","Sat Jul 01 05:15:53 GMT 2023","386","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat Jul 01 05:16:14 GMT 2023","Sat Jul 01 05:16:14 GMT 2023","173","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat Jul 01 05:15:44 GMT 2023","Sat Jul 01 05:15:46 GMT 2023","2239","","Example feature","","","","Submitting form with credentials",""
"passed","Sat Jul 01 05:16:38 GMT 2023","Sat Jul 01 05:16:43 GMT 2023","4759","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sat Jul 01 05:16:21 GMT 2023","Sat Jul 01 05:16:21 GMT 2023","166","","Location","","","","cy.location() - get window.location",""
"passed","Sat Jul 01 05:16:13 GMT 2023","Sat Jul 01 05:16:13 GMT 2023","178","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat Jul 01 05:16:04 GMT 2023","Sat Jul 01 05:16:04 GMT 2023","362","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sat Jul 01 05:16:00 GMT 2023","Sat Jul 01 05:16:00 GMT 2023","304","","Actions","","","",".dblclick() - double click on a DOM element",""
