"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206",".rightclick() - right click on a DOM element","","Thu Jun 19 05:22:37 GMT 2025","passed","Thu Jun 19 05:22:37 GMT 2025","","Actions","",""
"","278","cy.hash() - get the current URL hash","","Thu Jun 19 05:22:51 GMT 2025","passed","Thu Jun 19 05:22:52 GMT 2025","","Location","",""
"","178",".scrollIntoView() - scroll an element into view","","Thu Jun 19 05:22:40 GMT 2025","passed","Thu Jun 19 05:22:40 GMT 2025","","Actions","",""
"","100","expect - make an assertion about a specified subject","Assertions","Thu Jun 19 05:22:46 GMT 2025","passed","Thu Jun 19 05:22:46 GMT 2025","","Explicit Assertions","",""
"","92","assert - assert shape of an object","Assertions","Thu Jun 19 05:22:47 GMT 2025","passed","Thu Jun 19 05:22:47 GMT 2025","","Explicit Assertions","",""
"","1580","retries the should callback until assertions pass","Assertions","Thu Jun 19 05:22:47 GMT 2025","passed","Thu Jun 19 05:22:48 GMT 2025","","Explicit Assertions","",""
"","375","displays two todo items by default","","Thu Jun 19 05:22:29 GMT 2025","passed","Thu Jun 19 05:22:30 GMT 2025","","example to-do app","",""
"","2507",".click() - click on a DOM element","","Thu Jun 19 05:22:34 GMT 2025","passed","Thu Jun 19 05:22:36 GMT 2025","","Actions","",""
"","271","can delete all completed tasks","example to-do app","Thu Jun 19 05:22:31 GMT 2025","passed","Thu Jun 19 05:22:31 GMT 2025","","with a checked task","",""
"","444","cy.reload() - reload the page","","Thu Jun 19 05:22:55 GMT 2025","passed","Thu Jun 19 05:22:56 GMT 2025","","Navigation","",""
"","693","cy.wait() - wait for a specific route","","Thu Jun 19 05:23:10 GMT 2025","passed","Thu Jun 19 05:23:10 GMT 2025","","Waiting","",""
"","399","can add new todo items","","Thu Jun 19 05:22:30 GMT 2025","passed","Thu Jun 19 05:22:30 GMT 2025","","example to-do app","",""
"","87","cy.url() - get the current URL","","Thu Jun 19 05:22:52 GMT 2025","passed","Thu Jun 19 05:22:52 GMT 2025","","Location","",""
"","132",".and() - chain multiple assertions together","Assertions","Thu Jun 19 05:22:46 GMT 2025","passed","Thu Jun 19 05:22:46 GMT 2025","","Implicit Assertions","",""
"","279","can filter for uncompleted tasks","example to-do app","Thu Jun 19 05:22:30 GMT 2025","passed","Thu Jun 19 05:22:30 GMT 2025","","with a checked task","",""
"","198","can check off an item as completed","","Thu Jun 19 05:22:30 GMT 2025","passed","Thu Jun 19 05:22:30 GMT 2025","","example to-do app","",""
"","922",".uncheck() - uncheck a checkbox element","","Thu Jun 19 05:22:38 GMT 2025","passed","Thu Jun 19 05:22:39 GMT 2025","","Actions","",""
"","2893","cy.viewport() - set the viewport size and dimension","","Thu Jun 19 05:22:59 GMT 2025","passed","Thu Jun 19 05:23:02 GMT 2025","","Viewport","",""
"","340",".should() - make an assertion about the current subject","Assertions","Thu Jun 19 05:22:46 GMT 2025","passed","Thu Jun 19 05:22:46 GMT 2025","","Implicit Assertions","",""
"","4520","cy.wait() - wait for a specific amount of time","","Thu Jun 19 05:23:05 GMT 2025","passed","Thu Jun 19 05:23:10 GMT 2025","","Waiting","",""
"","2134","cy.scrollTo() - scroll the window or element to a position","","Thu Jun 19 05:22:40 GMT 2025","passed","Thu Jun 19 05:22:42 GMT 2025","","Actions","",""
"","914",".check() - check a checkbox or radio element","","Thu Jun 19 05:22:37 GMT 2025","passed","Thu Jun 19 05:22:38 GMT 2025","","Actions","",""
"","1771","Submitting form with credentials","","Thu Jun 19 05:22:24 GMT 2025","passed","Thu Jun 19 05:22:26 GMT 2025","","Example feature","",""
"","353","cy.visit() - visit a remote url","","Thu Jun 19 05:22:56 GMT 2025","passed","Thu Jun 19 05:22:56 GMT 2025","","Navigation","",""
"","216",".dblclick() - double click on a DOM element","","Thu Jun 19 05:22:36 GMT 2025","passed","Thu Jun 19 05:22:37 GMT 2025","","Actions","",""
"","105","pass your own callback function to should()","Assertions","Thu Jun 19 05:22:46 GMT 2025","passed","Thu Jun 19 05:22:46 GMT 2025","","Explicit Assertions","",""
"","971",".select() - select an option in a <select> element","","Thu Jun 19 05:22:39 GMT 2025","passed","Thu Jun 19 05:22:40 GMT 2025","","Actions","",""
"","98","can throw any error","Assertions","Thu Jun 19 05:22:47 GMT 2025","passed","Thu Jun 19 05:22:47 GMT 2025","","Explicit Assertions","",""
"","104","matches unknown text between two elements","Assertions","Thu Jun 19 05:22:47 GMT 2025","passed","Thu Jun 19 05:22:47 GMT 2025","","Explicit Assertions","",""
"","940","cy.go() - go back or forward in the browser's history","","Thu Jun 19 05:22:54 GMT 2025","passed","Thu Jun 19 05:22:55 GMT 2025","","Navigation","",""
"","110","finds element by class name regex","Assertions","Thu Jun 19 05:22:46 GMT 2025","passed","Thu Jun 19 05:22:47 GMT 2025","","Explicit Assertions","",""
"","164",".trigger() - trigger an event on a DOM element","","Thu Jun 19 05:22:40 GMT 2025","passed","Thu Jun 19 05:22:40 GMT 2025","","Actions","",""
"","285","can filter for completed tasks","example to-do app","Thu Jun 19 05:22:30 GMT 2025","passed","Thu Jun 19 05:22:31 GMT 2025","","with a checked task","",""
"","97","cy.location() - get window.location","","Thu Jun 19 05:22:52 GMT 2025","passed","Thu Jun 19 05:22:52 GMT 2025","","Location","",""
