"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 05:17:23 GMT 2024","Sun Jul 21 05:17:23 GMT 2024","361","","example to-do app","","","","displays two todo items by default",""
"passed","Sun Jul 21 05:17:39 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","325","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sun Jul 21 05:17:18 GMT 2024","Sun Jul 21 05:17:20 GMT 2024","1812","","Example feature","","","","Submitting form with credentials",""
"passed","Sun Jul 21 05:17:23 GMT 2024","Sun Jul 21 05:17:24 GMT 2024","425","","example to-do app","","","","can add new todo items",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","102","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun Jul 21 05:17:28 GMT 2024","Sun Jul 21 05:17:30 GMT 2024","2465","","Actions","","","",".click() - click on a DOM element",""
"passed","Sun Jul 21 05:17:30 GMT 2024","Sun Jul 21 05:17:31 GMT 2024","933","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sun Jul 21 05:17:45 GMT 2024","Sun Jul 21 05:17:46 GMT 2024","112","","Location","","","","cy.location() - get window.location",""
"passed","Sun Jul 21 05:17:50 GMT 2024","Sun Jul 21 05:17:50 GMT 2024","328","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","92","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:42 GMT 2024","1592","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sun Jul 21 05:17:59 GMT 2024","Sun Jul 21 05:18:04 GMT 2024","4585","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Jul 21 05:17:24 GMT 2024","Sun Jul 21 05:17:24 GMT 2024","206","","example to-do app","","","","can check off an item as completed",""
"passed","Sun Jul 21 05:17:30 GMT 2024","Sun Jul 21 05:17:30 GMT 2024","221","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","106","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sun Jul 21 05:17:34 GMT 2024","Sun Jul 21 05:17:36 GMT 2024","2139","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun Jul 21 05:17:53 GMT 2024","Sun Jul 21 05:17:56 GMT 2024","2969","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","109","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","102","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun Jul 21 05:17:33 GMT 2024","Sun Jul 21 05:17:34 GMT 2024","160","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun Jul 21 05:17:48 GMT 2024","Sun Jul 21 05:17:49 GMT 2024","985","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","106","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun Jul 21 05:17:24 GMT 2024","Sun Jul 21 05:17:25 GMT 2024","272","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun Jul 21 05:18:04 GMT 2024","Sun Jul 21 05:18:04 GMT 2024","752","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sun Jul 21 05:17:31 GMT 2024","Sun Jul 21 05:17:32 GMT 2024","932","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sun Jul 21 05:17:46 GMT 2024","Sun Jul 21 05:17:46 GMT 2024","91","","Location","","","","cy.url() - get the current URL",""
"passed","Sun Jul 21 05:17:32 GMT 2024","Sun Jul 21 05:17:33 GMT 2024","961","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sun Jul 21 05:17:24 GMT 2024","Sun Jul 21 05:17:24 GMT 2024","273","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sun Jul 21 05:17:33 GMT 2024","Sun Jul 21 05:17:33 GMT 2024","146","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sun Jul 21 05:17:45 GMT 2024","Sun Jul 21 05:17:45 GMT 2024","337","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sun Jul 21 05:17:40 GMT 2024","Sun Jul 21 05:17:40 GMT 2024","104","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun Jul 21 05:17:49 GMT 2024","Sun Jul 21 05:17:50 GMT 2024","421","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sun Jul 21 05:17:24 GMT 2024","Sun Jul 21 05:17:24 GMT 2024","277","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Jul 21 05:17:30 GMT 2024","Sun Jul 21 05:17:30 GMT 2024","210","","Actions","","","",".rightclick() - right click on a DOM element",""
