"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2486",".click() - click on a DOM element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","225",".dblclick() - double click on a DOM element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","379","displays two todo items by default","","2026-06-18","passed","2026-06-18","","example to-do app","",""
"","446","cy.wait() - wait for a specific route","","2026-06-18","passed","2026-06-18","","Waiting","",""
"","213",".rightclick() - right click on a DOM element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","909",".check() - check a checkbox or radio element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","368",".should() - make an assertion about the current subject","Assertions","2026-06-18","passed","2026-06-18","","Implicit Assertions","",""
"","376","cy.visit() - visit a remote url","","2026-06-18","passed","2026-06-18","","Navigation","",""
"","102","expect - make an assertion about a specified subject","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","107","can throw any error","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","170",".trigger() - trigger an event on a DOM element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","104","assert - assert shape of an object","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","183",".scrollIntoView() - scroll an element into view","","2026-06-18","passed","2026-06-18","","Actions","",""
"","4533","cy.wait() - wait for a specific amount of time","","2026-06-18","passed","2026-06-18","","Waiting","",""
"","912","cy.go() - go back or forward in the browser's history","","2026-06-18","passed","2026-06-18","","Navigation","",""
"","98","matches unknown text between two elements","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","128",".and() - chain multiple assertions together","Assertions","2026-06-18","passed","2026-06-18","","Implicit Assertions","",""
"","2970","cy.viewport() - set the viewport size and dimension","","2026-06-18","passed","2026-06-18","","Viewport","",""
"","107","pass your own callback function to should()","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","420","can add new todo items","","2026-06-18","passed","2026-06-18","","example to-do app","",""
"","105","finds element by class name regex","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","93","cy.url() - get the current URL","","2026-06-18","passed","2026-06-18","","Location","",""
"","288","can filter for uncompleted tasks","example to-do app","2026-06-18","passed","2026-06-18","","with a checked task","",""
"","1819","Submitting form with credentials","","2026-06-18","passed","2026-06-18","","Example feature","",""
"","932",".uncheck() - uncheck a checkbox element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","199","can check off an item as completed","","2026-06-18","passed","2026-06-18","","example to-do app","",""
"","276","can delete all completed tasks","example to-do app","2026-06-18","passed","2026-06-18","","with a checked task","",""
"","451","cy.reload() - reload the page","","2026-06-18","passed","2026-06-18","","Navigation","",""
"","279","cy.hash() - get the current URL hash","","2026-06-18","passed","2026-06-18","","Location","",""
"","107","cy.location() - get window.location","","2026-06-18","passed","2026-06-18","","Location","",""
"","967",".select() - select an option in a <select> element","","2026-06-18","passed","2026-06-18","","Actions","",""
"","1577","retries the should callback until assertions pass","Assertions","2026-06-18","passed","2026-06-18","","Explicit Assertions","",""
"","2191","cy.scrollTo() - scroll the window or element to a position","","2026-06-18","passed","2026-06-18","","Actions","",""
"","304","can filter for completed tasks","example to-do app","2026-06-18","passed","2026-06-18","","with a checked task","",""
