"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 05:17:38 GMT 2024","Fri Sep 13 05:17:38 GMT 2024","192","","example to-do app","","","","can check off an item as completed",""
"passed","Fri Sep 13 05:18:00 GMT 2024","Fri Sep 13 05:18:00 GMT 2024","101","","Location","","","","cy.location() - get window.location",""
"passed","Fri Sep 13 05:18:04 GMT 2024","Fri Sep 13 05:18:04 GMT 2024","323","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Fri Sep 13 05:17:42 GMT 2024","Fri Sep 13 05:17:44 GMT 2024","2469","","Actions","","","",".click() - click on a DOM element",""
"passed","Fri Sep 13 05:17:37 GMT 2024","Fri Sep 13 05:17:38 GMT 2024","400","","example to-do app","","","","can add new todo items",""
"passed","Fri Sep 13 05:17:48 GMT 2024","Fri Sep 13 05:17:48 GMT 2024","175","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Fri Sep 13 05:18:17 GMT 2024","Fri Sep 13 05:18:18 GMT 2024","450","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Fri Sep 13 05:18:02 GMT 2024","Fri Sep 13 05:18:03 GMT 2024","896","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Fri Sep 13 05:17:55 GMT 2024","Fri Sep 13 05:17:55 GMT 2024","103","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Fri Sep 13 05:17:39 GMT 2024","Fri Sep 13 05:17:39 GMT 2024","278","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Fri Sep 13 05:18:00 GMT 2024","Fri Sep 13 05:18:00 GMT 2024","85","","Location","","","","cy.url() - get the current URL",""
"passed","Fri Sep 13 05:17:46 GMT 2024","Fri Sep 13 05:17:47 GMT 2024","903","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:54 GMT 2024","107","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Fri Sep 13 05:17:48 GMT 2024","Fri Sep 13 05:17:50 GMT 2024","2174","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Fri Sep 13 05:17:47 GMT 2024","Fri Sep 13 05:17:47 GMT 2024","956","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:54 GMT 2024","139","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Fri Sep 13 05:18:07 GMT 2024","Fri Sep 13 05:18:10 GMT 2024","2866","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Fri Sep 13 05:17:55 GMT 2024","Fri Sep 13 05:17:56 GMT 2024","1583","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:55 GMT 2024","102","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Fri Sep 13 05:18:13 GMT 2024","Fri Sep 13 05:18:17 GMT 2024","4507","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:54 GMT 2024","107","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Fri Sep 13 05:17:44 GMT 2024","Fri Sep 13 05:17:45 GMT 2024","217","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:54 GMT 2024","315","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Fri Sep 13 05:17:59 GMT 2024","Fri Sep 13 05:18:00 GMT 2024","247","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Fri Sep 13 05:17:48 GMT 2024","Fri Sep 13 05:17:48 GMT 2024","143","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Fri Sep 13 05:17:38 GMT 2024","Fri Sep 13 05:17:39 GMT 2024","272","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Fri Sep 13 05:17:55 GMT 2024","Fri Sep 13 05:17:55 GMT 2024","98","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Fri Sep 13 05:17:45 GMT 2024","Fri Sep 13 05:17:46 GMT 2024","905","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Fri Sep 13 05:17:32 GMT 2024","Fri Sep 13 05:17:34 GMT 2024","1763","","Example feature","","","","Submitting form with credentials",""
"passed","Fri Sep 13 05:18:03 GMT 2024","Fri Sep 13 05:18:04 GMT 2024","427","","Navigation","","","","cy.reload() - reload the page",""
"passed","Fri Sep 13 05:17:54 GMT 2024","Fri Sep 13 05:17:54 GMT 2024","98","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Fri Sep 13 05:17:37 GMT 2024","Fri Sep 13 05:17:37 GMT 2024","380","","example to-do app","","","","displays two todo items by default",""
"passed","Fri Sep 13 05:17:38 GMT 2024","Fri Sep 13 05:17:38 GMT 2024","289","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Fri Sep 13 05:17:45 GMT 2024","Fri Sep 13 05:17:45 GMT 2024","208","","Actions","","","",".rightclick() - right click on a DOM element",""
