"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 14 05:15:03 GMT 2023","Thu Dec 14 05:15:06 GMT 2023","2389","","Actions","","","",".click() - click on a DOM element",""
"passed","Thu Dec 14 05:15:09 GMT 2023","Thu Dec 14 05:15:09 GMT 2023","166","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Thu Dec 14 05:15:15 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","123","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Thu Dec 14 05:15:06 GMT 2023","Thu Dec 14 05:15:07 GMT 2023","918","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","102","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Thu Dec 14 05:15:00 GMT 2023","Thu Dec 14 05:15:00 GMT 2023","287","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:18 GMT 2023","1586","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Thu Dec 14 05:15:06 GMT 2023","Thu Dec 14 05:15:06 GMT 2023","206","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Thu Dec 14 05:15:08 GMT 2023","Thu Dec 14 05:15:09 GMT 2023","949","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Thu Dec 14 05:15:24 GMT 2023","Thu Dec 14 05:15:25 GMT 2023","937","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","92","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Thu Dec 14 05:15:00 GMT 2023","Thu Dec 14 05:15:00 GMT 2023","279","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","98","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","106","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Thu Dec 14 05:14:53 GMT 2023","Thu Dec 14 05:14:55 GMT 2023","1865","","Example feature","","","","Submitting form with credentials",""
"passed","Thu Dec 14 05:14:59 GMT 2023","Thu Dec 14 05:14:59 GMT 2023","402","","example to-do app","","","","can add new todo items",""
"passed","Thu Dec 14 05:15:21 GMT 2023","Thu Dec 14 05:15:21 GMT 2023","83","","Location","","","","cy.url() - get the current URL",""
"passed","Thu Dec 14 05:14:59 GMT 2023","Thu Dec 14 05:14:59 GMT 2023","357","","example to-do app","","","","displays two todo items by default",""
"passed","Thu Dec 14 05:15:06 GMT 2023","Thu Dec 14 05:15:06 GMT 2023","229","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Thu Dec 14 05:15:07 GMT 2023","Thu Dec 14 05:15:08 GMT 2023","924","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Thu Dec 14 05:14:59 GMT 2023","Thu Dec 14 05:15:00 GMT 2023","206","","example to-do app","","","","can check off an item as completed",""
"passed","Thu Dec 14 05:15:29 GMT 2023","Thu Dec 14 05:15:32 GMT 2023","2919","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Thu Dec 14 05:15:39 GMT 2023","Thu Dec 14 05:15:40 GMT 2023","584","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Thu Dec 14 05:15:25 GMT 2023","Thu Dec 14 05:15:25 GMT 2023","429","","Navigation","","","","cy.reload() - reload the page",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","95","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Thu Dec 14 05:15:09 GMT 2023","Thu Dec 14 05:15:11 GMT 2023","2115","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Thu Dec 14 05:15:21 GMT 2023","Thu Dec 14 05:15:21 GMT 2023","259","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Thu Dec 14 05:15:15 GMT 2023","Thu Dec 14 05:15:15 GMT 2023","388","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Thu Dec 14 05:15:25 GMT 2023","Thu Dec 14 05:15:26 GMT 2023","361","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Thu Dec 14 05:15:35 GMT 2023","Thu Dec 14 05:15:39 GMT 2023","4510","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Thu Dec 14 05:15:21 GMT 2023","Thu Dec 14 05:15:21 GMT 2023","102","","Location","","","","cy.location() - get window.location",""
"passed","Thu Dec 14 05:15:09 GMT 2023","Thu Dec 14 05:15:09 GMT 2023","191","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Thu Dec 14 05:15:00 GMT 2023","Thu Dec 14 05:15:00 GMT 2023","266","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Thu Dec 14 05:15:16 GMT 2023","Thu Dec 14 05:15:16 GMT 2023","100","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
