"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","490","can add new todo items","","Mon Jan 27 05:18:11 GMT 2025","passed","Mon Jan 27 05:18:11 GMT 2025","","example to-do app","",""
"","1036",".select() - select an option in a <select> element","","Mon Jan 27 05:18:20 GMT 2025","passed","Mon Jan 27 05:18:22 GMT 2025","","Actions","",""
"","674","displays two todo items by default","","Mon Jan 27 05:18:10 GMT 2025","passed","Mon Jan 27 05:18:11 GMT 2025","","example to-do app","",""
"","357","cy.visit() - visit a remote url","","Mon Jan 27 05:18:39 GMT 2025","passed","Mon Jan 27 05:18:39 GMT 2025","","Navigation","",""
"","111","expect - make an assertion about a specified subject","Assertions","Mon Jan 27 05:18:28 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","362","cy.hash() - get the current URL hash","","Mon Jan 27 05:18:34 GMT 2025","passed","Mon Jan 27 05:18:34 GMT 2025","","Location","",""
"","290","cy.location() - get window.location","","Mon Jan 27 05:18:34 GMT 2025","passed","Mon Jan 27 05:18:35 GMT 2025","","Location","",""
"","165",".trigger() - trigger an event on a DOM element","","Mon Jan 27 05:18:22 GMT 2025","passed","Mon Jan 27 05:18:22 GMT 2025","","Actions","",""
"","218",".rightclick() - right click on a DOM element","","Mon Jan 27 05:18:18 GMT 2025","passed","Mon Jan 27 05:18:19 GMT 2025","","Actions","",""
"","281","can delete all completed tasks","example to-do app","Mon Jan 27 05:18:12 GMT 2025","passed","Mon Jan 27 05:18:13 GMT 2025","","with a checked task","",""
"","932",".check() - check a checkbox or radio element","","Mon Jan 27 05:18:19 GMT 2025","passed","Mon Jan 27 05:18:20 GMT 2025","","Actions","",""
"","93","cy.url() - get the current URL","","Mon Jan 27 05:18:35 GMT 2025","passed","Mon Jan 27 05:18:35 GMT 2025","","Location","",""
"","153",".scrollIntoView() - scroll an element into view","","Mon Jan 27 05:18:22 GMT 2025","passed","Mon Jan 27 05:18:22 GMT 2025","","Actions","",""
"","3029","cy.viewport() - set the viewport size and dimension","","Mon Jan 27 05:18:42 GMT 2025","passed","Mon Jan 27 05:18:45 GMT 2025","","Viewport","",""
"","104","assert - assert shape of an object","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","1030","cy.go() - go back or forward in the browser's history","","Mon Jan 27 05:18:37 GMT 2025","passed","Mon Jan 27 05:18:38 GMT 2025","","Navigation","",""
"","1933","Submitting form with credentials","","Mon Jan 27 05:18:05 GMT 2025","passed","Mon Jan 27 05:18:07 GMT 2025","","Example feature","",""
"","215","can check off an item as completed","","Mon Jan 27 05:18:11 GMT 2025","passed","Mon Jan 27 05:18:12 GMT 2025","","example to-do app","",""
"","934",".uncheck() - uncheck a checkbox element","","Mon Jan 27 05:18:20 GMT 2025","passed","Mon Jan 27 05:18:20 GMT 2025","","Actions","",""
"","247",".dblclick() - double click on a DOM element","","Mon Jan 27 05:18:18 GMT 2025","passed","Mon Jan 27 05:18:18 GMT 2025","","Actions","",""
"","122","finds element by class name regex","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","113","pass your own callback function to should()","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","713","cy.wait() - wait for a specific route","","Mon Jan 27 05:18:53 GMT 2025","passed","Mon Jan 27 05:18:54 GMT 2025","","Waiting","",""
"","110","can throw any error","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","1581","retries the should callback until assertions pass","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:31 GMT 2025","","Explicit Assertions","",""
"","123",".and() - chain multiple assertions together","Assertions","Mon Jan 27 05:18:28 GMT 2025","passed","Mon Jan 27 05:18:28 GMT 2025","","Implicit Assertions","",""
"","111","matches unknown text between two elements","Assertions","Mon Jan 27 05:18:29 GMT 2025","passed","Mon Jan 27 05:18:29 GMT 2025","","Explicit Assertions","",""
"","447","cy.reload() - reload the page","","Mon Jan 27 05:18:38 GMT 2025","passed","Mon Jan 27 05:18:39 GMT 2025","","Navigation","",""
"","290","can filter for uncompleted tasks","example to-do app","Mon Jan 27 05:18:12 GMT 2025","passed","Mon Jan 27 05:18:12 GMT 2025","","with a checked task","",""
"","2514",".click() - click on a DOM element","","Mon Jan 27 05:18:16 GMT 2025","passed","Mon Jan 27 05:18:18 GMT 2025","","Actions","",""
"","2145","cy.scrollTo() - scroll the window or element to a position","","Mon Jan 27 05:18:22 GMT 2025","passed","Mon Jan 27 05:18:24 GMT 2025","","Actions","",""
"","446",".should() - make an assertion about the current subject","Assertions","Mon Jan 27 05:18:28 GMT 2025","passed","Mon Jan 27 05:18:28 GMT 2025","","Implicit Assertions","",""
"","342","can filter for completed tasks","example to-do app","Mon Jan 27 05:18:12 GMT 2025","passed","Mon Jan 27 05:18:12 GMT 2025","","with a checked task","",""
"","4670","cy.wait() - wait for a specific amount of time","","Mon Jan 27 05:18:49 GMT 2025","passed","Mon Jan 27 05:18:53 GMT 2025","","Waiting","",""
