"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","930",".uncheck() - uncheck a checkbox element","","Sun Nov 17 05:19:06 GMT 2024","passed","Sun Nov 17 05:19:07 GMT 2024","","Actions","",""
"","111",".and() - chain multiple assertions together","Assertions","Sun Nov 17 05:19:14 GMT 2024","passed","Sun Nov 17 05:19:14 GMT 2024","","Implicit Assertions","",""
"","352",".should() - make an assertion about the current subject","Assertions","Sun Nov 17 05:19:14 GMT 2024","passed","Sun Nov 17 05:19:14 GMT 2024","","Implicit Assertions","",""
"","2950","cy.viewport() - set the viewport size and dimension","","Sun Nov 17 05:19:28 GMT 2024","passed","Sun Nov 17 05:19:31 GMT 2024","","Viewport","",""
"","107","matches unknown text between two elements","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","107","finds element by class name regex","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","107","expect - make an assertion about a specified subject","Assertions","Sun Nov 17 05:19:14 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","435","cy.reload() - reload the page","","Sun Nov 17 05:19:24 GMT 2024","passed","Sun Nov 17 05:19:24 GMT 2024","","Navigation","",""
"","682","cy.wait() - wait for a specific route","","Sun Nov 17 05:19:38 GMT 2024","passed","Sun Nov 17 05:19:39 GMT 2024","","Waiting","",""
"","283","can filter for uncompleted tasks","example to-do app","Sun Nov 17 05:18:59 GMT 2024","passed","Sun Nov 17 05:18:59 GMT 2024","","with a checked task","",""
"","97","assert - assert shape of an object","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","4531","cy.wait() - wait for a specific amount of time","","Sun Nov 17 05:19:34 GMT 2024","passed","Sun Nov 17 05:19:38 GMT 2024","","Waiting","",""
"","192","can check off an item as completed","","Sun Nov 17 05:18:58 GMT 2024","passed","Sun Nov 17 05:18:59 GMT 2024","","example to-do app","",""
"","228",".dblclick() - double click on a DOM element","","Sun Nov 17 05:19:05 GMT 2024","passed","Sun Nov 17 05:19:05 GMT 2024","","Actions","",""
"","212",".rightclick() - right click on a DOM element","","Sun Nov 17 05:19:05 GMT 2024","passed","Sun Nov 17 05:19:05 GMT 2024","","Actions","",""
"","97","cy.location() - get window.location","","Sun Nov 17 05:19:20 GMT 2024","passed","Sun Nov 17 05:19:20 GMT 2024","","Location","",""
"","900",".check() - check a checkbox or radio element","","Sun Nov 17 05:19:05 GMT 2024","passed","Sun Nov 17 05:19:06 GMT 2024","","Actions","",""
"","1800","Submitting form with credentials","","Sun Nov 17 05:18:53 GMT 2024","passed","Sun Nov 17 05:18:54 GMT 2024","","Example feature","",""
"","276","can filter for completed tasks","example to-do app","Sun Nov 17 05:18:59 GMT 2024","passed","Sun Nov 17 05:18:59 GMT 2024","","with a checked task","",""
"","1582","retries the should callback until assertions pass","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:17 GMT 2024","","Explicit Assertions","",""
"","393","can add new todo items","","Sun Nov 17 05:18:58 GMT 2024","passed","Sun Nov 17 05:18:58 GMT 2024","","example to-do app","",""
"","2435",".click() - click on a DOM element","","Sun Nov 17 05:19:02 GMT 2024","passed","Sun Nov 17 05:19:05 GMT 2024","","Actions","",""
"","103","pass your own callback function to should()","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","914","cy.go() - go back or forward in the browser's history","","Sun Nov 17 05:19:23 GMT 2024","passed","Sun Nov 17 05:19:24 GMT 2024","","Navigation","",""
"","339","cy.visit() - visit a remote url","","Sun Nov 17 05:19:24 GMT 2024","passed","Sun Nov 17 05:19:24 GMT 2024","","Navigation","",""
"","301","cy.hash() - get the current URL hash","","Sun Nov 17 05:19:20 GMT 2024","passed","Sun Nov 17 05:19:20 GMT 2024","","Location","",""
"","2135","cy.scrollTo() - scroll the window or element to a position","","Sun Nov 17 05:19:08 GMT 2024","passed","Sun Nov 17 05:19:10 GMT 2024","","Actions","",""
"","271","can delete all completed tasks","example to-do app","Sun Nov 17 05:18:59 GMT 2024","passed","Sun Nov 17 05:18:59 GMT 2024","","with a checked task","",""
"","961",".select() - select an option in a <select> element","","Sun Nov 17 05:19:07 GMT 2024","passed","Sun Nov 17 05:19:08 GMT 2024","","Actions","",""
"","124",".scrollIntoView() - scroll an element into view","","Sun Nov 17 05:19:08 GMT 2024","passed","Sun Nov 17 05:19:08 GMT 2024","","Actions","",""
"","83","cy.url() - get the current URL","","Sun Nov 17 05:19:20 GMT 2024","passed","Sun Nov 17 05:19:20 GMT 2024","","Location","",""
"","98","can throw any error","Assertions","Sun Nov 17 05:19:15 GMT 2024","passed","Sun Nov 17 05:19:15 GMT 2024","","Explicit Assertions","",""
"","448","displays two todo items by default","","Sun Nov 17 05:18:57 GMT 2024","passed","Sun Nov 17 05:18:58 GMT 2024","","example to-do app","",""
"","150",".trigger() - trigger an event on a DOM element","","Sun Nov 17 05:19:08 GMT 2024","passed","Sun Nov 17 05:19:08 GMT 2024","","Actions","",""
