"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","pass your own callback function to should()","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","426","cy.reload() - reload the page","","2026-05-30","passed","2026-05-30","","Navigation","",""
"","96","expect - make an assertion about a specified subject","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","2955","cy.viewport() - set the viewport size and dimension","","2026-05-30","passed","2026-05-30","","Viewport","",""
"","161",".trigger() - trigger an event on a DOM element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","4557","cy.wait() - wait for a specific amount of time","","2026-05-30","passed","2026-05-30","","Waiting","",""
"","283","can filter for completed tasks","example to-do app","2026-05-30","passed","2026-05-30","","with a checked task","",""
"","130",".scrollIntoView() - scroll an element into view","","2026-05-30","passed","2026-05-30","","Actions","",""
"","919",".check() - check a checkbox or radio element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","1888","Submitting form with credentials","","2026-05-30","passed","2026-05-30","","Example feature","",""
"","410","displays two todo items by default","","2026-05-30","passed","2026-05-30","","example to-do app","",""
"","120",".and() - chain multiple assertions together","Assertions","2026-05-30","passed","2026-05-30","","Implicit Assertions","",""
"","2483",".click() - click on a DOM element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","275","can filter for uncompleted tasks","example to-do app","2026-05-30","passed","2026-05-30","","with a checked task","",""
"","2148","cy.scrollTo() - scroll the window or element to a position","","2026-05-30","passed","2026-05-30","","Actions","",""
"","89","assert - assert shape of an object","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","84","cy.url() - get the current URL","","2026-05-30","passed","2026-05-30","","Location","",""
"","102","finds element by class name regex","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","917","cy.go() - go back or forward in the browser's history","","2026-05-30","passed","2026-05-30","","Navigation","",""
"","219",".dblclick() - double click on a DOM element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","273","can delete all completed tasks","example to-do app","2026-05-30","passed","2026-05-30","","with a checked task","",""
"","413","cy.wait() - wait for a specific route","","2026-05-30","passed","2026-05-30","","Waiting","",""
"","927",".uncheck() - uncheck a checkbox element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","198","can check off an item as completed","","2026-05-30","passed","2026-05-30","","example to-do app","",""
"","97","matches unknown text between two elements","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","335","cy.visit() - visit a remote url","","2026-05-30","passed","2026-05-30","","Navigation","",""
"","96","cy.location() - get window.location","","2026-05-30","passed","2026-05-30","","Location","",""
"","211",".rightclick() - right click on a DOM element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","291","cy.hash() - get the current URL hash","","2026-05-30","passed","2026-05-30","","Location","",""
"","350",".should() - make an assertion about the current subject","Assertions","2026-05-30","passed","2026-05-30","","Implicit Assertions","",""
"","960",".select() - select an option in a <select> element","","2026-05-30","passed","2026-05-30","","Actions","",""
"","1589","retries the should callback until assertions pass","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","113","can throw any error","Assertions","2026-05-30","passed","2026-05-30","","Explicit Assertions","",""
"","400","can add new todo items","","2026-05-30","passed","2026-05-30","","example to-do app","",""
