"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 24 05:14:30 GMT 2023","Tue Oct 24 05:14:30 GMT 2023","298","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Tue Oct 24 05:14:18 GMT 2023","Tue Oct 24 05:14:18 GMT 2023","392","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Tue Oct 24 05:14:40 GMT 2023","Tue Oct 24 05:14:40 GMT 2023","180","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue Oct 24 05:15:04 GMT 2023","Tue Oct 24 05:15:09 GMT 2023","4827","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Tue Oct 24 05:14:46 GMT 2023","Tue Oct 24 05:14:47 GMT 2023","155","","Location","","","","cy.url() - get the current URL",""
"passed","Tue Oct 24 05:14:30 GMT 2023","Tue Oct 24 05:14:30 GMT 2023","310","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Tue Oct 24 05:14:50 GMT 2023","Tue Oct 24 05:14:51 GMT 2023","1181","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue Oct 24 05:14:17 GMT 2023","Tue Oct 24 05:14:17 GMT 2023","442","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Tue Oct 24 05:14:27 GMT 2023","Tue Oct 24 05:14:28 GMT 2023","1243","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Tue Oct 24 05:15:09 GMT 2023","Tue Oct 24 05:15:09 GMT 2023","490","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Tue Oct 24 05:14:39 GMT 2023","Tue Oct 24 05:14:39 GMT 2023","218","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Tue Oct 24 05:14:38 GMT 2023","Tue Oct 24 05:14:38 GMT 2023","473","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Tue Oct 24 05:14:08 GMT 2023","Tue Oct 24 05:14:10 GMT 2023","2296","","Example feature","","","","Submitting form with credentials",""
"passed","Tue Oct 24 05:14:25 GMT 2023","Tue Oct 24 05:14:26 GMT 2023","336","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Tue Oct 24 05:14:39 GMT 2023","Tue Oct 24 05:14:39 GMT 2023","180","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Tue Oct 24 05:14:46 GMT 2023","Tue Oct 24 05:14:46 GMT 2023","153","","Location","","","","cy.location() - get window.location",""
"passed","Tue Oct 24 05:14:17 GMT 2023","Tue Oct 24 05:14:18 GMT 2023","425","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Tue Oct 24 05:14:22 GMT 2023","Tue Oct 24 05:14:25 GMT 2023","2938","","Actions","","","",".click() - click on a DOM element",""
"passed","Tue Oct 24 05:14:15 GMT 2023","Tue Oct 24 05:14:16 GMT 2023","728","","example to-do app","","","","displays two todo items by default",""
"passed","Tue Oct 24 05:14:38 GMT 2023","Tue Oct 24 05:14:39 GMT 2023","190","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Tue Oct 24 05:14:51 GMT 2023","Tue Oct 24 05:14:52 GMT 2023","543","","Navigation","","","","cy.reload() - reload the page",""
"passed","Tue Oct 24 05:14:39 GMT 2023","Tue Oct 24 05:14:39 GMT 2023","194","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Tue Oct 24 05:14:26 GMT 2023","Tue Oct 24 05:14:27 GMT 2023","1178","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Tue Oct 24 05:14:17 GMT 2023","Tue Oct 24 05:14:17 GMT 2023","311","","example to-do app","","","","can check off an item as completed",""
"passed","Tue Oct 24 05:14:30 GMT 2023","Tue Oct 24 05:14:33 GMT 2023","2254","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Tue Oct 24 05:14:16 GMT 2023","Tue Oct 24 05:14:16 GMT 2023","505","","example to-do app","","","","can add new todo items",""
"passed","Tue Oct 24 05:14:40 GMT 2023","Tue Oct 24 05:14:41 GMT 2023","1648","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Tue Oct 24 05:14:26 GMT 2023","Tue Oct 24 05:14:26 GMT 2023","333","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Tue Oct 24 05:14:56 GMT 2023","Tue Oct 24 05:15:00 GMT 2023","3112","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Tue Oct 24 05:14:46 GMT 2023","Tue Oct 24 05:14:46 GMT 2023","396","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Tue Oct 24 05:14:52 GMT 2023","Tue Oct 24 05:14:52 GMT 2023","545","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Tue Oct 24 05:14:28 GMT 2023","Tue Oct 24 05:14:30 GMT 2023","1169","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Tue Oct 24 05:14:39 GMT 2023","Tue Oct 24 05:14:40 GMT 2023","145","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Tue Oct 24 05:14:39 GMT 2023","Tue Oct 24 05:14:39 GMT 2023","153","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
