"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 05 05:14:23 GMT 2023","Thu Oct 05 05:14:24 GMT 2023","349","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Thu Oct 05 05:14:56 GMT 2023","Thu Oct 05 05:14:57 GMT 2023","1029","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Thu Oct 05 05:15:14 GMT 2023","Thu Oct 05 05:15:14 GMT 2023","485","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Thu Oct 05 05:14:34 GMT 2023","Thu Oct 05 05:14:35 GMT 2023","204","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Thu Oct 05 05:14:28 GMT 2023","Thu Oct 05 05:14:31 GMT 2023","2777","","Actions","","","",".click() - click on a DOM element",""
"passed","Thu Oct 05 05:14:32 GMT 2023","Thu Oct 05 05:14:33 GMT 2023","1110","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Thu Oct 05 05:14:46 GMT 2023","Thu Oct 05 05:14:46 GMT 2023","150","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Thu Oct 05 05:14:31 GMT 2023","Thu Oct 05 05:14:31 GMT 2023","286","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Thu Oct 05 05:14:45 GMT 2023","Thu Oct 05 05:14:45 GMT 2023","193","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Thu Oct 05 05:14:45 GMT 2023","Thu Oct 05 05:14:46 GMT 2023","174","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Thu Oct 05 05:14:35 GMT 2023","Thu Oct 05 05:14:37 GMT 2023","2187","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Thu Oct 05 05:15:09 GMT 2023","Thu Oct 05 05:15:14 GMT 2023","4762","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Thu Oct 05 05:14:33 GMT 2023","Thu Oct 05 05:14:34 GMT 2023","1082","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Thu Oct 05 05:14:21 GMT 2023","Thu Oct 05 05:14:22 GMT 2023","512","","example to-do app","","","","displays two todo items by default",""
"passed","Thu Oct 05 05:14:31 GMT 2023","Thu Oct 05 05:14:32 GMT 2023","1092","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Thu Oct 05 05:14:45 GMT 2023","Thu Oct 05 05:14:45 GMT 2023","164","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Thu Oct 05 05:14:57 GMT 2023","Thu Oct 05 05:14:58 GMT 2023","462","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Thu Oct 05 05:14:57 GMT 2023","Thu Oct 05 05:14:57 GMT 2023","568","","Navigation","","","","cy.reload() - reload the page",""
"passed","Thu Oct 05 05:14:45 GMT 2023","Thu Oct 05 05:14:45 GMT 2023","187","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Thu Oct 05 05:14:52 GMT 2023","Thu Oct 05 05:14:52 GMT 2023","135","","Location","","","","cy.url() - get the current URL",""
"passed","Thu Oct 05 05:14:46 GMT 2023","Thu Oct 05 05:14:48 GMT 2023","1631","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Thu Oct 05 05:14:44 GMT 2023","Thu Oct 05 05:14:45 GMT 2023","478","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Thu Oct 05 05:14:24 GMT 2023","Thu Oct 05 05:14:24 GMT 2023","336","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Thu Oct 05 05:14:52 GMT 2023","Thu Oct 05 05:14:52 GMT 2023","141","","Location","","","","cy.location() - get window.location",""
"passed","Thu Oct 05 05:14:35 GMT 2023","Thu Oct 05 05:14:35 GMT 2023","313","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Thu Oct 05 05:14:23 GMT 2023","Thu Oct 05 05:14:23 GMT 2023","368","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Thu Oct 05 05:14:15 GMT 2023","Thu Oct 05 05:14:17 GMT 2023","2145","","Example feature","","","","Submitting form with credentials",""
"passed","Thu Oct 05 05:15:02 GMT 2023","Thu Oct 05 05:15:05 GMT 2023","3058","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Thu Oct 05 05:14:52 GMT 2023","Thu Oct 05 05:14:52 GMT 2023","368","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Thu Oct 05 05:14:23 GMT 2023","Thu Oct 05 05:14:23 GMT 2023","273","","example to-do app","","","","can check off an item as completed",""
"passed","Thu Oct 05 05:14:45 GMT 2023","Thu Oct 05 05:14:45 GMT 2023","250","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Thu Oct 05 05:14:22 GMT 2023","Thu Oct 05 05:14:22 GMT 2023","489","","example to-do app","","","","can add new todo items",""
"passed","Thu Oct 05 05:14:46 GMT 2023","Thu Oct 05 05:14:46 GMT 2023","151","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Thu Oct 05 05:14:31 GMT 2023","Thu Oct 05 05:14:31 GMT 2023","279","","Actions","","","",".dblclick() - double click on a DOM element",""
