"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","165","cy.location() - get window.location","","2026-09-17","passed","2026-09-17","","Location","",""
"","272",".dblclick() - double click on a DOM element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","188","can check off an item as completed","","2026-09-17","passed","2026-09-17","","example to-do app","",""
"","1025","cy.go() - go back or forward in the browser's history","","2026-09-17","passed","2026-09-17","","Navigation","",""
"","82","matches unknown text between two elements","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","381","can add new todo items","","2026-09-17","passed","2026-09-17","","example to-do app","",""
"","191",".rightclick() - right click on a DOM element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","87","cy.url() - get the current URL","","2026-09-17","passed","2026-09-17","","Location","",""
"","407","cy.reload() - reload the page","","2026-09-17","passed","2026-09-17","","Navigation","",""
"","88","finds element by class name regex","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","4535","cy.wait() - wait for a specific amount of time","","2026-09-17","passed","2026-09-17","","Waiting","",""
"","1589","retries the should callback until assertions pass","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","401",".should() - make an assertion about the current subject","Assertions","2026-09-17","passed","2026-09-17","","Implicit Assertions","",""
"","101","pass your own callback function to should()","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","186",".and() - chain multiple assertions together","Assertions","2026-09-17","passed","2026-09-17","","Implicit Assertions","",""
"","160",".scrollIntoView() - scroll an element into view","","2026-09-17","passed","2026-09-17","","Actions","",""
"","1848","Submitting form with credentials","","2026-09-17","passed","2026-09-17","","Example feature","",""
"","84","assert - assert shape of an object","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","101","expect - make an assertion about a specified subject","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","252","can delete all completed tasks","example to-do app","2026-09-17","passed","2026-09-17","","with a checked task","",""
"","2280",".click() - click on a DOM element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","838",".check() - check a checkbox or radio element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","197",".trigger() - trigger an event on a DOM element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","625","cy.wait() - wait for a specific route","","2026-09-17","passed","2026-09-17","","Waiting","",""
"","2180","cy.scrollTo() - scroll the window or element to a position","","2026-09-17","passed","2026-09-17","","Actions","",""
"","90","can throw any error","Assertions","2026-09-17","passed","2026-09-17","","Explicit Assertions","",""
"","2905","cy.viewport() - set the viewport size and dimension","","2026-09-17","passed","2026-09-17","","Viewport","",""
"","312","cy.hash() - get the current URL hash","","2026-09-17","passed","2026-09-17","","Location","",""
"","264","can filter for uncompleted tasks","example to-do app","2026-09-17","passed","2026-09-17","","with a checked task","",""
"","884",".select() - select an option in a <select> element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","316","cy.visit() - visit a remote url","","2026-09-17","passed","2026-09-17","","Navigation","",""
"","265","can filter for completed tasks","example to-do app","2026-09-17","passed","2026-09-17","","with a checked task","",""
"","848",".uncheck() - uncheck a checkbox element","","2026-09-17","passed","2026-09-17","","Actions","",""
"","434","displays two todo items by default","","2026-09-17","passed","2026-09-17","","example to-do app","",""
