"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","381","displays two todo items by default","","Sat Apr 25 06:21:55 UTC 2026","passed","Sat Apr 25 06:21:56 UTC 2026","","example to-do app","",""
"","215",".scrollIntoView() - scroll an element into view","","Sat Apr 25 06:22:06 UTC 2026","passed","Sat Apr 25 06:22:06 UTC 2026","","Actions","",""
"","276",".trigger() - trigger an event on a DOM element","","Sat Apr 25 06:22:06 UTC 2026","passed","Sat Apr 25 06:22:06 UTC 2026","","Actions","",""
"","105","can throw any error","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","1605","retries the should callback until assertions pass","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:16 UTC 2026","","Explicit Assertions","",""
"","238",".dblclick() - double click on a DOM element","","Sat Apr 25 06:22:02 UTC 2026","passed","Sat Apr 25 06:22:03 UTC 2026","","Actions","",""
"","428","cy.reload() - reload the page","","Sat Apr 25 06:22:23 UTC 2026","passed","Sat Apr 25 06:22:23 UTC 2026","","Navigation","",""
"","2906","cy.viewport() - set the viewport size and dimension","","Sat Apr 25 06:22:27 UTC 2026","passed","Sat Apr 25 06:22:30 UTC 2026","","Viewport","",""
"","417","cy.wait() - wait for a specific route","","Sat Apr 25 06:22:38 UTC 2026","passed","Sat Apr 25 06:22:38 UTC 2026","","Waiting","",""
"","409","can add new todo items","","Sat Apr 25 06:21:56 UTC 2026","passed","Sat Apr 25 06:21:56 UTC 2026","","example to-do app","",""
"","984",".uncheck() - uncheck a checkbox element","","Sat Apr 25 06:22:04 UTC 2026","passed","Sat Apr 25 06:22:05 UTC 2026","","Actions","",""
"","91","assert - assert shape of an object","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","281","can filter for completed tasks","example to-do app","Sat Apr 25 06:21:56 UTC 2026","passed","Sat Apr 25 06:21:57 UTC 2026","","with a checked task","",""
"","112","finds element by class name regex","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","207",".rightclick() - right click on a DOM element","","Sat Apr 25 06:22:03 UTC 2026","passed","Sat Apr 25 06:22:03 UTC 2026","","Actions","",""
"","4563","cy.wait() - wait for a specific amount of time","","Sat Apr 25 06:22:33 UTC 2026","passed","Sat Apr 25 06:22:38 UTC 2026","","Waiting","",""
"","105","matches unknown text between two elements","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","100","pass your own callback function to should()","Assertions","Sat Apr 25 06:22:14 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","101","expect - make an assertion about a specified subject","Assertions","Sat Apr 25 06:22:13 UTC 2026","passed","Sat Apr 25 06:22:14 UTC 2026","","Explicit Assertions","",""
"","85","cy.url() - get the current URL","","Sat Apr 25 06:22:19 UTC 2026","passed","Sat Apr 25 06:22:19 UTC 2026","","Location","",""
"","354",".should() - make an assertion about the current subject","Assertions","Sat Apr 25 06:22:13 UTC 2026","passed","Sat Apr 25 06:22:13 UTC 2026","","Implicit Assertions","",""
"","2266","cy.scrollTo() - scroll the window or element to a position","","Sat Apr 25 06:22:06 UTC 2026","passed","Sat Apr 25 06:22:09 UTC 2026","","Actions","",""
"","267","can delete all completed tasks","example to-do app","Sat Apr 25 06:21:57 UTC 2026","passed","Sat Apr 25 06:21:57 UTC 2026","","with a checked task","",""
"","122",".and() - chain multiple assertions together","Assertions","Sat Apr 25 06:22:13 UTC 2026","passed","Sat Apr 25 06:22:13 UTC 2026","","Implicit Assertions","",""
"","266","cy.hash() - get the current URL hash","","Sat Apr 25 06:22:19 UTC 2026","passed","Sat Apr 25 06:22:19 UTC 2026","","Location","",""
"","279","can filter for uncompleted tasks","example to-do app","Sat Apr 25 06:21:56 UTC 2026","passed","Sat Apr 25 06:21:56 UTC 2026","","with a checked task","",""
"","328","cy.visit() - visit a remote url","","Sat Apr 25 06:22:23 UTC 2026","passed","Sat Apr 25 06:22:24 UTC 2026","","Navigation","",""
"","1843","Submitting form with credentials","","Sat Apr 25 06:21:50 UTC 2026","passed","Sat Apr 25 06:21:52 UTC 2026","","Example feature","",""
"","2502",".click() - click on a DOM element","","Sat Apr 25 06:22:00 UTC 2026","passed","Sat Apr 25 06:22:02 UTC 2026","","Actions","",""
"","201","can check off an item as completed","","Sat Apr 25 06:21:56 UTC 2026","passed","Sat Apr 25 06:21:56 UTC 2026","","example to-do app","",""
"","1025",".select() - select an option in a <select> element","","Sat Apr 25 06:22:05 UTC 2026","passed","Sat Apr 25 06:22:06 UTC 2026","","Actions","",""
"","929",".check() - check a checkbox or radio element","","Sat Apr 25 06:22:03 UTC 2026","passed","Sat Apr 25 06:22:04 UTC 2026","","Actions","",""
"","99","cy.location() - get window.location","","Sat Apr 25 06:22:19 UTC 2026","passed","Sat Apr 25 06:22:19 UTC 2026","","Location","",""
"","925","cy.go() - go back or forward in the browser's history","","Sat Apr 25 06:22:22 UTC 2026","passed","Sat Apr 25 06:22:23 UTC 2026","","Navigation","",""
