"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 05:13:14 GMT 2024","Sun Feb 18 05:13:15 GMT 2024","1750","","Example feature","","","","Submitting form with credentials",""
"passed","Sun Feb 18 05:13:36 GMT 2024","Sun Feb 18 05:13:36 GMT 2024","99","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun Feb 18 05:13:54 GMT 2024","Sun Feb 18 05:13:59 GMT 2024","4528","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun Feb 18 05:13:43 GMT 2024","Sun Feb 18 05:13:44 GMT 2024","897","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sun Feb 18 05:13:48 GMT 2024","Sun Feb 18 05:13:51 GMT 2024","2887","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun Feb 18 05:13:28 GMT 2024","Sun Feb 18 05:13:29 GMT 2024","935","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sun Feb 18 05:13:29 GMT 2024","Sun Feb 18 05:13:31 GMT 2024","2113","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun Feb 18 05:13:36 GMT 2024","Sun Feb 18 05:13:36 GMT 2024","96","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun Feb 18 05:13:26 GMT 2024","Sun Feb 18 05:13:27 GMT 2024","880","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sun Feb 18 05:13:26 GMT 2024","Sun Feb 18 05:13:26 GMT 2024","220","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sun Feb 18 05:13:29 GMT 2024","Sun Feb 18 05:13:29 GMT 2024","164","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sun Feb 18 05:13:44 GMT 2024","Sun Feb 18 05:13:45 GMT 2024","410","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sun Feb 18 05:13:27 GMT 2024","Sun Feb 18 05:13:28 GMT 2024","884","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sun Feb 18 05:13:59 GMT 2024","Sun Feb 18 05:13:59 GMT 2024","599","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sun Feb 18 05:13:35 GMT 2024","Sun Feb 18 05:13:35 GMT 2024","93","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun Feb 18 05:13:20 GMT 2024","Sun Feb 18 05:13:20 GMT 2024","262","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun Feb 18 05:13:20 GMT 2024","Sun Feb 18 05:13:20 GMT 2024","273","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun Feb 18 05:13:36 GMT 2024","Sun Feb 18 05:13:38 GMT 2024","1601","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sun Feb 18 05:13:41 GMT 2024","Sun Feb 18 05:13:41 GMT 2024","72","","Location","","","","cy.url() - get the current URL",""
"passed","Sun Feb 18 05:13:35 GMT 2024","Sun Feb 18 05:13:35 GMT 2024","119","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sun Feb 18 05:13:36 GMT 2024","Sun Feb 18 05:13:36 GMT 2024","100","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sun Feb 18 05:13:26 GMT 2024","Sun Feb 18 05:13:26 GMT 2024","210","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sun Feb 18 05:13:41 GMT 2024","Sun Feb 18 05:13:41 GMT 2024","94","","Location","","","","cy.location() - get window.location",""
"passed","Sun Feb 18 05:13:23 GMT 2024","Sun Feb 18 05:13:26 GMT 2024","2391","","Actions","","","",".click() - click on a DOM element",""
"passed","Sun Feb 18 05:13:19 GMT 2024","Sun Feb 18 05:13:20 GMT 2024","186","","example to-do app","","","","can check off an item as completed",""
"passed","Sun Feb 18 05:13:45 GMT 2024","Sun Feb 18 05:13:45 GMT 2024","320","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sun Feb 18 05:13:29 GMT 2024","Sun Feb 18 05:13:29 GMT 2024","214","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun Feb 18 05:13:19 GMT 2024","Sun Feb 18 05:13:19 GMT 2024","392","","example to-do app","","","","can add new todo items",""
"passed","Sun Feb 18 05:13:20 GMT 2024","Sun Feb 18 05:13:20 GMT 2024","277","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sun Feb 18 05:13:36 GMT 2024","Sun Feb 18 05:13:36 GMT 2024","98","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun Feb 18 05:13:35 GMT 2024","Sun Feb 18 05:13:36 GMT 2024","101","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun Feb 18 05:13:35 GMT 2024","Sun Feb 18 05:13:35 GMT 2024","324","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sun Feb 18 05:13:41 GMT 2024","Sun Feb 18 05:13:41 GMT 2024","255","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sun Feb 18 05:13:19 GMT 2024","Sun Feb 18 05:13:19 GMT 2024","375","","example to-do app","","","","displays two todo items by default",""
