"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 04 05:16:10 GMT 2024","Sat May 04 05:16:10 GMT 2024","116","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat May 04 05:15:53 GMT 2024","Sat May 04 05:15:53 GMT 2024","205","","example to-do app","","","","can check off an item as completed",""
"passed","Sat May 04 05:16:10 GMT 2024","Sat May 04 05:16:10 GMT 2024","102","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat May 04 05:16:23 GMT 2024","Sat May 04 05:16:26 GMT 2024","2997","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat May 04 05:16:02 GMT 2024","Sat May 04 05:16:03 GMT 2024","975","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat May 04 05:16:15 GMT 2024","Sat May 04 05:16:15 GMT 2024","102","","Location","","","","cy.location() - get window.location",""
"passed","Sat May 04 05:15:47 GMT 2024","Sat May 04 05:15:49 GMT 2024","1820","","Example feature","","","","Submitting form with credentials",""
"passed","Sat May 04 05:15:59 GMT 2024","Sat May 04 05:16:00 GMT 2024","230","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sat May 04 05:16:19 GMT 2024","Sat May 04 05:16:19 GMT 2024","458","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sat May 04 05:15:53 GMT 2024","Sat May 04 05:15:53 GMT 2024","286","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat May 04 05:16:19 GMT 2024","Sat May 04 05:16:20 GMT 2024","351","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat May 04 05:16:15 GMT 2024","Sat May 04 05:16:15 GMT 2024","88","","Location","","","","cy.url() - get the current URL",""
"passed","Sat May 04 05:15:52 GMT 2024","Sat May 04 05:15:53 GMT 2024","524","","example to-do app","","","","can add new todo items",""
"passed","Sat May 04 05:16:09 GMT 2024","Sat May 04 05:16:10 GMT 2024","110","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat May 04 05:16:00 GMT 2024","Sat May 04 05:16:00 GMT 2024","209","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat May 04 05:15:57 GMT 2024","Sat May 04 05:15:59 GMT 2024","2524","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat May 04 05:16:10 GMT 2024","Sat May 04 05:16:10 GMT 2024","110","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat May 04 05:16:03 GMT 2024","Sat May 04 05:16:03 GMT 2024","139","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"failed","Sat May 04 05:16:33 GMT 2024","Sat May 04 05:16:48 GMT 2024","14758","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat May 04 05:16:00 GMT 2024","Sat May 04 05:16:01 GMT 2024","903","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat May 04 05:15:52 GMT 2024","Sat May 04 05:15:52 GMT 2024","667","","example to-do app","","","","displays two todo items by default",""
"passed","Sat May 04 05:16:29 GMT 2024","Sat May 04 05:16:33 GMT 2024","4615","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sat May 04 05:16:09 GMT 2024","Sat May 04 05:16:09 GMT 2024","436","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat May 04 05:16:10 GMT 2024","Sat May 04 05:16:10 GMT 2024","102","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat May 04 05:16:18 GMT 2024","Sat May 04 05:16:19 GMT 2024","1097","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat May 04 05:16:09 GMT 2024","Sat May 04 05:16:09 GMT 2024","102","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat May 04 05:16:15 GMT 2024","Sat May 04 05:16:15 GMT 2024","364","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat May 04 05:15:53 GMT 2024","Sat May 04 05:15:54 GMT 2024","288","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat May 04 05:16:01 GMT 2024","Sat May 04 05:16:02 GMT 2024","909","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat May 04 05:15:54 GMT 2024","Sat May 04 05:15:54 GMT 2024","279","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat May 04 05:16:09 GMT 2024","Sat May 04 05:16:09 GMT 2024","127","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat May 04 05:16:03 GMT 2024","Sat May 04 05:16:05 GMT 2024","2143","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat May 04 05:16:03 GMT 2024","Sat May 04 05:16:03 GMT 2024","167","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat May 04 05:16:10 GMT 2024","Sat May 04 05:16:12 GMT 2024","1593","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
