"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","cy.url() - get the current URL","","Sun Nov 02 05:21:39 UTC 2025","passed","Sun Nov 02 05:21:39 UTC 2025","","Location","",""
"","331","cy.visit() - visit a remote url","","Sun Nov 02 05:21:43 UTC 2025","passed","Sun Nov 02 05:21:44 UTC 2025","","Navigation","",""
"","276","can filter for completed tasks","example to-do app","Sun Nov 02 05:21:17 UTC 2025","passed","Sun Nov 02 05:21:17 UTC 2025","","with a checked task","",""
"","100","cy.location() - get window.location","","Sun Nov 02 05:21:39 UTC 2025","passed","Sun Nov 02 05:21:39 UTC 2025","","Location","",""
"","225",".dblclick() - double click on a DOM element","","Sun Nov 02 05:21:23 UTC 2025","passed","Sun Nov 02 05:21:23 UTC 2025","","Actions","",""
"","100","pass your own callback function to should()","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","2884","cy.viewport() - set the viewport size and dimension","","Sun Nov 02 05:21:47 UTC 2025","passed","Sun Nov 02 05:21:50 UTC 2025","","Viewport","",""
"","908","cy.go() - go back or forward in the browser's history","","Sun Nov 02 05:21:42 UTC 2025","passed","Sun Nov 02 05:21:43 UTC 2025","","Navigation","",""
"","390","can add new todo items","","Sun Nov 02 05:21:16 UTC 2025","passed","Sun Nov 02 05:21:16 UTC 2025","","example to-do app","",""
"","2212","cy.scrollTo() - scroll the window or element to a position","","Sun Nov 02 05:21:27 UTC 2025","passed","Sun Nov 02 05:21:29 UTC 2025","","Actions","",""
"","2455",".click() - click on a DOM element","","Sun Nov 02 05:21:20 UTC 2025","passed","Sun Nov 02 05:21:23 UTC 2025","","Actions","",""
"","207",".trigger() - trigger an event on a DOM element","","Sun Nov 02 05:21:27 UTC 2025","passed","Sun Nov 02 05:21:27 UTC 2025","","Actions","",""
"","367","displays two todo items by default","","Sun Nov 02 05:21:16 UTC 2025","passed","Sun Nov 02 05:21:16 UTC 2025","","example to-do app","",""
"","982",".uncheck() - uncheck a checkbox element","","Sun Nov 02 05:21:24 UTC 2025","passed","Sun Nov 02 05:21:25 UTC 2025","","Actions","",""
"","326",".should() - make an assertion about the current subject","Assertions","Sun Nov 02 05:21:33 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Implicit Assertions","",""
"","197","can check off an item as completed","","Sun Nov 02 05:21:16 UTC 2025","passed","Sun Nov 02 05:21:17 UTC 2025","","example to-do app","",""
"","98","expect - make an assertion about a specified subject","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","1024",".select() - select an option in a <select> element","","Sun Nov 02 05:21:25 UTC 2025","passed","Sun Nov 02 05:21:26 UTC 2025","","Actions","",""
"","91","assert - assert shape of an object","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","278","cy.hash() - get the current URL hash","","Sun Nov 02 05:21:39 UTC 2025","passed","Sun Nov 02 05:21:39 UTC 2025","","Location","",""
"","202",".scrollIntoView() - scroll an element into view","","Sun Nov 02 05:21:26 UTC 2025","passed","Sun Nov 02 05:21:27 UTC 2025","","Actions","",""
"","1917","Submitting form with credentials","","Sun Nov 02 05:21:11 UTC 2025","passed","Sun Nov 02 05:21:12 UTC 2025","","Example feature","",""
"","4527","cy.wait() - wait for a specific amount of time","","Sun Nov 02 05:21:53 UTC 2025","passed","Sun Nov 02 05:21:57 UTC 2025","","Waiting","",""
"","109","matches unknown text between two elements","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","97","can throw any error","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","114",".and() - chain multiple assertions together","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Implicit Assertions","",""
"","109","finds element by class name regex","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:34 UTC 2025","","Explicit Assertions","",""
"","214",".rightclick() - right click on a DOM element","","Sun Nov 02 05:21:23 UTC 2025","passed","Sun Nov 02 05:21:23 UTC 2025","","Actions","",""
"","375","cy.wait() - wait for a specific route","","Sun Nov 02 05:21:57 UTC 2025","passed","Sun Nov 02 05:21:58 UTC 2025","","Waiting","",""
"","417","cy.reload() - reload the page","","Sun Nov 02 05:21:43 UTC 2025","passed","Sun Nov 02 05:21:43 UTC 2025","","Navigation","",""
"","944",".check() - check a checkbox or radio element","","Sun Nov 02 05:21:23 UTC 2025","passed","Sun Nov 02 05:21:24 UTC 2025","","Actions","",""
"","278","can delete all completed tasks","example to-do app","Sun Nov 02 05:21:17 UTC 2025","passed","Sun Nov 02 05:21:18 UTC 2025","","with a checked task","",""
"","294","can filter for uncompleted tasks","example to-do app","Sun Nov 02 05:21:17 UTC 2025","passed","Sun Nov 02 05:21:17 UTC 2025","","with a checked task","",""
"","1588","retries the should callback until assertions pass","Assertions","Sun Nov 02 05:21:34 UTC 2025","passed","Sun Nov 02 05:21:36 UTC 2025","","Explicit Assertions","",""
