"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","97","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Mon Nov 27 05:15:25 GMT 2023","Mon Nov 27 05:15:26 GMT 2023","305","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","96","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Mon Nov 27 05:15:40 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","112","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","103","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Mon Nov 27 05:15:50 GMT 2023","Mon Nov 27 05:15:50 GMT 2023","327","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Mon Nov 27 05:16:04 GMT 2023","Mon Nov 27 05:16:04 GMT 2023","528","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","117","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Mon Nov 27 05:15:32 GMT 2023","Mon Nov 27 05:15:33 GMT 2023","915","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","100","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Mon Nov 27 05:15:40 GMT 2023","Mon Nov 27 05:15:40 GMT 2023","342","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:41 GMT 2023","116","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Mon Nov 27 05:15:25 GMT 2023","Mon Nov 27 05:15:25 GMT 2023","286","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Mon Nov 27 05:15:33 GMT 2023","Mon Nov 27 05:15:34 GMT 2023","941","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Mon Nov 27 05:15:24 GMT 2023","Mon Nov 27 05:15:25 GMT 2023","200","","example to-do app","","","","can check off an item as completed",""
"passed","Mon Nov 27 05:15:59 GMT 2023","Mon Nov 27 05:16:04 GMT 2023","4487","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Mon Nov 27 05:15:34 GMT 2023","Mon Nov 27 05:15:34 GMT 2023","173","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Mon Nov 27 05:15:41 GMT 2023","Mon Nov 27 05:15:43 GMT 2023","1596","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Mon Nov 27 05:15:24 GMT 2023","Mon Nov 27 05:15:24 GMT 2023","400","","example to-do app","","","","can add new todo items",""
"passed","Mon Nov 27 05:15:49 GMT 2023","Mon Nov 27 05:15:50 GMT 2023","901","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Mon Nov 27 05:15:31 GMT 2023","Mon Nov 27 05:15:31 GMT 2023","206","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Mon Nov 27 05:15:31 GMT 2023","Mon Nov 27 05:15:31 GMT 2023","209","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Mon Nov 27 05:15:46 GMT 2023","Mon Nov 27 05:15:46 GMT 2023","265","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Mon Nov 27 05:15:50 GMT 2023","Mon Nov 27 05:15:50 GMT 2023","418","","Navigation","","","","cy.reload() - reload the page",""
"passed","Mon Nov 27 05:15:25 GMT 2023","Mon Nov 27 05:15:25 GMT 2023","273","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Mon Nov 27 05:15:46 GMT 2023","Mon Nov 27 05:15:46 GMT 2023","124","","Location","","","","cy.location() - get window.location",""
"passed","Mon Nov 27 05:15:53 GMT 2023","Mon Nov 27 05:15:56 GMT 2023","2878","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Mon Nov 27 05:15:34 GMT 2023","Mon Nov 27 05:15:34 GMT 2023","180","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Mon Nov 27 05:15:31 GMT 2023","Mon Nov 27 05:15:32 GMT 2023","891","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Mon Nov 27 05:15:24 GMT 2023","Mon Nov 27 05:15:24 GMT 2023","351","","example to-do app","","","","displays two todo items by default",""
"passed","Mon Nov 27 05:15:46 GMT 2023","Mon Nov 27 05:15:46 GMT 2023","82","","Location","","","","cy.url() - get the current URL",""
"passed","Mon Nov 27 05:15:34 GMT 2023","Mon Nov 27 05:15:37 GMT 2023","2121","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Mon Nov 27 05:15:28 GMT 2023","Mon Nov 27 05:15:31 GMT 2023","2439","","Actions","","","",".click() - click on a DOM element",""
"passed","Mon Nov 27 05:15:19 GMT 2023","Mon Nov 27 05:15:21 GMT 2023","1799","","Example feature","","","","Submitting form with credentials",""
