"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","423","cy.reload() - reload the page","","Sat Jan 04 05:17:39 GMT 2025","passed","Sat Jan 04 05:17:40 GMT 2025","","Navigation","",""
"","1585","retries the should callback until assertions pass","Assertions","Sat Jan 04 05:17:31 GMT 2025","passed","Sat Jan 04 05:17:32 GMT 2025","","Explicit Assertions","",""
"","1787","Submitting form with credentials","","Sat Jan 04 05:17:07 GMT 2025","passed","Sat Jan 04 05:17:09 GMT 2025","","Example feature","",""
"","279","can delete all completed tasks","example to-do app","Sat Jan 04 05:17:14 GMT 2025","passed","Sat Jan 04 05:17:14 GMT 2025","","with a checked task","",""
"","406","can add new todo items","","Sat Jan 04 05:17:13 GMT 2025","passed","Sat Jan 04 05:17:13 GMT 2025","","example to-do app","",""
"","4539","cy.wait() - wait for a specific amount of time","","Sat Jan 04 05:17:49 GMT 2025","passed","Sat Jan 04 05:17:54 GMT 2025","","Waiting","",""
"","2444",".click() - click on a DOM element","","Sat Jan 04 05:17:17 GMT 2025","passed","Sat Jan 04 05:17:20 GMT 2025","","Actions","",""
"","276","can filter for completed tasks","example to-do app","Sat Jan 04 05:17:14 GMT 2025","passed","Sat Jan 04 05:17:14 GMT 2025","","with a checked task","",""
"","103","pass your own callback function to should()","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:30 GMT 2025","","Explicit Assertions","",""
"","110","matches unknown text between two elements","Assertions","Sat Jan 04 05:17:31 GMT 2025","passed","Sat Jan 04 05:17:31 GMT 2025","","Explicit Assertions","",""
"","905",".uncheck() - uncheck a checkbox element","","Sat Jan 04 05:17:21 GMT 2025","passed","Sat Jan 04 05:17:22 GMT 2025","","Actions","",""
"","118",".and() - chain multiple assertions together","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:30 GMT 2025","","Implicit Assertions","",""
"","103","cy.location() - get window.location","","Sat Jan 04 05:17:36 GMT 2025","passed","Sat Jan 04 05:17:36 GMT 2025","","Location","",""
"","2915","cy.viewport() - set the viewport size and dimension","","Sat Jan 04 05:17:43 GMT 2025","passed","Sat Jan 04 05:17:46 GMT 2025","","Viewport","",""
"","111","finds element by class name regex","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:30 GMT 2025","","Explicit Assertions","",""
"","232",".trigger() - trigger an event on a DOM element","","Sat Jan 04 05:17:23 GMT 2025","passed","Sat Jan 04 05:17:23 GMT 2025","","Actions","",""
"","289","cy.hash() - get the current URL hash","","Sat Jan 04 05:17:35 GMT 2025","passed","Sat Jan 04 05:17:36 GMT 2025","","Location","",""
"","106","can throw any error","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:31 GMT 2025","","Explicit Assertions","",""
"","989",".select() - select an option in a <select> element","","Sat Jan 04 05:17:22 GMT 2025","passed","Sat Jan 04 05:17:23 GMT 2025","","Actions","",""
"","220",".dblclick() - double click on a DOM element","","Sat Jan 04 05:17:20 GMT 2025","passed","Sat Jan 04 05:17:20 GMT 2025","","Actions","",""
"","928","cy.go() - go back or forward in the browser's history","","Sat Jan 04 05:17:38 GMT 2025","passed","Sat Jan 04 05:17:39 GMT 2025","","Navigation","",""
"","593","cy.wait() - wait for a specific route","","Sat Jan 04 05:17:54 GMT 2025","passed","Sat Jan 04 05:17:54 GMT 2025","","Waiting","",""
"","81","cy.url() - get the current URL","","Sat Jan 04 05:17:36 GMT 2025","passed","Sat Jan 04 05:17:36 GMT 2025","","Location","",""
"","361","displays two todo items by default","","Sat Jan 04 05:17:12 GMT 2025","passed","Sat Jan 04 05:17:13 GMT 2025","","example to-do app","",""
"","104","expect - make an assertion about a specified subject","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:30 GMT 2025","","Explicit Assertions","",""
"","353",".should() - make an assertion about the current subject","Assertions","Sat Jan 04 05:17:30 GMT 2025","passed","Sat Jan 04 05:17:30 GMT 2025","","Implicit Assertions","",""
"","190","can check off an item as completed","","Sat Jan 04 05:17:13 GMT 2025","passed","Sat Jan 04 05:17:13 GMT 2025","","example to-do app","",""
"","235",".scrollIntoView() - scroll an element into view","","Sat Jan 04 05:17:23 GMT 2025","passed","Sat Jan 04 05:17:23 GMT 2025","","Actions","",""
"","328","cy.visit() - visit a remote url","","Sat Jan 04 05:17:40 GMT 2025","passed","Sat Jan 04 05:17:40 GMT 2025","","Navigation","",""
"","94","assert - assert shape of an object","Assertions","Sat Jan 04 05:17:31 GMT 2025","passed","Sat Jan 04 05:17:31 GMT 2025","","Explicit Assertions","",""
"","2159","cy.scrollTo() - scroll the window or element to a position","","Sat Jan 04 05:17:23 GMT 2025","passed","Sat Jan 04 05:17:26 GMT 2025","","Actions","",""
"","283","can filter for uncompleted tasks","example to-do app","Sat Jan 04 05:17:13 GMT 2025","passed","Sat Jan 04 05:17:14 GMT 2025","","with a checked task","",""
"","921",".check() - check a checkbox or radio element","","Sat Jan 04 05:17:20 GMT 2025","passed","Sat Jan 04 05:17:21 GMT 2025","","Actions","",""
"","219",".rightclick() - right click on a DOM element","","Sat Jan 04 05:17:20 GMT 2025","passed","Sat Jan 04 05:17:20 GMT 2025","","Actions","",""
