"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 01 05:15:29 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","105","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Fri Dec 01 05:15:38 GMT 2023","Fri Dec 01 05:15:39 GMT 2023","908","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Fri Dec 01 05:15:13 GMT 2023","Fri Dec 01 05:15:13 GMT 2023","402","","example to-do app","","","","can add new todo items",""
"passed","Fri Dec 01 05:15:42 GMT 2023","Fri Dec 01 05:15:45 GMT 2023","2884","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Fri Dec 01 05:15:23 GMT 2023","Fri Dec 01 05:15:25 GMT 2023","2124","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Fri Dec 01 05:15:20 GMT 2023","Fri Dec 01 05:15:20 GMT 2023","234","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Fri Dec 01 05:15:07 GMT 2023","Fri Dec 01 05:15:09 GMT 2023","1936","","Example feature","","","","Submitting form with credentials",""
"passed","Fri Dec 01 05:15:21 GMT 2023","Fri Dec 01 05:15:22 GMT 2023","956","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Fri Dec 01 05:15:23 GMT 2023","Fri Dec 01 05:15:23 GMT 2023","250","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Fri Dec 01 05:15:13 GMT 2023","Fri Dec 01 05:15:14 GMT 2023","304","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Fri Dec 01 05:15:23 GMT 2023","Fri Dec 01 05:15:23 GMT 2023","209","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Fri Dec 01 05:15:39 GMT 2023","Fri Dec 01 05:15:39 GMT 2023","335","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Fri Dec 01 05:15:13 GMT 2023","Fri Dec 01 05:15:13 GMT 2023","297","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Fri Dec 01 05:15:17 GMT 2023","Fri Dec 01 05:15:19 GMT 2023","2439","","Actions","","","",".click() - click on a DOM element",""
"passed","Fri Dec 01 05:15:35 GMT 2023","Fri Dec 01 05:15:35 GMT 2023","89","","Location","","","","cy.location() - get window.location",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","110","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Fri Dec 01 05:15:29 GMT 2023","Fri Dec 01 05:15:29 GMT 2023","119","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:32 GMT 2023","1593","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Fri Dec 01 05:15:53 GMT 2023","Fri Dec 01 05:15:53 GMT 2023","411","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Fri Dec 01 05:15:35 GMT 2023","Fri Dec 01 05:15:35 GMT 2023","262","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Fri Dec 01 05:15:14 GMT 2023","Fri Dec 01 05:15:14 GMT 2023","270","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Fri Dec 01 05:15:12 GMT 2023","Fri Dec 01 05:15:13 GMT 2023","352","","example to-do app","","","","displays two todo items by default",""
"passed","Fri Dec 01 05:15:39 GMT 2023","Fri Dec 01 05:15:39 GMT 2023","449","","Navigation","","","","cy.reload() - reload the page",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","107","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Fri Dec 01 05:15:22 GMT 2023","Fri Dec 01 05:15:23 GMT 2023","1015","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Fri Dec 01 05:15:48 GMT 2023","Fri Dec 01 05:15:53 GMT 2023","4533","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","93","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Fri Dec 01 05:15:19 GMT 2023","Fri Dec 01 05:15:20 GMT 2023","224","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Fri Dec 01 05:15:20 GMT 2023","Fri Dec 01 05:15:21 GMT 2023","949","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","91","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Fri Dec 01 05:15:35 GMT 2023","Fri Dec 01 05:15:35 GMT 2023","81","","Location","","","","cy.url() - get the current URL",""
"passed","Fri Dec 01 05:15:29 GMT 2023","Fri Dec 01 05:15:29 GMT 2023","335","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Fri Dec 01 05:15:30 GMT 2023","Fri Dec 01 05:15:30 GMT 2023","104","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Fri Dec 01 05:15:13 GMT 2023","Fri Dec 01 05:15:13 GMT 2023","201","","example to-do app","","","","can check off an item as completed",""
