"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","842","cy.wait() - wait for a specific route","","2026-06-20","passed","2026-06-20","","Waiting","",""
"","1583","retries the should callback until assertions pass","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","880",".uncheck() - uncheck a checkbox element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","253","can delete all completed tasks","example to-do app","2026-06-20","passed","2026-06-20","","with a checked task","",""
"","929","cy.go() - go back or forward in the browser's history","","2026-06-20","passed","2026-06-20","","Navigation","",""
"","96","expect - make an assertion about a specified subject","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","93","pass your own callback function to should()","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","861",".check() - check a checkbox or radio element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","93","finds element by class name regex","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","4575","cy.wait() - wait for a specific amount of time","","2026-06-20","passed","2026-06-20","","Waiting","",""
"","389",".should() - make an assertion about the current subject","Assertions","2026-06-20","passed","2026-06-20","","Implicit Assertions","",""
"","265","can filter for completed tasks","example to-do app","2026-06-20","passed","2026-06-20","","with a checked task","",""
"","906",".select() - select an option in a <select> element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","1872","Submitting form with credentials","","2026-06-20","passed","2026-06-20","","Example feature","",""
"","177",".scrollIntoView() - scroll an element into view","","2026-06-20","passed","2026-06-20","","Actions","",""
"","313","cy.visit() - visit a remote url","","2026-06-20","passed","2026-06-20","","Navigation","",""
"","80","cy.url() - get the current URL","","2026-06-20","passed","2026-06-20","","Location","",""
"","90","assert - assert shape of an object","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","2352",".click() - click on a DOM element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","336","cy.hash() - get the current URL hash","","2026-06-20","passed","2026-06-20","","Location","",""
"","267","can filter for uncompleted tasks","example to-do app","2026-06-20","passed","2026-06-20","","with a checked task","",""
"","2124","cy.scrollTo() - scroll the window or element to a position","","2026-06-20","passed","2026-06-20","","Actions","",""
"","191",".rightclick() - right click on a DOM element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","380","can add new todo items","","2026-06-20","passed","2026-06-20","","example to-do app","",""
"","2931","cy.viewport() - set the viewport size and dimension","","2026-06-20","passed","2026-06-20","","Viewport","",""
"","219",".trigger() - trigger an event on a DOM element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","96","matches unknown text between two elements","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","390","cy.reload() - reload the page","","2026-06-20","passed","2026-06-20","","Navigation","",""
"","98",".and() - chain multiple assertions together","Assertions","2026-06-20","passed","2026-06-20","","Implicit Assertions","",""
"","96","can throw any error","Assertions","2026-06-20","passed","2026-06-20","","Explicit Assertions","",""
"","202",".dblclick() - double click on a DOM element","","2026-06-20","passed","2026-06-20","","Actions","",""
"","428","displays two todo items by default","","2026-06-20","passed","2026-06-20","","example to-do app","",""
"","183","can check off an item as completed","","2026-06-20","passed","2026-06-20","","example to-do app","",""
"","80","cy.location() - get window.location","","2026-06-20","passed","2026-06-20","","Location","",""
