"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 28 05:17:39 GMT 2024","Thu Mar 28 05:17:40 GMT 2024","437","","Navigation","","","","cy.reload() - reload the page",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","113","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Thu Mar 28 05:17:13 GMT 2024","Thu Mar 28 05:17:14 GMT 2024","395","","example to-do app","","","","can add new todo items",""
"passed","Thu Mar 28 05:17:36 GMT 2024","Thu Mar 28 05:17:36 GMT 2024","84","","Location","","","","cy.url() - get the current URL",""
"passed","Thu Mar 28 05:17:40 GMT 2024","Thu Mar 28 05:17:40 GMT 2024","333","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:31 GMT 2024","102","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","116","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Thu Mar 28 05:17:13 GMT 2024","Thu Mar 28 05:17:13 GMT 2024","383","","example to-do app","","","","displays two todo items by default",""
"passed","Thu Mar 28 05:17:36 GMT 2024","Thu Mar 28 05:17:36 GMT 2024","98","","Location","","","","cy.location() - get window.location",""
"passed","Thu Mar 28 05:17:14 GMT 2024","Thu Mar 28 05:17:14 GMT 2024","287","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Thu Mar 28 05:17:38 GMT 2024","Thu Mar 28 05:17:39 GMT 2024","921","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Thu Mar 28 05:17:31 GMT 2024","Thu Mar 28 05:17:31 GMT 2024","97","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Thu Mar 28 05:17:22 GMT 2024","Thu Mar 28 05:17:23 GMT 2024","949","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Thu Mar 28 05:17:24 GMT 2024","Thu Mar 28 05:17:26 GMT 2024","2115","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Thu Mar 28 05:17:31 GMT 2024","Thu Mar 28 05:17:32 GMT 2024","1596","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Thu Mar 28 05:17:08 GMT 2024","Thu Mar 28 05:17:10 GMT 2024","1909","","Example feature","","","","Submitting form with credentials",""
"passed","Thu Mar 28 05:17:29 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","352","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","139","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Thu Mar 28 05:17:20 GMT 2024","Thu Mar 28 05:17:20 GMT 2024","223","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Thu Mar 28 05:17:43 GMT 2024","Thu Mar 28 05:17:46 GMT 2024","2900","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Thu Mar 28 05:17:49 GMT 2024","Thu Mar 28 05:17:54 GMT 2024","4510","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Thu Mar 28 05:17:20 GMT 2024","Thu Mar 28 05:17:21 GMT 2024","210","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Thu Mar 28 05:17:21 GMT 2024","Thu Mar 28 05:17:22 GMT 2024","911","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Thu Mar 28 05:17:35 GMT 2024","Thu Mar 28 05:17:36 GMT 2024","284","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","122","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Thu Mar 28 05:17:24 GMT 2024","Thu Mar 28 05:17:24 GMT 2024","185","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Thu Mar 28 05:17:18 GMT 2024","Thu Mar 28 05:17:20 GMT 2024","2475","","Actions","","","",".click() - click on a DOM element",""
"passed","Thu Mar 28 05:17:54 GMT 2024","Thu Mar 28 05:17:54 GMT 2024","426","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Thu Mar 28 05:17:14 GMT 2024","Thu Mar 28 05:17:15 GMT 2024","286","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Thu Mar 28 05:17:30 GMT 2024","Thu Mar 28 05:17:30 GMT 2024","108","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Thu Mar 28 05:17:21 GMT 2024","Thu Mar 28 05:17:21 GMT 2024","898","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Thu Mar 28 05:17:23 GMT 2024","Thu Mar 28 05:17:24 GMT 2024","187","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Thu Mar 28 05:17:14 GMT 2024","Thu Mar 28 05:17:14 GMT 2024","290","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Thu Mar 28 05:17:14 GMT 2024","Thu Mar 28 05:17:14 GMT 2024","207","","example to-do app","","","","can check off an item as completed",""
