"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","928",".check() - check a checkbox or radio element","","Fri Jun 20 05:23:16 GMT 2025","passed","Fri Jun 20 05:23:17 GMT 2025","","Actions","",""
"","581","cy.wait() - wait for a specific route","","Fri Jun 20 05:23:50 GMT 2025","passed","Fri Jun 20 05:23:50 GMT 2025","","Waiting","",""
"","333","cy.visit() - visit a remote url","","Fri Jun 20 05:23:36 GMT 2025","passed","Fri Jun 20 05:23:36 GMT 2025","","Navigation","",""
"","969",".select() - select an option in a <select> element","","Fri Jun 20 05:23:18 GMT 2025","passed","Fri Jun 20 05:23:19 GMT 2025","","Actions","",""
"","226",".dblclick() - double click on a DOM element","","Fri Jun 20 05:23:16 GMT 2025","passed","Fri Jun 20 05:23:16 GMT 2025","","Actions","",""
"","113",".and() - chain multiple assertions together","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Implicit Assertions","",""
"","99","matches unknown text between two elements","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Explicit Assertions","",""
"","164",".trigger() - trigger an event on a DOM element","","Fri Jun 20 05:23:19 GMT 2025","passed","Fri Jun 20 05:23:19 GMT 2025","","Actions","",""
"","423","cy.reload() - reload the page","","Fri Jun 20 05:23:35 GMT 2025","passed","Fri Jun 20 05:23:36 GMT 2025","","Navigation","",""
"","210","can check off an item as completed","","Fri Jun 20 05:23:09 GMT 2025","passed","Fri Jun 20 05:23:10 GMT 2025","","example to-do app","",""
"","294","can filter for completed tasks","example to-do app","Fri Jun 20 05:23:10 GMT 2025","passed","Fri Jun 20 05:23:10 GMT 2025","","with a checked task","",""
"","295","cy.hash() - get the current URL hash","","Fri Jun 20 05:23:31 GMT 2025","passed","Fri Jun 20 05:23:31 GMT 2025","","Location","",""
"","104","cy.location() - get window.location","","Fri Jun 20 05:23:31 GMT 2025","passed","Fri Jun 20 05:23:32 GMT 2025","","Location","",""
"","108","expect - make an assertion about a specified subject","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Explicit Assertions","",""
"","110","finds element by class name regex","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Explicit Assertions","",""
"","350",".should() - make an assertion about the current subject","Assertions","Fri Jun 20 05:23:25 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Implicit Assertions","",""
"","1593","retries the should callback until assertions pass","Assertions","Fri Jun 20 05:23:27 GMT 2025","passed","Fri Jun 20 05:23:28 GMT 2025","","Explicit Assertions","",""
"","2515",".click() - click on a DOM element","","Fri Jun 20 05:23:13 GMT 2025","passed","Fri Jun 20 05:23:16 GMT 2025","","Actions","",""
"","4527","cy.wait() - wait for a specific amount of time","","Fri Jun 20 05:23:45 GMT 2025","passed","Fri Jun 20 05:23:49 GMT 2025","","Waiting","",""
"","283","can delete all completed tasks","example to-do app","Fri Jun 20 05:23:10 GMT 2025","passed","Fri Jun 20 05:23:10 GMT 2025","","with a checked task","",""
"","2188","cy.scrollTo() - scroll the window or element to a position","","Fri Jun 20 05:23:20 GMT 2025","passed","Fri Jun 20 05:23:22 GMT 2025","","Actions","",""
"","285","can filter for uncompleted tasks","example to-do app","Fri Jun 20 05:23:10 GMT 2025","passed","Fri Jun 20 05:23:10 GMT 2025","","with a checked task","",""
"","929",".uncheck() - uncheck a checkbox element","","Fri Jun 20 05:23:17 GMT 2025","passed","Fri Jun 20 05:23:18 GMT 2025","","Actions","",""
"","138",".scrollIntoView() - scroll an element into view","","Fri Jun 20 05:23:19 GMT 2025","passed","Fri Jun 20 05:23:19 GMT 2025","","Actions","",""
"","83","cy.url() - get the current URL","","Fri Jun 20 05:23:32 GMT 2025","passed","Fri Jun 20 05:23:32 GMT 2025","","Location","",""
"","104","can throw any error","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Explicit Assertions","",""
"","102","assert - assert shape of an object","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:27 GMT 2025","","Explicit Assertions","",""
"","108","pass your own callback function to should()","Assertions","Fri Jun 20 05:23:26 GMT 2025","passed","Fri Jun 20 05:23:26 GMT 2025","","Explicit Assertions","",""
"","940","cy.go() - go back or forward in the browser's history","","Fri Jun 20 05:23:34 GMT 2025","passed","Fri Jun 20 05:23:35 GMT 2025","","Navigation","",""
"","2908","cy.viewport() - set the viewport size and dimension","","Fri Jun 20 05:23:39 GMT 2025","passed","Fri Jun 20 05:23:42 GMT 2025","","Viewport","",""
"","407","can add new todo items","","Fri Jun 20 05:23:09 GMT 2025","passed","Fri Jun 20 05:23:09 GMT 2025","","example to-do app","",""
"","484","displays two todo items by default","","Fri Jun 20 05:23:08 GMT 2025","passed","Fri Jun 20 05:23:09 GMT 2025","","example to-do app","",""
"","217",".rightclick() - right click on a DOM element","","Fri Jun 20 05:23:16 GMT 2025","passed","Fri Jun 20 05:23:16 GMT 2025","","Actions","",""
"","2050","Submitting form with credentials","","Fri Jun 20 05:23:03 GMT 2025","passed","Fri Jun 20 05:23:05 GMT 2025","","Example feature","",""
