"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 23 14:10:08 GMT 2023","Tue May 23 14:10:18 GMT 2023","10291","","Actions","","","",".type() - type into a DOM element",""
"passed","Tue May 23 14:10:44 GMT 2023","Tue May 23 14:10:45 GMT 2023","1289","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Tue May 23 14:09:58 GMT 2023","Tue May 23 14:09:58 GMT 2023","535","","example to-do app","","","","can add new todo items",""
"passed","Tue May 23 14:09:59 GMT 2023","Tue May 23 14:09:59 GMT 2023","467","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Tue May 23 14:10:41 GMT 2023","Tue May 23 14:10:43 GMT 2023","1446","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Tue May 23 14:10:45 GMT 2023","Tue May 23 14:10:46 GMT 2023","319","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Tue May 23 14:10:40 GMT 2023","Tue May 23 14:10:41 GMT 2023","397","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Tue May 23 14:11:06 GMT 2023","Tue May 23 14:11:06 GMT 2023","180","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue May 23 14:10:37 GMT 2023","Tue May 23 14:10:40 GMT 2023","3088","","Actions","","","",".click() - click on a DOM element",""
"passed","Tue May 23 14:11:05 GMT 2023","Tue May 23 14:11:06 GMT 2023","164","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Tue May 23 14:10:45 GMT 2023","Tue May 23 14:10:45 GMT 2023","271","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Tue May 23 14:11:05 GMT 2023","Tue May 23 14:11:05 GMT 2023","203","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Tue May 23 14:11:16 GMT 2023","Tue May 23 14:11:16 GMT 2023","236","","Location","","","","cy.location() - get window.location",""
"passed","Tue May 23 14:11:52 GMT 2023","Tue May 23 14:11:53 GMT 2023","917","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Tue May 23 14:11:04 GMT 2023","Tue May 23 14:11:05 GMT 2023","538","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Tue May 23 14:11:15 GMT 2023","Tue May 23 14:11:16 GMT 2023","467","","Location","","","","cy.hash() - get the current URL hash",""
"failed","Tue May 23 14:10:18 GMT 2023","Tue May 23 14:10:23 GMT 2023","4454","","Actions","","","",".focus() - focus on a DOM element",""
"passed","Tue May 23 14:11:05 GMT 2023","Tue May 23 14:11:05 GMT 2023","209","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Tue May 23 14:10:41 GMT 2023","Tue May 23 14:10:41 GMT 2023","507","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Tue May 23 14:09:58 GMT 2023","Tue May 23 14:09:59 GMT 2023","329","","example to-do app","","","","can check off an item as completed",""
"passed","Tue May 23 14:11:47 GMT 2023","Tue May 23 14:11:52 GMT 2023","4862","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Tue May 23 14:11:05 GMT 2023","Tue May 23 14:11:05 GMT 2023","236","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Tue May 23 14:10:43 GMT 2023","Tue May 23 14:10:44 GMT 2023","1372","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Tue May 23 14:11:23 GMT 2023","Tue May 23 14:11:24 GMT 2023","1652","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue May 23 14:11:25 GMT 2023","Tue May 23 14:11:26 GMT 2023","864","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Tue May 23 14:11:24 GMT 2023","Tue May 23 14:11:25 GMT 2023","1051","","Navigation","","","","cy.reload() - reload the page",""
"passed","Tue May 23 14:10:46 GMT 2023","Tue May 23 14:10:48 GMT 2023","2236","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Tue May 23 14:11:16 GMT 2023","Tue May 23 14:11:16 GMT 2023","158","","Location","","","","cy.url() - get the current URL",""
"passed","Tue May 23 14:09:57 GMT 2023","Tue May 23 14:09:58 GMT 2023","784","","example to-do app","","","","displays two todo items by default",""
"passed","Tue May 23 14:11:36 GMT 2023","Tue May 23 14:11:39 GMT 2023","3255","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"failed","Tue May 23 14:10:28 GMT 2023","Tue May 23 14:10:32 GMT 2023","4500","","Actions","","","",".clear() - clears an input or textarea element",""
"failed","Tue May 23 14:10:23 GMT 2023","Tue May 23 14:10:28 GMT 2023","4887","","Actions","","","",".blur() - blur off a DOM element",""
"passed","Tue May 23 14:11:06 GMT 2023","Tue May 23 14:11:06 GMT 2023","175","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Tue May 23 14:11:05 GMT 2023","Tue May 23 14:11:05 GMT 2023","207","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Tue May 23 14:09:59 GMT 2023","Tue May 23 14:10:00 GMT 2023","387","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Tue May 23 14:09:59 GMT 2023","Tue May 23 14:09:59 GMT 2023","421","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Tue May 23 14:11:06 GMT 2023","Tue May 23 14:11:08 GMT 2023","1663","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"failed","Tue May 23 14:10:32 GMT 2023","Tue May 23 14:10:37 GMT 2023","4795","","Actions","","","",".submit() - submit a form",""
