"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","410","can add new todo items","","2026-09-14","passed","2026-09-14","","example to-do app","",""
"","199","can check off an item as completed","","2026-09-14","passed","2026-09-14","","example to-do app","",""
"","374",".should() - make an assertion about the current subject","Assertions","2026-09-14","passed","2026-09-14","","Implicit Assertions","",""
"","1998","Submitting form with credentials","","2026-09-14","passed","2026-09-14","","Example feature","",""
"","406","cy.reload() - reload the page","","2026-09-14","passed","2026-09-14","","Navigation","",""
"","310","can filter for completed tasks","example to-do app","2026-09-14","passed","2026-09-14","","with a checked task","",""
"","94","cy.url() - get the current URL","","2026-09-14","passed","2026-09-14","","Location","",""
"","285","can filter for uncompleted tasks","example to-do app","2026-09-14","passed","2026-09-14","","with a checked task","",""
"","199",".scrollIntoView() - scroll an element into view","","2026-09-14","passed","2026-09-14","","Actions","",""
"","2203","cy.scrollTo() - scroll the window or element to a position","","2026-09-14","passed","2026-09-14","","Actions","",""
"","381","displays two todo items by default","","2026-09-14","passed","2026-09-14","","example to-do app","",""
"","942",".uncheck() - uncheck a checkbox element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","919","cy.go() - go back or forward in the browser's history","","2026-09-14","passed","2026-09-14","","Navigation","",""
"","106","expect - make an assertion about a specified subject","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","106","matches unknown text between two elements","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","2483",".click() - click on a DOM element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","231",".trigger() - trigger an event on a DOM element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","1593","retries the should callback until assertions pass","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","96","assert - assert shape of an object","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","113","pass your own callback function to should()","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","111","can throw any error","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","1021",".select() - select an option in a <select> element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","276","can delete all completed tasks","example to-do app","2026-09-14","passed","2026-09-14","","with a checked task","",""
"","904",".check() - check a checkbox or radio element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","4540","cy.wait() - wait for a specific amount of time","","2026-09-14","passed","2026-09-14","","Waiting","",""
"","222",".dblclick() - double click on a DOM element","","2026-09-14","passed","2026-09-14","","Actions","",""
"","336","cy.visit() - visit a remote url","","2026-09-14","passed","2026-09-14","","Navigation","",""
"","2910","cy.viewport() - set the viewport size and dimension","","2026-09-14","passed","2026-09-14","","Viewport","",""
"","557","cy.wait() - wait for a specific route","","2026-09-14","passed","2026-09-14","","Waiting","",""
"","108","finds element by class name regex","Assertions","2026-09-14","passed","2026-09-14","","Explicit Assertions","",""
"","113",".and() - chain multiple assertions together","Assertions","2026-09-14","passed","2026-09-14","","Implicit Assertions","",""
"","132","cy.location() - get window.location","","2026-09-14","passed","2026-09-14","","Location","",""
"","299","cy.hash() - get the current URL hash","","2026-09-14","passed","2026-09-14","","Location","",""
"","214",".rightclick() - right click on a DOM element","","2026-09-14","passed","2026-09-14","","Actions","",""
