"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2159","cy.scrollTo() - scroll the window or element to a position","","2026-08-15","passed","2026-08-15","","Actions","",""
"","126","pass your own callback function to should()","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","1056","cy.go() - go back or forward in the browser's history","","2026-08-15","passed","2026-08-15","","Navigation","",""
"","4626","cy.wait() - wait for a specific amount of time","","2026-08-15","passed","2026-08-15","","Waiting","",""
"","404","cy.hash() - get the current URL hash","","2026-08-15","passed","2026-08-15","","Location","",""
"","129","finds element by class name regex","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","552","displays two todo items by default","","2026-08-15","passed","2026-08-15","","example to-do app","",""
"","107","cy.url() - get the current URL","","2026-08-15","passed","2026-08-15","","Location","",""
"","228",".rightclick() - right click on a DOM element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","949",".check() - check a checkbox or radio element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","306","can filter for uncompleted tasks","example to-do app","2026-08-15","passed","2026-08-15","","with a checked task","",""
"","124","assert - assert shape of an object","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","139","can throw any error","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","144",".and() - chain multiple assertions together","Assertions","2026-08-15","passed","2026-08-15","","Implicit Assertions","",""
"","2075","Submitting form with credentials","","2026-08-15","passed","2026-08-15","","Example feature","",""
"","1593","retries the should callback until assertions pass","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","1036",".select() - select an option in a <select> element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","387","cy.visit() - visit a remote url","","2026-08-15","passed","2026-08-15","","Navigation","",""
"","166",".scrollIntoView() - scroll an element into view","","2026-08-15","passed","2026-08-15","","Actions","",""
"","133","expect - make an assertion about a specified subject","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","3000","cy.viewport() - set the viewport size and dimension","","2026-08-15","passed","2026-08-15","","Viewport","",""
"","342","can filter for completed tasks","example to-do app","2026-08-15","passed","2026-08-15","","with a checked task","",""
"","181",".trigger() - trigger an event on a DOM element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","958",".uncheck() - uncheck a checkbox element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","252",".dblclick() - double click on a DOM element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","427","can add new todo items","","2026-08-15","passed","2026-08-15","","example to-do app","",""
"","228","can check off an item as completed","","2026-08-15","passed","2026-08-15","","example to-do app","",""
"","425",".should() - make an assertion about the current subject","Assertions","2026-08-15","passed","2026-08-15","","Implicit Assertions","",""
"","131","matches unknown text between two elements","Assertions","2026-08-15","passed","2026-08-15","","Explicit Assertions","",""
"","489","cy.reload() - reload the page","","2026-08-15","passed","2026-08-15","","Navigation","",""
"","118","cy.location() - get window.location","","2026-08-15","passed","2026-08-15","","Location","",""
"","2601",".click() - click on a DOM element","","2026-08-15","passed","2026-08-15","","Actions","",""
"","299","can delete all completed tasks","example to-do app","2026-08-15","passed","2026-08-15","","with a checked task","",""
"","607","cy.wait() - wait for a specific route","","2026-08-15","passed","2026-08-15","","Waiting","",""
