"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 30 05:14:12 GMT 2023","Sat Dec 30 05:14:12 GMT 2023","186","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sat Dec 30 05:14:02 GMT 2023","Sat Dec 30 05:14:02 GMT 2023","409","","example to-do app","","","","can add new todo items",""
"passed","Sat Dec 30 05:14:06 GMT 2023","Sat Dec 30 05:14:09 GMT 2023","2428","","Actions","","","",".click() - click on a DOM element",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","106","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sat Dec 30 05:14:11 GMT 2023","Sat Dec 30 05:14:12 GMT 2023","934","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sat Dec 30 05:14:28 GMT 2023","Sat Dec 30 05:14:28 GMT 2023","396","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sat Dec 30 05:13:56 GMT 2023","Sat Dec 30 05:13:58 GMT 2023","1868","","Example feature","","","","Submitting form with credentials",""
"passed","Sat Dec 30 05:14:32 GMT 2023","Sat Dec 30 05:14:35 GMT 2023","2945","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","100","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sat Dec 30 05:14:12 GMT 2023","Sat Dec 30 05:14:12 GMT 2023","202","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sat Dec 30 05:14:24 GMT 2023","Sat Dec 30 05:14:24 GMT 2023","261","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sat Dec 30 05:14:02 GMT 2023","Sat Dec 30 05:14:02 GMT 2023","198","","example to-do app","","","","can check off an item as completed",""
"passed","Sat Dec 30 05:14:27 GMT 2023","Sat Dec 30 05:14:28 GMT 2023","898","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Sat Dec 30 05:14:09 GMT 2023","Sat Dec 30 05:14:09 GMT 2023","225","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sat Dec 30 05:14:10 GMT 2023","Sat Dec 30 05:14:11 GMT 2023","910","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:21 GMT 2023","1589","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sat Dec 30 05:14:18 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","99","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sat Dec 30 05:14:18 GMT 2023","Sat Dec 30 05:14:18 GMT 2023","125","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sat Dec 30 05:14:42 GMT 2023","Sat Dec 30 05:14:43 GMT 2023","348","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sat Dec 30 05:14:28 GMT 2023","Sat Dec 30 05:14:28 GMT 2023","426","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sat Dec 30 05:14:01 GMT 2023","Sat Dec 30 05:14:02 GMT 2023","374","","example to-do app","","","","displays two todo items by default",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","90","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sat Dec 30 05:14:03 GMT 2023","Sat Dec 30 05:14:03 GMT 2023","280","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sat Dec 30 05:14:03 GMT 2023","Sat Dec 30 05:14:03 GMT 2023","293","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","110","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sat Dec 30 05:14:02 GMT 2023","Sat Dec 30 05:14:03 GMT 2023","283","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sat Dec 30 05:14:18 GMT 2023","Sat Dec 30 05:14:18 GMT 2023","383","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sat Dec 30 05:14:38 GMT 2023","Sat Dec 30 05:14:42 GMT 2023","4520","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sat Dec 30 05:14:19 GMT 2023","Sat Dec 30 05:14:19 GMT 2023","103","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sat Dec 30 05:14:09 GMT 2023","Sat Dec 30 05:14:10 GMT 2023","900","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sat Dec 30 05:14:12 GMT 2023","Sat Dec 30 05:14:14 GMT 2023","2118","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sat Dec 30 05:14:24 GMT 2023","Sat Dec 30 05:14:24 GMT 2023","84","","Location","","","","cy.url() - get the current URL",""
"passed","Sat Dec 30 05:14:24 GMT 2023","Sat Dec 30 05:14:24 GMT 2023","101","","Location","","","","cy.location() - get window.location",""
"passed","Sat Dec 30 05:14:09 GMT 2023","Sat Dec 30 05:14:09 GMT 2023","215","","Actions","","","",".dblclick() - double click on a DOM element",""
