"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","117","expect - make an assertion about a specified subject","Assertions","Thu Mar 05 05:52:27 UTC 2026","passed","Thu Mar 05 05:52:27 UTC 2026","","Explicit Assertions","",""
"","177",".trigger() - trigger an event on a DOM element","","Thu Mar 05 05:52:20 UTC 2026","passed","Thu Mar 05 05:52:20 UTC 2026","","Actions","",""
"","103","assert - assert shape of an object","Assertions","Thu Mar 05 05:52:28 UTC 2026","passed","Thu Mar 05 05:52:28 UTC 2026","","Explicit Assertions","",""
"","1024",".select() - select an option in a <select> element","","Thu Mar 05 05:52:19 UTC 2026","passed","Thu Mar 05 05:52:20 UTC 2026","","Actions","",""
"","1600","retries the should callback until assertions pass","Assertions","Thu Mar 05 05:52:28 UTC 2026","passed","Thu Mar 05 05:52:29 UTC 2026","","Explicit Assertions","",""
"","3061","cy.viewport() - set the viewport size and dimension","","Thu Mar 05 05:52:41 UTC 2026","passed","Thu Mar 05 05:52:44 UTC 2026","","Viewport","",""
"","224",".rightclick() - right click on a DOM element","","Thu Mar 05 05:52:17 UTC 2026","passed","Thu Mar 05 05:52:17 UTC 2026","","Actions","",""
"","2577",".click() - click on a DOM element","","Thu Mar 05 05:52:14 UTC 2026","passed","Thu Mar 05 05:52:17 UTC 2026","","Actions","",""
"","235","cy.location() - get window.location","","Thu Mar 05 05:52:33 UTC 2026","passed","Thu Mar 05 05:52:33 UTC 2026","","Location","",""
"","101","cy.url() - get the current URL","","Thu Mar 05 05:52:33 UTC 2026","passed","Thu Mar 05 05:52:33 UTC 2026","","Location","",""
"","467","cy.reload() - reload the page","","Thu Mar 05 05:52:37 UTC 2026","passed","Thu Mar 05 05:52:38 UTC 2026","","Navigation","",""
"","947","cy.wait() - wait for a specific route","","Thu Mar 05 05:52:52 UTC 2026","passed","Thu Mar 05 05:52:53 UTC 2026","","Waiting","",""
"","423","can add new todo items","","Thu Mar 05 05:52:09 UTC 2026","passed","Thu Mar 05 05:52:10 UTC 2026","","example to-do app","",""
"","115","matches unknown text between two elements","Assertions","Thu Mar 05 05:52:28 UTC 2026","passed","Thu Mar 05 05:52:28 UTC 2026","","Explicit Assertions","",""
"","2155","cy.scrollTo() - scroll the window or element to a position","","Thu Mar 05 05:52:20 UTC 2026","passed","Thu Mar 05 05:52:23 UTC 2026","","Actions","",""
"","155",".scrollIntoView() - scroll an element into view","","Thu Mar 05 05:52:20 UTC 2026","passed","Thu Mar 05 05:52:20 UTC 2026","","Actions","",""
"","4675","cy.wait() - wait for a specific amount of time","","Thu Mar 05 05:52:48 UTC 2026","passed","Thu Mar 05 05:52:52 UTC 2026","","Waiting","",""
"","541","displays two todo items by default","","Thu Mar 05 05:52:09 UTC 2026","passed","Thu Mar 05 05:52:09 UTC 2026","","example to-do app","",""
"","2231","Submitting form with credentials","","Thu Mar 05 05:52:03 UTC 2026","passed","Thu Mar 05 05:52:06 UTC 2026","","Example feature","",""
"","485",".should() - make an assertion about the current subject","Assertions","Thu Mar 05 05:52:26 UTC 2026","passed","Thu Mar 05 05:52:27 UTC 2026","","Implicit Assertions","",""
"","950",".check() - check a checkbox or radio element","","Thu Mar 05 05:52:17 UTC 2026","passed","Thu Mar 05 05:52:18 UTC 2026","","Actions","",""
"","299","can filter for completed tasks","example to-do app","Thu Mar 05 05:52:10 UTC 2026","passed","Thu Mar 05 05:52:11 UTC 2026","","with a checked task","",""
"","120","finds element by class name regex","Assertions","Thu Mar 05 05:52:27 UTC 2026","passed","Thu Mar 05 05:52:27 UTC 2026","","Explicit Assertions","",""
"","361","cy.visit() - visit a remote url","","Thu Mar 05 05:52:38 UTC 2026","passed","Thu Mar 05 05:52:38 UTC 2026","","Navigation","",""
"","110","can throw any error","Assertions","Thu Mar 05 05:52:27 UTC 2026","passed","Thu Mar 05 05:52:28 UTC 2026","","Explicit Assertions","",""
"","243",".dblclick() - double click on a DOM element","","Thu Mar 05 05:52:17 UTC 2026","passed","Thu Mar 05 05:52:17 UTC 2026","","Actions","",""
"","398","cy.hash() - get the current URL hash","","Thu Mar 05 05:52:33 UTC 2026","passed","Thu Mar 05 05:52:33 UTC 2026","","Location","",""
"","218","can check off an item as completed","","Thu Mar 05 05:52:10 UTC 2026","passed","Thu Mar 05 05:52:10 UTC 2026","","example to-do app","",""
"","125","pass your own callback function to should()","Assertions","Thu Mar 05 05:52:27 UTC 2026","passed","Thu Mar 05 05:52:27 UTC 2026","","Explicit Assertions","",""
"","1134","cy.go() - go back or forward in the browser's history","","Thu Mar 05 05:52:36 UTC 2026","passed","Thu Mar 05 05:52:37 UTC 2026","","Navigation","",""
"","295","can filter for uncompleted tasks","example to-do app","Thu Mar 05 05:52:10 UTC 2026","passed","Thu Mar 05 05:52:10 UTC 2026","","with a checked task","",""
"","282","can delete all completed tasks","example to-do app","Thu Mar 05 05:52:11 UTC 2026","passed","Thu Mar 05 05:52:11 UTC 2026","","with a checked task","",""
"","956",".uncheck() - uncheck a checkbox element","","Thu Mar 05 05:52:18 UTC 2026","passed","Thu Mar 05 05:52:19 UTC 2026","","Actions","",""
"","246",".and() - chain multiple assertions together","Assertions","Thu Mar 05 05:52:27 UTC 2026","passed","Thu Mar 05 05:52:27 UTC 2026","","Implicit Assertions","",""
