"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","303","can filter for completed tasks","example to-do app","Wed Apr 23 05:21:39 GMT 2025","passed","Wed Apr 23 05:21:40 GMT 2025","","with a checked task","",""
"","2184","cy.scrollTo() - scroll the window or element to a position","","Wed Apr 23 05:21:49 GMT 2025","passed","Wed Apr 23 05:21:51 GMT 2025","","Actions","",""
"","126","matches unknown text between two elements","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
"","212",".rightclick() - right click on a DOM element","","Wed Apr 23 05:21:45 GMT 2025","passed","Wed Apr 23 05:21:46 GMT 2025","","Actions","",""
"","624","displays two todo items by default","","Wed Apr 23 05:21:38 GMT 2025","passed","Wed Apr 23 05:21:38 GMT 2025","","example to-do app","",""
"","397","can add new todo items","","Wed Apr 23 05:21:38 GMT 2025","passed","Wed Apr 23 05:21:39 GMT 2025","","example to-do app","",""
"","1023","cy.go() - go back or forward in the browser's history","","Wed Apr 23 05:22:04 GMT 2025","passed","Wed Apr 23 05:22:05 GMT 2025","","Navigation","",""
"","117","expect - make an assertion about a specified subject","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
"","265","can delete all completed tasks","example to-do app","Wed Apr 23 05:21:40 GMT 2025","passed","Wed Apr 23 05:21:40 GMT 2025","","with a checked task","",""
"","108","cy.location() - get window.location","","Wed Apr 23 05:22:01 GMT 2025","passed","Wed Apr 23 05:22:02 GMT 2025","","Location","",""
"","215",".and() - chain multiple assertions together","Assertions","Wed Apr 23 05:21:55 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Implicit Assertions","",""
"","227",".dblclick() - double click on a DOM element","","Wed Apr 23 05:21:45 GMT 2025","passed","Wed Apr 23 05:21:45 GMT 2025","","Actions","",""
"","283","can filter for uncompleted tasks","example to-do app","Wed Apr 23 05:21:39 GMT 2025","passed","Wed Apr 23 05:21:39 GMT 2025","","with a checked task","",""
"","164",".trigger() - trigger an event on a DOM element","","Wed Apr 23 05:21:49 GMT 2025","passed","Wed Apr 23 05:21:49 GMT 2025","","Actions","",""
"","400","cy.hash() - get the current URL hash","","Wed Apr 23 05:22:01 GMT 2025","passed","Wed Apr 23 05:22:01 GMT 2025","","Location","",""
"","1608","retries the should callback until assertions pass","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:58 GMT 2025","","Explicit Assertions","",""
"","592",".should() - make an assertion about the current subject","Assertions","Wed Apr 23 05:21:55 GMT 2025","passed","Wed Apr 23 05:21:55 GMT 2025","","Implicit Assertions","",""
"","340","cy.visit() - visit a remote url","","Wed Apr 23 05:22:06 GMT 2025","passed","Wed Apr 23 05:22:06 GMT 2025","","Navigation","",""
"","2484",".click() - click on a DOM element","","Wed Apr 23 05:21:43 GMT 2025","passed","Wed Apr 23 05:21:45 GMT 2025","","Actions","",""
"","101","cy.url() - get the current URL","","Wed Apr 23 05:22:02 GMT 2025","passed","Wed Apr 23 05:22:02 GMT 2025","","Location","",""
"","713","cy.wait() - wait for a specific route","","Wed Apr 23 05:22:20 GMT 2025","passed","Wed Apr 23 05:22:21 GMT 2025","","Waiting","",""
"","137",".scrollIntoView() - scroll an element into view","","Wed Apr 23 05:21:49 GMT 2025","passed","Wed Apr 23 05:21:49 GMT 2025","","Actions","",""
"","910",".check() - check a checkbox or radio element","","Wed Apr 23 05:21:46 GMT 2025","passed","Wed Apr 23 05:21:47 GMT 2025","","Actions","",""
"","981",".select() - select an option in a <select> element","","Wed Apr 23 05:21:48 GMT 2025","passed","Wed Apr 23 05:21:49 GMT 2025","","Actions","",""
"","904",".uncheck() - uncheck a checkbox element","","Wed Apr 23 05:21:47 GMT 2025","passed","Wed Apr 23 05:21:48 GMT 2025","","Actions","",""
"","2181","Submitting form with credentials","","Wed Apr 23 05:21:32 GMT 2025","passed","Wed Apr 23 05:21:35 GMT 2025","","Example feature","",""
"","118","can throw any error","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
"","136","pass your own callback function to should()","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
"","3031","cy.viewport() - set the viewport size and dimension","","Wed Apr 23 05:22:09 GMT 2025","passed","Wed Apr 23 05:22:12 GMT 2025","","Viewport","",""
"","4694","cy.wait() - wait for a specific amount of time","","Wed Apr 23 05:22:15 GMT 2025","passed","Wed Apr 23 05:22:20 GMT 2025","","Waiting","",""
"","124","finds element by class name regex","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
"","198","can check off an item as completed","","Wed Apr 23 05:21:39 GMT 2025","passed","Wed Apr 23 05:21:39 GMT 2025","","example to-do app","",""
"","441","cy.reload() - reload the page","","Wed Apr 23 05:22:05 GMT 2025","passed","Wed Apr 23 05:22:06 GMT 2025","","Navigation","",""
"","109","assert - assert shape of an object","Assertions","Wed Apr 23 05:21:56 GMT 2025","passed","Wed Apr 23 05:21:56 GMT 2025","","Explicit Assertions","",""
