"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","105","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Mon Aug 26 05:17:34 GMT 2024","Mon Aug 26 05:17:35 GMT 2024","1577","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Mon Aug 26 05:17:42 GMT 2024","Mon Aug 26 05:17:42 GMT 2024","416","","Navigation","","","","cy.reload() - reload the page",""
"passed","Mon Aug 26 05:17:16 GMT 2024","Mon Aug 26 05:17:16 GMT 2024","401","","example to-do app","","","","can add new todo items",""
"passed","Mon Aug 26 05:17:25 GMT 2024","Mon Aug 26 05:17:26 GMT 2024","981","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Mon Aug 26 05:17:23 GMT 2024","Mon Aug 26 05:17:23 GMT 2024","208","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Mon Aug 26 05:17:10 GMT 2024","Mon Aug 26 05:17:12 GMT 2024","1859","","Example feature","","","","Submitting form with credentials",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","101","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Mon Aug 26 05:17:56 GMT 2024","Mon Aug 26 05:17:57 GMT 2024","436","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","104","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Mon Aug 26 05:17:16 GMT 2024","Mon Aug 26 05:17:17 GMT 2024","280","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Mon Aug 26 05:17:46 GMT 2024","Mon Aug 26 05:17:49 GMT 2024","2911","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Mon Aug 26 05:17:26 GMT 2024","Mon Aug 26 05:17:26 GMT 2024","195","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Mon Aug 26 05:17:38 GMT 2024","Mon Aug 26 05:17:38 GMT 2024","96","","Location","","","","cy.location() - get window.location",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","109","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Mon Aug 26 05:17:16 GMT 2024","Mon Aug 26 05:17:16 GMT 2024","196","","example to-do app","","","","can check off an item as completed",""
"passed","Mon Aug 26 05:17:32 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","353","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Mon Aug 26 05:17:26 GMT 2024","Mon Aug 26 05:17:26 GMT 2024","226","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Mon Aug 26 05:17:52 GMT 2024","Mon Aug 26 05:17:56 GMT 2024","4579","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","88","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Mon Aug 26 05:17:17 GMT 2024","Mon Aug 26 05:17:17 GMT 2024","286","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","107","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Mon Aug 26 05:17:23 GMT 2024","Mon Aug 26 05:17:24 GMT 2024","895","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Mon Aug 26 05:17:41 GMT 2024","Mon Aug 26 05:17:42 GMT 2024","910","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Mon Aug 26 05:17:17 GMT 2024","Mon Aug 26 05:17:17 GMT 2024","262","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Mon Aug 26 05:17:15 GMT 2024","Mon Aug 26 05:17:16 GMT 2024","424","","example to-do app","","","","displays two todo items by default",""
"passed","Mon Aug 26 05:17:33 GMT 2024","Mon Aug 26 05:17:33 GMT 2024","107","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Mon Aug 26 05:17:20 GMT 2024","Mon Aug 26 05:17:23 GMT 2024","2456","","Actions","","","",".click() - click on a DOM element",""
"passed","Mon Aug 26 05:17:24 GMT 2024","Mon Aug 26 05:17:25 GMT 2024","960","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Mon Aug 26 05:17:42 GMT 2024","Mon Aug 26 05:17:43 GMT 2024","317","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Mon Aug 26 05:17:38 GMT 2024","Mon Aug 26 05:17:38 GMT 2024","280","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Mon Aug 26 05:17:23 GMT 2024","Mon Aug 26 05:17:23 GMT 2024","213","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Mon Aug 26 05:17:26 GMT 2024","Mon Aug 26 05:17:29 GMT 2024","2181","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Mon Aug 26 05:17:38 GMT 2024","Mon Aug 26 05:17:39 GMT 2024","79","","Location","","","","cy.url() - get the current URL",""
