"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","399","can add new todo items","","Mon Oct 27 05:23:38 UTC 2025","passed","Mon Oct 27 05:23:39 UTC 2025","","example to-do app","",""
"","910",".check() - check a checkbox or radio element","","Mon Oct 27 05:23:45 UTC 2025","passed","Mon Oct 27 05:23:46 UTC 2025","","Actions","",""
"","105","pass your own callback function to should()","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
"","287","can filter for completed tasks","example to-do app","Mon Oct 27 05:23:39 UTC 2025","passed","Mon Oct 27 05:23:39 UTC 2025","","with a checked task","",""
"","919",".uncheck() - uncheck a checkbox element","","Mon Oct 27 05:23:46 UTC 2025","passed","Mon Oct 27 05:23:47 UTC 2025","","Actions","",""
"","157",".trigger() - trigger an event on a DOM element","","Mon Oct 27 05:23:48 UTC 2025","passed","Mon Oct 27 05:23:49 UTC 2025","","Actions","",""
"","102","matches unknown text between two elements","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
"","2474",".click() - click on a DOM element","","Mon Oct 27 05:23:43 UTC 2025","passed","Mon Oct 27 05:23:45 UTC 2025","","Actions","",""
"","136",".scrollIntoView() - scroll an element into view","","Mon Oct 27 05:23:48 UTC 2025","passed","Mon Oct 27 05:23:48 UTC 2025","","Actions","",""
"","961",".select() - select an option in a <select> element","","Mon Oct 27 05:23:47 UTC 2025","passed","Mon Oct 27 05:23:48 UTC 2025","","Actions","",""
"","335",".should() - make an assertion about the current subject","Assertions","Mon Oct 27 05:23:54 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Implicit Assertions","",""
"","79","cy.url() - get the current URL","","Mon Oct 27 05:24:00 UTC 2025","passed","Mon Oct 27 05:24:01 UTC 2025","","Location","",""
"","1739","Submitting form with credentials","","Mon Oct 27 05:23:33 UTC 2025","passed","Mon Oct 27 05:23:35 UTC 2025","","Example feature","",""
"","1572","retries the should callback until assertions pass","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:57 UTC 2025","","Explicit Assertions","",""
"","412","cy.reload() - reload the page","","Mon Oct 27 05:24:04 UTC 2025","passed","Mon Oct 27 05:24:05 UTC 2025","","Navigation","",""
"","216",".dblclick() - double click on a DOM element","","Mon Oct 27 05:23:45 UTC 2025","passed","Mon Oct 27 05:23:45 UTC 2025","","Actions","",""
"","2123","cy.scrollTo() - scroll the window or element to a position","","Mon Oct 27 05:23:49 UTC 2025","passed","Mon Oct 27 05:23:51 UTC 2025","","Actions","",""
"","102","finds element by class name regex","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
"","87","cy.location() - get window.location","","Mon Oct 27 05:24:00 UTC 2025","passed","Mon Oct 27 05:24:00 UTC 2025","","Location","",""
"","273","can filter for uncompleted tasks","example to-do app","Mon Oct 27 05:23:39 UTC 2025","passed","Mon Oct 27 05:23:39 UTC 2025","","with a checked task","",""
"","264","can delete all completed tasks","example to-do app","Mon Oct 27 05:23:39 UTC 2025","passed","Mon Oct 27 05:23:40 UTC 2025","","with a checked task","",""
"","355","displays two todo items by default","","Mon Oct 27 05:23:38 UTC 2025","passed","Mon Oct 27 05:23:38 UTC 2025","","example to-do app","",""
"","118",".and() - chain multiple assertions together","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Implicit Assertions","",""
"","203",".rightclick() - right click on a DOM element","","Mon Oct 27 05:23:45 UTC 2025","passed","Mon Oct 27 05:23:45 UTC 2025","","Actions","",""
"","101","can throw any error","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
"","90","assert - assert shape of an object","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
"","194","can check off an item as completed","","Mon Oct 27 05:23:39 UTC 2025","passed","Mon Oct 27 05:23:39 UTC 2025","","example to-do app","",""
"","255","cy.hash() - get the current URL hash","","Mon Oct 27 05:24:00 UTC 2025","passed","Mon Oct 27 05:24:00 UTC 2025","","Location","",""
"","438","cy.wait() - wait for a specific route","","Mon Oct 27 05:24:18 UTC 2025","passed","Mon Oct 27 05:24:19 UTC 2025","","Waiting","",""
"","2879","cy.viewport() - set the viewport size and dimension","","Mon Oct 27 05:24:08 UTC 2025","passed","Mon Oct 27 05:24:11 UTC 2025","","Viewport","",""
"","4533","cy.wait() - wait for a specific amount of time","","Mon Oct 27 05:24:14 UTC 2025","passed","Mon Oct 27 05:24:18 UTC 2025","","Waiting","",""
"","894","cy.go() - go back or forward in the browser's history","","Mon Oct 27 05:24:03 UTC 2025","passed","Mon Oct 27 05:24:04 UTC 2025","","Navigation","",""
"","324","cy.visit() - visit a remote url","","Mon Oct 27 05:24:05 UTC 2025","passed","Mon Oct 27 05:24:05 UTC 2025","","Navigation","",""
"","99","expect - make an assertion about a specified subject","Assertions","Mon Oct 27 05:23:55 UTC 2025","passed","Mon Oct 27 05:23:55 UTC 2025","","Explicit Assertions","",""
