"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon May 29 11:32:16 GMT 2023","Mon May 29 11:32:17 GMT 2023","1203","","Example feature","","","","Submitting form with credentials",""
"passed","Mon May 29 11:32:31 GMT 2023","Mon May 29 11:32:32 GMT 2023","995","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Mon May 29 11:32:30 GMT 2023","Mon May 29 11:32:31 GMT 2023","1026","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Mon May 29 11:32:30 GMT 2023","Mon May 29 11:32:30 GMT 2023","262","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Mon May 29 11:32:42 GMT 2023","Mon May 29 11:32:42 GMT 2023","185","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Mon May 29 11:32:23 GMT 2023","Mon May 29 11:32:23 GMT 2023","346","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Mon May 29 11:32:53 GMT 2023","Mon May 29 11:32:53 GMT 2023","478","","Navigation","","","","cy.reload() - reload the page",""
"passed","Mon May 29 11:32:48 GMT 2023","Mon May 29 11:32:48 GMT 2023","366","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Mon May 29 11:32:23 GMT 2023","Mon May 29 11:32:23 GMT 2023","360","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Mon May 29 11:32:48 GMT 2023","Mon May 29 11:32:48 GMT 2023","127","","Location","","","","cy.location() - get window.location",""
"passed","Mon May 29 11:32:53 GMT 2023","Mon May 29 11:32:54 GMT 2023","443","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Mon May 29 11:32:21 GMT 2023","Mon May 29 11:32:22 GMT 2023","476","","example to-do app","","","","can add new todo items",""
"passed","Mon May 29 11:32:48 GMT 2023","Mon May 29 11:32:48 GMT 2023","123","","Location","","","","cy.url() - get the current URL",""
"passed","Mon May 29 11:32:22 GMT 2023","Mon May 29 11:32:22 GMT 2023","240","","example to-do app","","","","can check off an item as completed",""
"passed","Mon May 29 11:32:33 GMT 2023","Mon May 29 11:32:33 GMT 2023","180","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Mon May 29 11:33:04 GMT 2023","Mon May 29 11:33:09 GMT 2023","4642","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Mon May 29 11:32:30 GMT 2023","Mon May 29 11:32:30 GMT 2023","262","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Mon May 29 11:32:34 GMT 2023","Mon May 29 11:32:36 GMT 2023","2172","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Mon May 29 11:32:41 GMT 2023","Mon May 29 11:32:41 GMT 2023","175","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Mon May 29 11:32:32 GMT 2023","Mon May 29 11:32:33 GMT 2023","1002","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Mon May 29 11:32:57 GMT 2023","Mon May 29 11:33:00 GMT 2023","2996","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Mon May 29 11:32:41 GMT 2023","Mon May 29 11:32:41 GMT 2023","189","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Mon May 29 11:32:52 GMT 2023","Mon May 29 11:32:53 GMT 2023","1007","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Mon May 29 11:32:21 GMT 2023","Mon May 29 11:32:21 GMT 2023","510","","example to-do app","","","","displays two todo items by default",""
"passed","Mon May 29 11:32:42 GMT 2023","Mon May 29 11:32:42 GMT 2023","147","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Mon May 29 11:32:33 GMT 2023","Mon May 29 11:32:34 GMT 2023","192","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Mon May 29 11:32:27 GMT 2023","Mon May 29 11:32:30 GMT 2023","2673","","Actions","","","",".click() - click on a DOM element",""
"passed","Mon May 29 11:33:09 GMT 2023","Mon May 29 11:33:10 GMT 2023","487","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Mon May 29 11:32:41 GMT 2023","Mon May 29 11:32:41 GMT 2023","160","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Mon May 29 11:32:42 GMT 2023","Mon May 29 11:32:42 GMT 2023","122","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Mon May 29 11:32:22 GMT 2023","Mon May 29 11:32:22 GMT 2023","348","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Mon May 29 11:32:42 GMT 2023","Mon May 29 11:32:42 GMT 2023","162","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Mon May 29 11:32:41 GMT 2023","Mon May 29 11:32:41 GMT 2023","433","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Mon May 29 11:32:42 GMT 2023","Mon May 29 11:32:44 GMT 2023","1666","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
