"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","107","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Wed Jul 10 05:17:11 GMT 2024","Wed Jul 10 05:17:12 GMT 2024","901","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Wed Jul 10 05:17:26 GMT 2024","Wed Jul 10 05:17:26 GMT 2024","258","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","106","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Wed Jul 10 05:17:11 GMT 2024","Wed Jul 10 05:17:11 GMT 2024","216","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Wed Jul 10 05:17:05 GMT 2024","Wed Jul 10 05:17:05 GMT 2024","264","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Wed Jul 10 05:17:04 GMT 2024","Wed Jul 10 05:17:04 GMT 2024","198","","example to-do app","","","","can check off an item as completed",""
"passed","Wed Jul 10 05:17:20 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","352","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Wed Jul 10 05:17:26 GMT 2024","Wed Jul 10 05:17:27 GMT 2024","105","","Location","","","","cy.location() - get window.location",""
"passed","Wed Jul 10 05:16:58 GMT 2024","Wed Jul 10 05:17:00 GMT 2024","1754","","Example feature","","","","Submitting form with credentials",""
"passed","Wed Jul 10 05:17:14 GMT 2024","Wed Jul 10 05:17:14 GMT 2024","129","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Wed Jul 10 05:17:34 GMT 2024","Wed Jul 10 05:17:37 GMT 2024","2873","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Wed Jul 10 05:17:08 GMT 2024","Wed Jul 10 05:17:11 GMT 2024","2477","","Actions","","","",".click() - click on a DOM element",""
"passed","Wed Jul 10 05:17:04 GMT 2024","Wed Jul 10 05:17:05 GMT 2024","276","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Wed Jul 10 05:17:03 GMT 2024","Wed Jul 10 05:17:04 GMT 2024","413","","example to-do app","","","","displays two todo items by default",""
"passed","Wed Jul 10 05:17:13 GMT 2024","Wed Jul 10 05:17:14 GMT 2024","964","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Wed Jul 10 05:17:44 GMT 2024","Wed Jul 10 05:17:45 GMT 2024","436","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Wed Jul 10 05:17:11 GMT 2024","Wed Jul 10 05:17:11 GMT 2024","222","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Wed Jul 10 05:17:30 GMT 2024","Wed Jul 10 05:17:31 GMT 2024","324","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Wed Jul 10 05:17:12 GMT 2024","Wed Jul 10 05:17:13 GMT 2024","906","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Wed Jul 10 05:17:04 GMT 2024","Wed Jul 10 05:17:04 GMT 2024","414","","example to-do app","","","","can add new todo items",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:22 GMT 2024","89","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Wed Jul 10 05:17:30 GMT 2024","Wed Jul 10 05:17:30 GMT 2024","425","","Navigation","","","","cy.reload() - reload the page",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","103","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Wed Jul 10 05:17:14 GMT 2024","Wed Jul 10 05:17:16 GMT 2024","2143","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Wed Jul 10 05:17:29 GMT 2024","Wed Jul 10 05:17:30 GMT 2024","900","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Wed Jul 10 05:17:22 GMT 2024","Wed Jul 10 05:17:23 GMT 2024","1583","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Wed Jul 10 05:17:14 GMT 2024","Wed Jul 10 05:17:14 GMT 2024","187","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","103","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","104","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Wed Jul 10 05:17:05 GMT 2024","Wed Jul 10 05:17:05 GMT 2024","279","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Wed Jul 10 05:17:27 GMT 2024","Wed Jul 10 05:17:27 GMT 2024","78","","Location","","","","cy.url() - get the current URL",""
"passed","Wed Jul 10 05:17:21 GMT 2024","Wed Jul 10 05:17:21 GMT 2024","231","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Wed Jul 10 05:17:40 GMT 2024","Wed Jul 10 05:17:44 GMT 2024","4507","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
