"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","272","cy.hash() - get the current URL hash","","2026-07-20","passed","2026-07-20","","Location","",""
"","97","matches unknown text between two elements","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","424","cy.wait() - wait for a specific route","","2026-07-20","passed","2026-07-20","","Waiting","",""
"","964",".select() - select an option in a <select> element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","102","pass your own callback function to should()","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","99","can throw any error","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","1795","Submitting form with credentials","","2026-07-20","passed","2026-07-20","","Example feature","",""
"","4547","cy.wait() - wait for a specific amount of time","","2026-07-20","passed","2026-07-20","","Waiting","",""
"","904",".uncheck() - uncheck a checkbox element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","112","finds element by class name regex","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","330",".should() - make an assertion about the current subject","Assertions","2026-07-20","passed","2026-07-20","","Implicit Assertions","",""
"","97","cy.location() - get window.location","","2026-07-20","passed","2026-07-20","","Location","",""
"","79","cy.url() - get the current URL","","2026-07-20","passed","2026-07-20","","Location","",""
"","199",".rightclick() - right click on a DOM element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","120",".and() - chain multiple assertions together","Assertions","2026-07-20","passed","2026-07-20","","Implicit Assertions","",""
"","204",".trigger() - trigger an event on a DOM element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","198","can check off an item as completed","","2026-07-20","passed","2026-07-20","","example to-do app","",""
"","291","can filter for uncompleted tasks","example to-do app","2026-07-20","passed","2026-07-20","","with a checked task","",""
"","328","cy.visit() - visit a remote url","","2026-07-20","passed","2026-07-20","","Navigation","",""
"","97","expect - make an assertion about a specified subject","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","383","displays two todo items by default","","2026-07-20","passed","2026-07-20","","example to-do app","",""
"","2130","cy.scrollTo() - scroll the window or element to a position","","2026-07-20","passed","2026-07-20","","Actions","",""
"","913",".check() - check a checkbox or radio element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","308","can filter for completed tasks","example to-do app","2026-07-20","passed","2026-07-20","","with a checked task","",""
"","2902","cy.viewport() - set the viewport size and dimension","","2026-07-20","passed","2026-07-20","","Viewport","",""
"","197",".scrollIntoView() - scroll an element into view","","2026-07-20","passed","2026-07-20","","Actions","",""
"","87","assert - assert shape of an object","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
"","410","cy.reload() - reload the page","","2026-07-20","passed","2026-07-20","","Navigation","",""
"","2478",".click() - click on a DOM element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","404","can add new todo items","","2026-07-20","passed","2026-07-20","","example to-do app","",""
"","899","cy.go() - go back or forward in the browser's history","","2026-07-20","passed","2026-07-20","","Navigation","",""
"","280","can delete all completed tasks","example to-do app","2026-07-20","passed","2026-07-20","","with a checked task","",""
"","220",".dblclick() - double click on a DOM element","","2026-07-20","passed","2026-07-20","","Actions","",""
"","1595","retries the should callback until assertions pass","Assertions","2026-07-20","passed","2026-07-20","","Explicit Assertions","",""
