"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","164",".trigger() - trigger an event on a DOM element","","Wed Sep 24 05:20:27 UTC 2025","passed","Wed Sep 24 05:20:28 UTC 2025","","Actions","",""
"","988",".select() - select an option in a <select> element","","Wed Sep 24 05:20:26 UTC 2025","passed","Wed Sep 24 05:20:27 UTC 2025","","Actions","",""
"","91","cy.url() - get the current URL","","Wed Sep 24 05:20:40 UTC 2025","passed","Wed Sep 24 05:20:40 UTC 2025","","Location","",""
"","4613","cy.wait() - wait for a specific amount of time","","Wed Sep 24 05:20:53 UTC 2025","passed","Wed Sep 24 05:20:58 UTC 2025","","Waiting","",""
"","96","pass your own callback function to should()","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Explicit Assertions","",""
"","2994","cy.viewport() - set the viewport size and dimension","","Wed Sep 24 05:20:47 UTC 2025","passed","Wed Sep 24 05:20:50 UTC 2025","","Viewport","",""
"","315","can delete all completed tasks","example to-do app","Wed Sep 24 05:20:18 UTC 2025","passed","Wed Sep 24 05:20:18 UTC 2025","","with a checked task","",""
"","93","matches unknown text between two elements","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Explicit Assertions","",""
"","393","cy.visit() - visit a remote url","","Wed Sep 24 05:20:44 UTC 2025","passed","Wed Sep 24 05:20:44 UTC 2025","","Navigation","",""
"","99","cy.location() - get window.location","","Wed Sep 24 05:20:39 UTC 2025","passed","Wed Sep 24 05:20:40 UTC 2025","","Location","",""
"","199","can check off an item as completed","","Wed Sep 24 05:20:17 UTC 2025","passed","Wed Sep 24 05:20:17 UTC 2025","","example to-do app","",""
"","280","can filter for uncompleted tasks","example to-do app","Wed Sep 24 05:20:17 UTC 2025","passed","Wed Sep 24 05:20:18 UTC 2025","","with a checked task","",""
"","101","expect - make an assertion about a specified subject","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Explicit Assertions","",""
"","433","cy.reload() - reload the page","","Wed Sep 24 05:20:43 UTC 2025","passed","Wed Sep 24 05:20:44 UTC 2025","","Navigation","",""
"","1114","cy.go() - go back or forward in the browser's history","","Wed Sep 24 05:20:42 UTC 2025","passed","Wed Sep 24 05:20:43 UTC 2025","","Navigation","",""
"","209",".rightclick() - right click on a DOM element","","Wed Sep 24 05:20:24 UTC 2025","passed","Wed Sep 24 05:20:24 UTC 2025","","Actions","",""
"","280",".dblclick() - double click on a DOM element","","Wed Sep 24 05:20:24 UTC 2025","passed","Wed Sep 24 05:20:24 UTC 2025","","Actions","",""
"","907",".check() - check a checkbox or radio element","","Wed Sep 24 05:20:24 UTC 2025","passed","Wed Sep 24 05:20:25 UTC 2025","","Actions","",""
"","497","can add new todo items","","Wed Sep 24 05:20:17 UTC 2025","passed","Wed Sep 24 05:20:17 UTC 2025","","example to-do app","",""
"","329","cy.hash() - get the current URL hash","","Wed Sep 24 05:20:39 UTC 2025","passed","Wed Sep 24 05:20:39 UTC 2025","","Location","",""
"","281","can filter for completed tasks","example to-do app","Wed Sep 24 05:20:18 UTC 2025","passed","Wed Sep 24 05:20:18 UTC 2025","","with a checked task","",""
"","573","displays two todo items by default","","Wed Sep 24 05:20:16 UTC 2025","passed","Wed Sep 24 05:20:17 UTC 2025","","example to-do app","",""
"","1594","retries the should callback until assertions pass","Assertions","Wed Sep 24 05:20:35 UTC 2025","passed","Wed Sep 24 05:20:36 UTC 2025","","Explicit Assertions","",""
"","1971","Submitting form with credentials","","Wed Sep 24 05:20:11 UTC 2025","passed","Wed Sep 24 05:20:13 UTC 2025","","Example feature","",""
"","102","finds element by class name regex","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Explicit Assertions","",""
"","131",".scrollIntoView() - scroll an element into view","","Wed Sep 24 05:20:27 UTC 2025","passed","Wed Sep 24 05:20:27 UTC 2025","","Actions","",""
"","101","can throw any error","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Explicit Assertions","",""
"","786","cy.wait() - wait for a specific route","","Wed Sep 24 05:20:58 UTC 2025","passed","Wed Sep 24 05:20:59 UTC 2025","","Waiting","",""
"","130",".and() - chain multiple assertions together","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Implicit Assertions","",""
"","908",".uncheck() - uncheck a checkbox element","","Wed Sep 24 05:20:25 UTC 2025","passed","Wed Sep 24 05:20:26 UTC 2025","","Actions","",""
"","2133","cy.scrollTo() - scroll the window or element to a position","","Wed Sep 24 05:20:28 UTC 2025","passed","Wed Sep 24 05:20:30 UTC 2025","","Actions","",""
"","84","assert - assert shape of an object","Assertions","Wed Sep 24 05:20:34 UTC 2025","passed","Wed Sep 24 05:20:35 UTC 2025","","Explicit Assertions","",""
"","407",".should() - make an assertion about the current subject","Assertions","Wed Sep 24 05:20:33 UTC 2025","passed","Wed Sep 24 05:20:34 UTC 2025","","Implicit Assertions","",""
"","2656",".click() - click on a DOM element","","Wed Sep 24 05:20:21 UTC 2025","passed","Wed Sep 24 05:20:24 UTC 2025","","Actions","",""
