"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","pass your own callback function to should()","Assertions","Sun May 10 07:27:43 UTC 2026","passed","Sun May 10 07:27:44 UTC 2026","","Explicit Assertions","",""
"","91","cy.url() - get the current URL","","Sun May 10 07:27:49 UTC 2026","passed","Sun May 10 07:27:49 UTC 2026","","Location","",""
"","411","displays two todo items by default","","Sun May 10 07:27:26 UTC 2026","passed","Sun May 10 07:27:26 UTC 2026","","example to-do app","",""
"","985","cy.go() - go back or forward in the browser's history","","Sun May 10 07:27:52 UTC 2026","passed","Sun May 10 07:27:53 UTC 2026","","Navigation","",""
"","223",".dblclick() - double click on a DOM element","","Sun May 10 07:27:33 UTC 2026","passed","Sun May 10 07:27:33 UTC 2026","","Actions","",""
"","205","can check off an item as completed","","Sun May 10 07:27:27 UTC 2026","passed","Sun May 10 07:27:27 UTC 2026","","example to-do app","",""
"","925",".uncheck() - uncheck a checkbox element","","Sun May 10 07:27:35 UTC 2026","passed","Sun May 10 07:27:36 UTC 2026","","Actions","",""
"","293","can filter for completed tasks","example to-do app","Sun May 10 07:27:27 UTC 2026","passed","Sun May 10 07:27:27 UTC 2026","","with a checked task","",""
"","418","cy.reload() - reload the page","","Sun May 10 07:27:53 UTC 2026","passed","Sun May 10 07:27:53 UTC 2026","","Navigation","",""
"","200",".rightclick() - right click on a DOM element","","Sun May 10 07:27:33 UTC 2026","passed","Sun May 10 07:27:34 UTC 2026","","Actions","",""
"","1588","retries the should callback until assertions pass","Assertions","Sun May 10 07:27:44 UTC 2026","passed","Sun May 10 07:27:46 UTC 2026","","Explicit Assertions","",""
"","2138","cy.scrollTo() - scroll the window or element to a position","","Sun May 10 07:27:37 UTC 2026","passed","Sun May 10 07:27:39 UTC 2026","","Actions","",""
"","371",".should() - make an assertion about the current subject","Assertions","Sun May 10 07:27:43 UTC 2026","passed","Sun May 10 07:27:43 UTC 2026","","Implicit Assertions","",""
"","4558","cy.wait() - wait for a specific amount of time","","Sun May 10 07:28:03 UTC 2026","passed","Sun May 10 07:28:07 UTC 2026","","Waiting","",""
"","2543",".click() - click on a DOM element","","Sun May 10 07:27:31 UTC 2026","passed","Sun May 10 07:27:33 UTC 2026","","Actions","",""
"","103","expect - make an assertion about a specified subject","Assertions","Sun May 10 07:27:43 UTC 2026","passed","Sun May 10 07:27:43 UTC 2026","","Explicit Assertions","",""
"","340","cy.visit() - visit a remote url","","Sun May 10 07:27:53 UTC 2026","passed","Sun May 10 07:27:54 UTC 2026","","Navigation","",""
"","403","can add new todo items","","Sun May 10 07:27:26 UTC 2026","passed","Sun May 10 07:27:27 UTC 2026","","example to-do app","",""
"","104","matches unknown text between two elements","Assertions","Sun May 10 07:27:44 UTC 2026","passed","Sun May 10 07:27:44 UTC 2026","","Explicit Assertions","",""
"","919",".check() - check a checkbox or radio element","","Sun May 10 07:27:34 UTC 2026","passed","Sun May 10 07:27:35 UTC 2026","","Actions","",""
"","106","cy.location() - get window.location","","Sun May 10 07:27:49 UTC 2026","passed","Sun May 10 07:27:49 UTC 2026","","Location","",""
"","282","cy.hash() - get the current URL hash","","Sun May 10 07:27:49 UTC 2026","passed","Sun May 10 07:27:49 UTC 2026","","Location","",""
"","1925","Submitting form with credentials","","Sun May 10 07:27:21 UTC 2026","passed","Sun May 10 07:27:23 UTC 2026","","Example feature","",""
"","397","cy.wait() - wait for a specific route","","Sun May 10 07:28:07 UTC 2026","passed","Sun May 10 07:28:08 UTC 2026","","Waiting","",""
"","987",".select() - select an option in a <select> element","","Sun May 10 07:27:36 UTC 2026","passed","Sun May 10 07:27:37 UTC 2026","","Actions","",""
"","290","can filter for uncompleted tasks","example to-do app","Sun May 10 07:27:27 UTC 2026","passed","Sun May 10 07:27:27 UTC 2026","","with a checked task","",""
"","273","can delete all completed tasks","example to-do app","Sun May 10 07:27:27 UTC 2026","passed","Sun May 10 07:27:28 UTC 2026","","with a checked task","",""
"","147",".scrollIntoView() - scroll an element into view","","Sun May 10 07:27:37 UTC 2026","passed","Sun May 10 07:27:37 UTC 2026","","Actions","",""
"","115",".and() - chain multiple assertions together","Assertions","Sun May 10 07:27:43 UTC 2026","passed","Sun May 10 07:27:43 UTC 2026","","Implicit Assertions","",""
"","104","can throw any error","Assertions","Sun May 10 07:27:44 UTC 2026","passed","Sun May 10 07:27:44 UTC 2026","","Explicit Assertions","",""
"","170",".trigger() - trigger an event on a DOM element","","Sun May 10 07:27:37 UTC 2026","passed","Sun May 10 07:27:37 UTC 2026","","Actions","",""
"","108","finds element by class name regex","Assertions","Sun May 10 07:27:44 UTC 2026","passed","Sun May 10 07:27:44 UTC 2026","","Explicit Assertions","",""
"","2947","cy.viewport() - set the viewport size and dimension","","Sun May 10 07:27:57 UTC 2026","passed","Sun May 10 07:28:00 UTC 2026","","Viewport","",""
"","100","assert - assert shape of an object","Assertions","Sun May 10 07:27:44 UTC 2026","passed","Sun May 10 07:27:44 UTC 2026","","Explicit Assertions","",""
