"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","218",".rightclick() - right click on a DOM element","","Sun Nov 23 05:21:43 UTC 2025","passed","Sun Nov 23 05:21:43 UTC 2025","","Actions","",""
"","194","can check off an item as completed","","Sun Nov 23 05:21:36 UTC 2025","passed","Sun Nov 23 05:21:36 UTC 2025","","example to-do app","",""
"","278","can filter for uncompleted tasks","example to-do app","Sun Nov 23 05:21:36 UTC 2025","passed","Sun Nov 23 05:21:36 UTC 2025","","with a checked task","",""
"","2464",".click() - click on a DOM element","","Sun Nov 23 05:21:40 UTC 2025","passed","Sun Nov 23 05:21:42 UTC 2025","","Actions","",""
"","368",".should() - make an assertion about the current subject","Assertions","Sun Nov 23 05:21:53 UTC 2025","passed","Sun Nov 23 05:21:53 UTC 2025","","Implicit Assertions","",""
"","356","displays two todo items by default","","Sun Nov 23 05:21:35 UTC 2025","passed","Sun Nov 23 05:21:36 UTC 2025","","example to-do app","",""
"","939",".uncheck() - uncheck a checkbox element","","Sun Nov 23 05:21:44 UTC 2025","passed","Sun Nov 23 05:21:45 UTC 2025","","Actions","",""
"","922",".check() - check a checkbox or radio element","","Sun Nov 23 05:21:43 UTC 2025","passed","Sun Nov 23 05:21:44 UTC 2025","","Actions","",""
"","276","can filter for completed tasks","example to-do app","Sun Nov 23 05:21:36 UTC 2025","passed","Sun Nov 23 05:21:37 UTC 2025","","with a checked task","",""
"","943","cy.go() - go back or forward in the browser's history","","Sun Nov 23 05:22:02 UTC 2025","passed","Sun Nov 23 05:22:03 UTC 2025","","Navigation","",""
"","332","cy.visit() - visit a remote url","","Sun Nov 23 05:22:03 UTC 2025","passed","Sun Nov 23 05:22:03 UTC 2025","","Navigation","",""
"","103","cy.location() - get window.location","","Sun Nov 23 05:21:59 UTC 2025","passed","Sun Nov 23 05:21:59 UTC 2025","","Location","",""
"","128",".and() - chain multiple assertions together","Assertions","Sun Nov 23 05:21:53 UTC 2025","passed","Sun Nov 23 05:21:53 UTC 2025","","Implicit Assertions","",""
"","121","pass your own callback function to should()","Assertions","Sun Nov 23 05:21:53 UTC 2025","passed","Sun Nov 23 05:21:53 UTC 2025","","Explicit Assertions","",""
"","125","finds element by class name regex","Assertions","Sun Nov 23 05:21:53 UTC 2025","passed","Sun Nov 23 05:21:53 UTC 2025","","Explicit Assertions","",""
"","1057",".select() - select an option in a <select> element","","Sun Nov 23 05:21:45 UTC 2025","passed","Sun Nov 23 05:21:46 UTC 2025","","Actions","",""
"","210",".scrollIntoView() - scroll an element into view","","Sun Nov 23 05:21:46 UTC 2025","passed","Sun Nov 23 05:21:46 UTC 2025","","Actions","",""
"","121","expect - make an assertion about a specified subject","Assertions","Sun Nov 23 05:21:53 UTC 2025","passed","Sun Nov 23 05:21:53 UTC 2025","","Explicit Assertions","",""
"","288","cy.hash() - get the current URL hash","","Sun Nov 23 05:21:59 UTC 2025","passed","Sun Nov 23 05:21:59 UTC 2025","","Location","",""
"","1911","Submitting form with credentials","","Sun Nov 23 05:21:30 UTC 2025","passed","Sun Nov 23 05:21:32 UTC 2025","","Example feature","",""
"","180",".trigger() - trigger an event on a DOM element","","Sun Nov 23 05:21:46 UTC 2025","passed","Sun Nov 23 05:21:46 UTC 2025","","Actions","",""
"","268","can delete all completed tasks","example to-do app","Sun Nov 23 05:21:37 UTC 2025","passed","Sun Nov 23 05:21:37 UTC 2025","","with a checked task","",""
"","1610","retries the should callback until assertions pass","Assertions","Sun Nov 23 05:21:54 UTC 2025","passed","Sun Nov 23 05:21:55 UTC 2025","","Explicit Assertions","",""
"","4544","cy.wait() - wait for a specific amount of time","","Sun Nov 23 05:22:13 UTC 2025","passed","Sun Nov 23 05:22:17 UTC 2025","","Waiting","",""
"","409","cy.reload() - reload the page","","Sun Nov 23 05:22:03 UTC 2025","passed","Sun Nov 23 05:22:03 UTC 2025","","Navigation","",""
"","401","can add new todo items","","Sun Nov 23 05:21:36 UTC 2025","passed","Sun Nov 23 05:21:36 UTC 2025","","example to-do app","",""
"","115","assert - assert shape of an object","Assertions","Sun Nov 23 05:21:54 UTC 2025","passed","Sun Nov 23 05:21:54 UTC 2025","","Explicit Assertions","",""
"","85","cy.url() - get the current URL","","Sun Nov 23 05:21:59 UTC 2025","passed","Sun Nov 23 05:21:59 UTC 2025","","Location","",""
"","228",".dblclick() - double click on a DOM element","","Sun Nov 23 05:21:42 UTC 2025","passed","Sun Nov 23 05:21:43 UTC 2025","","Actions","",""
"","506","cy.wait() - wait for a specific route","","Sun Nov 23 05:22:17 UTC 2025","passed","Sun Nov 23 05:22:18 UTC 2025","","Waiting","",""
"","2925","cy.viewport() - set the viewport size and dimension","","Sun Nov 23 05:22:06 UTC 2025","passed","Sun Nov 23 05:22:09 UTC 2025","","Viewport","",""
"","121","matches unknown text between two elements","Assertions","Sun Nov 23 05:21:54 UTC 2025","passed","Sun Nov 23 05:21:54 UTC 2025","","Explicit Assertions","",""
"","109","can throw any error","Assertions","Sun Nov 23 05:21:54 UTC 2025","passed","Sun Nov 23 05:21:54 UTC 2025","","Explicit Assertions","",""
"","2236","cy.scrollTo() - scroll the window or element to a position","","Sun Nov 23 05:21:46 UTC 2025","passed","Sun Nov 23 05:21:48 UTC 2025","","Actions","",""
