"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 05:15:12 GMT 2023","Tue May 09 05:15:12 GMT 2023","264","","Cookies","","","","cy.clearCookie() - clear a browser cookie",""
"passed","Tue May 09 05:15:43 GMT 2023","Tue May 09 05:15:44 GMT 2023","360","","Misc","","","","cy.focused() - get the DOM element that has focus",""
"passed","Tue May 09 05:15:52 GMT 2023","Tue May 09 05:15:53 GMT 2023","1064","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Tue May 09 05:16:29 GMT 2023","Tue May 09 05:16:29 GMT 2023","233","","Local Storage / Session Storage","","","","cy.getAllSessionStorage() - get all data in sessionStorage for all origins",""
"passed","Tue May 09 05:14:35 GMT 2023","Tue May 09 05:14:36 GMT 2023","202","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Tue May 09 05:15:20 GMT 2023","Tue May 09 05:15:20 GMT 2023","199","","Cypress.config()","","","","Get and set configuration options",""
"passed","Tue May 09 05:14:55 GMT 2023","Tue May 09 05:14:55 GMT 2023","148","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Tue May 09 05:16:28 GMT 2023","Tue May 09 05:16:29 GMT 2023","686","","Local Storage / Session Storage","","","","cy.clearLocalStorage() - clear all data in localStorage for the current origin",""
"passed","Tue May 09 05:15:36 GMT 2023","Tue May 09 05:15:36 GMT 2023","314","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Tue May 09 05:16:20 GMT 2023","Tue May 09 05:16:21 GMT 2023","324","","Spies, Stubs, and Clock","","","","cy.tick() - move time in the browser",""
"passed","Tue May 09 05:16:01 GMT 2023","Tue May 09 05:16:01 GMT 2023","358","","Network Requests","","","","cy.request() - verify response using BDD syntax",""
"passed","Tue May 09 05:14:55 GMT 2023","Tue May 09 05:14:55 GMT 2023","188","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Tue May 09 05:15:28 GMT 2023","Tue May 09 05:15:28 GMT 2023","329","","Files","","","","cy.readFile() - read file contents",""
"passed","Tue May 09 05:15:05 GMT 2023","Tue May 09 05:15:05 GMT 2023","159","Connectors",".then()","","","","yields the value yielded by the last Cypress command inside",""
"passed","Tue May 09 05:14:55 GMT 2023","Tue May 09 05:14:57 GMT 2023","1664","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Tue May 09 05:16:36 GMT 2023","Tue May 09 05:16:36 GMT 2023","162","","Traversal","","","",".eq() - get a DOM element at a specific index",""
"passed","Tue May 09 05:16:47 GMT 2023","Tue May 09 05:16:48 GMT 2023","1120","","Utilities","","","","Cypress.Promise - instantiate a bluebird promise",""
"passed","Tue May 09 05:16:47 GMT 2023","Tue May 09 05:16:47 GMT 2023","141","","Utilities","","","","Cypress.minimatch - test out glob patterns against strings",""
