"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","103","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Mon Aug 19 05:17:32 GMT 2024","Mon Aug 19 05:17:33 GMT 2024","85","","Location","","","","cy.url() - get the current URL",""
"passed","Mon Aug 19 05:17:35 GMT 2024","Mon Aug 19 05:17:36 GMT 2024","913","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Mon Aug 19 05:17:32 GMT 2024","Mon Aug 19 05:17:32 GMT 2024","276","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Mon Aug 19 05:17:20 GMT 2024","Mon Aug 19 05:17:20 GMT 2024","152","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Mon Aug 19 05:17:46 GMT 2024","Mon Aug 19 05:17:50 GMT 2024","4515","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Mon Aug 19 05:17:36 GMT 2024","Mon Aug 19 05:17:36 GMT 2024","438","","Navigation","","","","cy.reload() - reload the page",""
"passed","Mon Aug 19 05:17:10 GMT 2024","Mon Aug 19 05:17:11 GMT 2024","286","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","101","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:29 GMT 2024","1596","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Mon Aug 19 05:17:26 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","342","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Mon Aug 19 05:17:18 GMT 2024","Mon Aug 19 05:17:19 GMT 2024","918","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Mon Aug 19 05:17:10 GMT 2024","Mon Aug 19 05:17:10 GMT 2024","290","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Mon Aug 19 05:17:32 GMT 2024","Mon Aug 19 05:17:32 GMT 2024","90","","Location","","","","cy.location() - get window.location",""
"passed","Mon Aug 19 05:17:20 GMT 2024","Mon Aug 19 05:17:22 GMT 2024","2158","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Mon Aug 19 05:17:17 GMT 2024","Mon Aug 19 05:17:18 GMT 2024","930","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Mon Aug 19 05:17:40 GMT 2024","Mon Aug 19 05:17:43 GMT 2024","2886","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Mon Aug 19 05:17:20 GMT 2024","Mon Aug 19 05:17:20 GMT 2024","190","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Mon Aug 19 05:17:17 GMT 2024","Mon Aug 19 05:17:17 GMT 2024","210","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Mon Aug 19 05:17:19 GMT 2024","Mon Aug 19 05:17:20 GMT 2024","972","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Mon Aug 19 05:17:04 GMT 2024","Mon Aug 19 05:17:06 GMT 2024","1776","","Example feature","","","","Submitting form with credentials",""
"passed","Mon Aug 19 05:17:50 GMT 2024","Mon Aug 19 05:17:51 GMT 2024","441","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","106","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Mon Aug 19 05:17:16 GMT 2024","Mon Aug 19 05:17:17 GMT 2024","227","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Mon Aug 19 05:17:10 GMT 2024","Mon Aug 19 05:17:10 GMT 2024","202","","example to-do app","","","","can check off an item as completed",""
"passed","Mon Aug 19 05:17:09 GMT 2024","Mon Aug 19 05:17:09 GMT 2024","400","","example to-do app","","","","displays two todo items by default",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","104","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","127","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","107","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Mon Aug 19 05:17:14 GMT 2024","Mon Aug 19 05:17:16 GMT 2024","2493","","Actions","","","",".click() - click on a DOM element",""
"passed","Mon Aug 19 05:17:11 GMT 2024","Mon Aug 19 05:17:11 GMT 2024","269","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Mon Aug 19 05:17:27 GMT 2024","Mon Aug 19 05:17:27 GMT 2024","101","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Mon Aug 19 05:17:09 GMT 2024","Mon Aug 19 05:17:10 GMT 2024","421","","example to-do app","","","","can add new todo items",""
"passed","Mon Aug 19 05:17:36 GMT 2024","Mon Aug 19 05:17:37 GMT 2024","343","","Navigation","","","","cy.visit() - visit a remote url",""
