"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","463","cy.reload() - reload the page","","Sun Dec 21 05:24:12 UTC 2025","passed","Sun Dec 21 05:24:12 UTC 2025","","Navigation","",""
"","2152","cy.scrollTo() - scroll the window or element to a position","","Sun Dec 21 05:23:56 UTC 2025","passed","Sun Dec 21 05:23:58 UTC 2025","","Actions","",""
"","286","can filter for uncompleted tasks","example to-do app","Sun Dec 21 05:23:46 UTC 2025","passed","Sun Dec 21 05:23:46 UTC 2025","","with a checked task","",""
"","980",".select() - select an option in a <select> element","","Sun Dec 21 05:23:54 UTC 2025","passed","Sun Dec 21 05:23:55 UTC 2025","","Actions","",""
"","214","can check off an item as completed","","Sun Dec 21 05:23:45 UTC 2025","passed","Sun Dec 21 05:23:46 UTC 2025","","example to-do app","",""
"","2937","cy.viewport() - set the viewport size and dimension","","Sun Dec 21 05:24:15 UTC 2025","passed","Sun Dec 21 05:24:18 UTC 2025","","Viewport","",""
"","915",".uncheck() - uncheck a checkbox element","","Sun Dec 21 05:23:53 UTC 2025","passed","Sun Dec 21 05:23:54 UTC 2025","","Actions","",""
"","2492",".click() - click on a DOM element","","Sun Dec 21 05:23:49 UTC 2025","passed","Sun Dec 21 05:23:52 UTC 2025","","Actions","",""
"","276","can delete all completed tasks","example to-do app","Sun Dec 21 05:23:46 UTC 2025","passed","Sun Dec 21 05:23:46 UTC 2025","","with a checked task","",""
"","365","cy.visit() - visit a remote url","","Sun Dec 21 05:24:12 UTC 2025","passed","Sun Dec 21 05:24:12 UTC 2025","","Navigation","",""
"","181",".scrollIntoView() - scroll an element into view","","Sun Dec 21 05:23:55 UTC 2025","passed","Sun Dec 21 05:23:55 UTC 2025","","Actions","",""
"","925",".check() - check a checkbox or radio element","","Sun Dec 21 05:23:52 UTC 2025","passed","Sun Dec 21 05:23:53 UTC 2025","","Actions","",""
"","106","assert - assert shape of an object","Assertions","Sun Dec 21 05:24:03 UTC 2025","passed","Sun Dec 21 05:24:03 UTC 2025","","Explicit Assertions","",""
"","91","cy.url() - get the current URL","","Sun Dec 21 05:24:08 UTC 2025","passed","Sun Dec 21 05:24:08 UTC 2025","","Location","",""
"","504","displays two todo items by default","","Sun Dec 21 05:23:44 UTC 2025","passed","Sun Dec 21 05:23:45 UTC 2025","","example to-do app","",""
"","537","cy.wait() - wait for a specific route","","Sun Dec 21 05:24:26 UTC 2025","passed","Sun Dec 21 05:24:27 UTC 2025","","Waiting","",""
"","109","matches unknown text between two elements","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:03 UTC 2025","","Explicit Assertions","",""
"","230",".dblclick() - double click on a DOM element","","Sun Dec 21 05:23:52 UTC 2025","passed","Sun Dec 21 05:23:52 UTC 2025","","Actions","",""
"","394",".should() - make an assertion about the current subject","Assertions","Sun Dec 21 05:24:01 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Implicit Assertions","",""
"","108","can throw any error","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Explicit Assertions","",""
"","288","can filter for completed tasks","example to-do app","Sun Dec 21 05:23:46 UTC 2025","passed","Sun Dec 21 05:23:46 UTC 2025","","with a checked task","",""
"","139","cy.location() - get window.location","","Sun Dec 21 05:24:08 UTC 2025","passed","Sun Dec 21 05:24:08 UTC 2025","","Location","",""
"","103","pass your own callback function to should()","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Explicit Assertions","",""
"","110","expect - make an assertion about a specified subject","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Explicit Assertions","",""
"","976","cy.go() - go back or forward in the browser's history","","Sun Dec 21 05:24:11 UTC 2025","passed","Sun Dec 21 05:24:12 UTC 2025","","Navigation","",""
"","4568","cy.wait() - wait for a specific amount of time","","Sun Dec 21 05:24:21 UTC 2025","passed","Sun Dec 21 05:24:26 UTC 2025","","Waiting","",""
"","1582","retries the should callback until assertions pass","Assertions","Sun Dec 21 05:24:03 UTC 2025","passed","Sun Dec 21 05:24:04 UTC 2025","","Explicit Assertions","",""
"","166",".trigger() - trigger an event on a DOM element","","Sun Dec 21 05:23:55 UTC 2025","passed","Sun Dec 21 05:23:56 UTC 2025","","Actions","",""
"","434","cy.hash() - get the current URL hash","","Sun Dec 21 05:24:07 UTC 2025","passed","Sun Dec 21 05:24:08 UTC 2025","","Location","",""
"","1975","Submitting form with credentials","","Sun Dec 21 05:23:39 UTC 2025","passed","Sun Dec 21 05:23:41 UTC 2025","","Example feature","",""
"","406","can add new todo items","","Sun Dec 21 05:23:45 UTC 2025","passed","Sun Dec 21 05:23:45 UTC 2025","","example to-do app","",""
"","123",".and() - chain multiple assertions together","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Implicit Assertions","",""
"","114","finds element by class name regex","Assertions","Sun Dec 21 05:24:02 UTC 2025","passed","Sun Dec 21 05:24:02 UTC 2025","","Explicit Assertions","",""
"","226",".rightclick() - right click on a DOM element","","Sun Dec 21 05:23:52 UTC 2025","passed","Sun Dec 21 05:23:52 UTC 2025","","Actions","",""
