"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 28 16:22:03 GMT 2023","Sun May 28 16:22:03 GMT 2023","446","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Sun May 28 16:22:40 GMT 2023","Sun May 28 16:22:40 GMT 2023","193","","Location","","","","cy.location() - get window.location",""
"passed","Sun May 28 16:22:02 GMT 2023","Sun May 28 16:22:02 GMT 2023","591","","example to-do app","","","","can add new todo items",""
"passed","Sun May 28 16:22:01 GMT 2023","Sun May 28 16:22:02 GMT 2023","932","","example to-do app","","","","displays two todo items by default",""
"passed","Sun May 28 16:22:45 GMT 2023","Sun May 28 16:22:46 GMT 2023","640","","Navigation","","","","cy.reload() - reload the page",""
"passed","Sun May 28 16:22:30 GMT 2023","Sun May 28 16:22:30 GMT 2023","704","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Sun May 28 16:22:09 GMT 2023","Sun May 28 16:22:12 GMT 2023","3428","","Actions","","","",".click() - click on a DOM element",""
"passed","Sun May 28 16:22:15 GMT 2023","Sun May 28 16:22:16 GMT 2023","1388","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Sun May 28 16:22:02 GMT 2023","Sun May 28 16:22:02 GMT 2023","367","","example to-do app","","","","can check off an item as completed",""
"passed","Sun May 28 16:22:31 GMT 2023","Sun May 28 16:22:31 GMT 2023","218","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Sun May 28 16:22:31 GMT 2023","Sun May 28 16:22:31 GMT 2023","200","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Sun May 28 16:21:50 GMT 2023","Sun May 28 16:21:54 GMT 2023","3123","","Example feature","","","","Submitting form with credentials",""
"passed","Sun May 28 16:22:12 GMT 2023","Sun May 28 16:22:13 GMT 2023","408","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Sun May 28 16:22:16 GMT 2023","Sun May 28 16:22:17 GMT 2023","1264","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Sun May 28 16:22:31 GMT 2023","Sun May 28 16:22:32 GMT 2023","201","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Sun May 28 16:22:13 GMT 2023","Sun May 28 16:22:13 GMT 2023","357","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Sun May 28 16:22:31 GMT 2023","Sun May 28 16:22:31 GMT 2023","227","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Sun May 28 16:22:40 GMT 2023","Sun May 28 16:22:40 GMT 2023","159","","Location","","","","cy.url() - get the current URL",""
"passed","Sun May 28 16:22:18 GMT 2023","Sun May 28 16:22:18 GMT 2023","315","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Sun May 28 16:22:39 GMT 2023","Sun May 28 16:22:40 GMT 2023","502","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Sun May 28 16:22:13 GMT 2023","Sun May 28 16:22:15 GMT 2023","1294","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Sun May 28 16:22:32 GMT 2023","Sun May 28 16:22:32 GMT 2023","215","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Sun May 28 16:22:17 GMT 2023","Sun May 28 16:22:18 GMT 2023","346","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Sun May 28 16:22:18 GMT 2023","Sun May 28 16:22:20 GMT 2023","2287","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Sun May 28 16:22:32 GMT 2023","Sun May 28 16:22:34 GMT 2023","1660","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Sun May 28 16:22:46 GMT 2023","Sun May 28 16:22:47 GMT 2023","616","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Sun May 28 16:23:00 GMT 2023","Sun May 28 16:23:05 GMT 2023","5087","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Sun May 28 16:22:30 GMT 2023","Sun May 28 16:22:31 GMT 2023","271","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Sun May 28 16:22:03 GMT 2023","Sun May 28 16:22:04 GMT 2023","416","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Sun May 28 16:22:32 GMT 2023","Sun May 28 16:22:32 GMT 2023","194","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
"passed","Sun May 28 16:22:03 GMT 2023","Sun May 28 16:22:03 GMT 2023","482","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Sun May 28 16:22:52 GMT 2023","Sun May 28 16:22:55 GMT 2023","3324","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Sun May 28 16:23:05 GMT 2023","Sun May 28 16:23:06 GMT 2023","817","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Sun May 28 16:22:44 GMT 2023","Sun May 28 16:22:45 GMT 2023","1426","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
