"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 05:14:32 GMT 2023","Mon Jul 31 05:14:33 GMT 2023","458","","example to-do app","","","","can add new todo items",""
"passed","Mon Jul 31 05:14:45 GMT 2023","Mon Jul 31 05:14:47 GMT 2023","2175","","Actions","","","","cy.scrollTo() - scroll the window or element to a position",""
"passed","Mon Jul 31 05:14:41 GMT 2023","Mon Jul 31 05:14:42 GMT 2023","1019","","Actions","","","",".check() - check a checkbox or radio element",""
"passed","Mon Jul 31 05:14:33 GMT 2023","Mon Jul 31 05:14:33 GMT 2023","335","example to-do app","with a checked task","","","","can filter for uncompleted tasks",""
"passed","Mon Jul 31 05:15:00 GMT 2023","Mon Jul 31 05:15:00 GMT 2023","135","","Location","","","","cy.location() - get window.location",""
"passed","Mon Jul 31 05:15:09 GMT 2023","Mon Jul 31 05:15:12 GMT 2023","3023","","Viewport","","","","cy.viewport() - set the viewport size and dimension",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","154","Assertions","Explicit Assertions","","","","can throw any error",""
"passed","Mon Jul 31 05:14:52 GMT 2023","Mon Jul 31 05:14:52 GMT 2023","434","Assertions","Implicit Assertions","","","",".should() - make an assertion about the current subject",""
"passed","Mon Jul 31 05:14:52 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","153","Assertions","Explicit Assertions","","","","expect - make an assertion about a specified subject",""
"passed","Mon Jul 31 05:14:42 GMT 2023","Mon Jul 31 05:14:43 GMT 2023","1004","","Actions","","","",".uncheck() - uncheck a checkbox element",""
"passed","Mon Jul 31 05:14:33 GMT 2023","Mon Jul 31 05:14:34 GMT 2023","324","example to-do app","with a checked task","","","","can filter for completed tasks",""
"passed","Mon Jul 31 05:15:05 GMT 2023","Mon Jul 31 05:15:05 GMT 2023","408","","Navigation","","","","cy.visit() - visit a remote url",""
"passed","Mon Jul 31 05:15:16 GMT 2023","Mon Jul 31 05:15:21 GMT 2023","4647","","Waiting","","","","cy.wait() - wait for a specific amount of time",""
"passed","Mon Jul 31 05:14:34 GMT 2023","Mon Jul 31 05:14:34 GMT 2023","328","example to-do app","with a checked task","","","","can delete all completed tasks",""
"passed","Mon Jul 31 05:14:59 GMT 2023","Mon Jul 31 05:15:00 GMT 2023","358","","Location","","","","cy.hash() - get the current URL hash",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","151","Assertions","Explicit Assertions","","","","finds element by class name regex",""
"passed","Mon Jul 31 05:14:33 GMT 2023","Mon Jul 31 05:14:33 GMT 2023","250","","example to-do app","","","","can check off an item as completed",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","143","Assertions","Explicit Assertions","","","","matches unknown text between two elements",""
"passed","Mon Jul 31 05:15:21 GMT 2023","Mon Jul 31 05:15:21 GMT 2023","457","","Waiting","","","","cy.wait() - wait for a specific route",""
"passed","Mon Jul 31 05:14:44 GMT 2023","Mon Jul 31 05:14:45 GMT 2023","326","","Actions","","","",".trigger() - trigger an event on a DOM element",""
"passed","Mon Jul 31 05:15:03 GMT 2023","Mon Jul 31 05:15:04 GMT 2023","1004","","Navigation","","","","cy.go() - go back or forward in the browser's history",""
"passed","Mon Jul 31 05:14:25 GMT 2023","Mon Jul 31 05:14:27 GMT 2023","2133","","Example feature","","","","Submitting form with credentials",""
"passed","Mon Jul 31 05:15:00 GMT 2023","Mon Jul 31 05:15:00 GMT 2023","111","","Location","","","","cy.url() - get the current URL",""
"passed","Mon Jul 31 05:14:41 GMT 2023","Mon Jul 31 05:14:41 GMT 2023","279","","Actions","","","",".rightclick() - right click on a DOM element",""
"passed","Mon Jul 31 05:14:43 GMT 2023","Mon Jul 31 05:14:44 GMT 2023","1090","","Actions","","","",".select() - select an option in a <select> element",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:55 GMT 2023","1646","Assertions","Explicit Assertions","","","","retries the should callback until assertions pass",""
"passed","Mon Jul 31 05:14:32 GMT 2023","Mon Jul 31 05:14:32 GMT 2023","504","","example to-do app","","","","displays two todo items by default",""
"passed","Mon Jul 31 05:14:40 GMT 2023","Mon Jul 31 05:14:41 GMT 2023","298","","Actions","","","",".dblclick() - double click on a DOM element",""
"passed","Mon Jul 31 05:14:38 GMT 2023","Mon Jul 31 05:14:40 GMT 2023","2733","","Actions","","","",".click() - click on a DOM element",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","154","Assertions","Explicit Assertions","","","","pass your own callback function to should()",""
"passed","Mon Jul 31 05:15:04 GMT 2023","Mon Jul 31 05:15:05 GMT 2023","481","","Navigation","","","","cy.reload() - reload the page",""
"passed","Mon Jul 31 05:14:52 GMT 2023","Mon Jul 31 05:14:52 GMT 2023","179","Assertions","Implicit Assertions","","","",".and() - chain multiple assertions together",""
"passed","Mon Jul 31 05:14:44 GMT 2023","Mon Jul 31 05:14:44 GMT 2023","297","","Actions","","","",".scrollIntoView() - scroll an element into view",""
"passed","Mon Jul 31 05:14:53 GMT 2023","Mon Jul 31 05:14:53 GMT 2023","127","Assertions","Explicit Assertions","","","","assert - assert shape of an object",""
