"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2921","cy.viewport() - set the viewport size and dimension","","Tue Dec 30 05:27:54 UTC 2025","passed","Tue Dec 30 05:27:57 UTC 2025","","Viewport","",""
"","603","cy.wait() - wait for a specific route","","Tue Dec 30 05:28:05 UTC 2025","passed","Tue Dec 30 05:28:05 UTC 2025","","Waiting","",""
"","932",".check() - check a checkbox or radio element","","Tue Dec 30 05:27:31 UTC 2025","passed","Tue Dec 30 05:27:32 UTC 2025","","Actions","",""
"","106","finds element by class name regex","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Explicit Assertions","",""
"","360",".should() - make an assertion about the current subject","Assertions","Tue Dec 30 05:27:40 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Implicit Assertions","",""
"","233",".dblclick() - double click on a DOM element","","Tue Dec 30 05:27:30 UTC 2025","passed","Tue Dec 30 05:27:30 UTC 2025","","Actions","",""
"","117","pass your own callback function to should()","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Explicit Assertions","",""
"","101","can throw any error","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Explicit Assertions","",""
"","2515",".click() - click on a DOM element","","Tue Dec 30 05:27:28 UTC 2025","passed","Tue Dec 30 05:27:30 UTC 2025","","Actions","",""
"","327","cy.visit() - visit a remote url","","Tue Dec 30 05:27:51 UTC 2025","passed","Tue Dec 30 05:27:51 UTC 2025","","Navigation","",""
"","193","can check off an item as completed","","Tue Dec 30 05:27:24 UTC 2025","passed","Tue Dec 30 05:27:24 UTC 2025","","example to-do app","",""
"","232",".scrollIntoView() - scroll an element into view","","Tue Dec 30 05:27:34 UTC 2025","passed","Tue Dec 30 05:27:34 UTC 2025","","Actions","",""
"","271","can delete all completed tasks","example to-do app","Tue Dec 30 05:27:24 UTC 2025","passed","Tue Dec 30 05:27:25 UTC 2025","","with a checked task","",""
"","421","cy.reload() - reload the page","","Tue Dec 30 05:27:50 UTC 2025","passed","Tue Dec 30 05:27:51 UTC 2025","","Navigation","",""
"","97","cy.location() - get window.location","","Tue Dec 30 05:27:47 UTC 2025","passed","Tue Dec 30 05:27:47 UTC 2025","","Location","",""
"","101","expect - make an assertion about a specified subject","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Explicit Assertions","",""
"","118",".and() - chain multiple assertions together","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Implicit Assertions","",""
"","288","cy.hash() - get the current URL hash","","Tue Dec 30 05:27:46 UTC 2025","passed","Tue Dec 30 05:27:47 UTC 2025","","Location","",""
"","2180","cy.scrollTo() - scroll the window or element to a position","","Tue Dec 30 05:27:34 UTC 2025","passed","Tue Dec 30 05:27:36 UTC 2025","","Actions","",""
"","1795","Submitting form with credentials","","Tue Dec 30 05:27:18 UTC 2025","passed","Tue Dec 30 05:27:20 UTC 2025","","Example feature","",""
"","1574","retries the should callback until assertions pass","Assertions","Tue Dec 30 05:27:42 UTC 2025","passed","Tue Dec 30 05:27:43 UTC 2025","","Explicit Assertions","",""
"","211",".rightclick() - right click on a DOM element","","Tue Dec 30 05:27:30 UTC 2025","passed","Tue Dec 30 05:27:31 UTC 2025","","Actions","",""
"","4548","cy.wait() - wait for a specific amount of time","","Tue Dec 30 05:28:00 UTC 2025","passed","Tue Dec 30 05:28:05 UTC 2025","","Waiting","",""
"","83","cy.url() - get the current URL","","Tue Dec 30 05:27:47 UTC 2025","passed","Tue Dec 30 05:27:47 UTC 2025","","Location","",""
"","104","matches unknown text between two elements","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:41 UTC 2025","","Explicit Assertions","",""
"","379","displays two todo items by default","","Tue Dec 30 05:27:23 UTC 2025","passed","Tue Dec 30 05:27:23 UTC 2025","","example to-do app","",""
"","399","can add new todo items","","Tue Dec 30 05:27:23 UTC 2025","passed","Tue Dec 30 05:27:24 UTC 2025","","example to-do app","",""
"","93","assert - assert shape of an object","Assertions","Tue Dec 30 05:27:41 UTC 2025","passed","Tue Dec 30 05:27:42 UTC 2025","","Explicit Assertions","",""
"","290","can filter for uncompleted tasks","example to-do app","Tue Dec 30 05:27:24 UTC 2025","passed","Tue Dec 30 05:27:24 UTC 2025","","with a checked task","",""
"","965",".uncheck() - uncheck a checkbox element","","Tue Dec 30 05:27:32 UTC 2025","passed","Tue Dec 30 05:27:33 UTC 2025","","Actions","",""
"","203",".trigger() - trigger an event on a DOM element","","Tue Dec 30 05:27:34 UTC 2025","passed","Tue Dec 30 05:27:34 UTC 2025","","Actions","",""
"","1015",".select() - select an option in a <select> element","","Tue Dec 30 05:27:33 UTC 2025","passed","Tue Dec 30 05:27:34 UTC 2025","","Actions","",""
"","932","cy.go() - go back or forward in the browser's history","","Tue Dec 30 05:27:49 UTC 2025","passed","Tue Dec 30 05:27:50 UTC 2025","","Navigation","",""
"","283","can filter for completed tasks","example to-do app","Tue Dec 30 05:27:24 UTC 2025","passed","Tue Dec 30 05:27:24 UTC 2025","","with a checked task","",""
