"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","421","cy.reload() - reload the page","","Sat Jun 07 05:22:12 GMT 2025","passed","Sat Jun 07 05:22:12 GMT 2025","","Navigation","",""
"","415","can add new todo items","","Sat Jun 07 05:21:46 GMT 2025","passed","Sat Jun 07 05:21:46 GMT 2025","","example to-do app","",""
"","91","expect - make an assertion about a specified subject","Assertions","Sat Jun 07 05:22:02 GMT 2025","passed","Sat Jun 07 05:22:02 GMT 2025","","Explicit Assertions","",""
"","336","cy.visit() - visit a remote url","","Sat Jun 07 05:22:12 GMT 2025","passed","Sat Jun 07 05:22:12 GMT 2025","","Navigation","",""
"","932",".uncheck() - uncheck a checkbox element","","Sat Jun 07 05:21:54 GMT 2025","passed","Sat Jun 07 05:21:55 GMT 2025","","Actions","",""
"","914",".check() - check a checkbox or radio element","","Sat Jun 07 05:21:53 GMT 2025","passed","Sat Jun 07 05:21:54 GMT 2025","","Actions","",""
"","102","pass your own callback function to should()","Assertions","Sat Jun 07 05:22:02 GMT 2025","passed","Sat Jun 07 05:22:03 GMT 2025","","Explicit Assertions","",""
"","284","can filter for completed tasks","example to-do app","Sat Jun 07 05:21:47 GMT 2025","passed","Sat Jun 07 05:21:47 GMT 2025","","with a checked task","",""
"","218",".dblclick() - double click on a DOM element","","Sat Jun 07 05:21:52 GMT 2025","passed","Sat Jun 07 05:21:53 GMT 2025","","Actions","",""
"","107","finds element by class name regex","Assertions","Sat Jun 07 05:22:03 GMT 2025","passed","Sat Jun 07 05:22:03 GMT 2025","","Explicit Assertions","",""
"","97","assert - assert shape of an object","Assertions","Sat Jun 07 05:22:03 GMT 2025","passed","Sat Jun 07 05:22:03 GMT 2025","","Explicit Assertions","",""
"","1580","retries the should callback until assertions pass","Assertions","Sat Jun 07 05:22:03 GMT 2025","passed","Sat Jun 07 05:22:05 GMT 2025","","Explicit Assertions","",""
"","124",".and() - chain multiple assertions together","Assertions","Sat Jun 07 05:22:02 GMT 2025","passed","Sat Jun 07 05:22:02 GMT 2025","","Implicit Assertions","",""
"","938","cy.go() - go back or forward in the browser's history","","Sat Jun 07 05:22:11 GMT 2025","passed","Sat Jun 07 05:22:12 GMT 2025","","Navigation","",""
"","209",".rightclick() - right click on a DOM element","","Sat Jun 07 05:21:53 GMT 2025","passed","Sat Jun 07 05:21:53 GMT 2025","","Actions","",""
"","975",".select() - select an option in a <select> element","","Sat Jun 07 05:21:55 GMT 2025","passed","Sat Jun 07 05:21:56 GMT 2025","","Actions","",""
"","99","can throw any error","Assertions","Sat Jun 07 05:22:03 GMT 2025","passed","Sat Jun 07 05:22:03 GMT 2025","","Explicit Assertions","",""
"","284","can filter for uncompleted tasks","example to-do app","Sat Jun 07 05:21:46 GMT 2025","passed","Sat Jun 07 05:21:47 GMT 2025","","with a checked task","",""
"","94","matches unknown text between two elements","Assertions","Sat Jun 07 05:22:03 GMT 2025","passed","Sat Jun 07 05:22:03 GMT 2025","","Explicit Assertions","",""
"","2960","cy.viewport() - set the viewport size and dimension","","Sat Jun 07 05:22:16 GMT 2025","passed","Sat Jun 07 05:22:19 GMT 2025","","Viewport","",""
"","279","can delete all completed tasks","example to-do app","Sat Jun 07 05:21:47 GMT 2025","passed","Sat Jun 07 05:21:47 GMT 2025","","with a checked task","",""
"","133",".scrollIntoView() - scroll an element into view","","Sat Jun 07 05:21:56 GMT 2025","passed","Sat Jun 07 05:21:56 GMT 2025","","Actions","",""
"","347",".should() - make an assertion about the current subject","Assertions","Sat Jun 07 05:22:02 GMT 2025","passed","Sat Jun 07 05:22:02 GMT 2025","","Implicit Assertions","",""
"","571","cy.wait() - wait for a specific route","","Sat Jun 07 05:22:26 GMT 2025","passed","Sat Jun 07 05:22:27 GMT 2025","","Waiting","",""
"","157",".trigger() - trigger an event on a DOM element","","Sat Jun 07 05:21:56 GMT 2025","passed","Sat Jun 07 05:21:56 GMT 2025","","Actions","",""
"","2172","cy.scrollTo() - scroll the window or element to a position","","Sat Jun 07 05:21:56 GMT 2025","passed","Sat Jun 07 05:21:58 GMT 2025","","Actions","",""
"","4546","cy.wait() - wait for a specific amount of time","","Sat Jun 07 05:22:22 GMT 2025","passed","Sat Jun 07 05:22:26 GMT 2025","","Waiting","",""
"","94","cy.location() - get window.location","","Sat Jun 07 05:22:08 GMT 2025","passed","Sat Jun 07 05:22:08 GMT 2025","","Location","",""
"","2029","Submitting form with credentials","","Sat Jun 07 05:21:40 GMT 2025","passed","Sat Jun 07 05:21:42 GMT 2025","","Example feature","",""
"","388","cy.hash() - get the current URL hash","","Sat Jun 07 05:22:08 GMT 2025","passed","Sat Jun 07 05:22:08 GMT 2025","","Location","",""
"","83","cy.url() - get the current URL","","Sat Jun 07 05:22:08 GMT 2025","passed","Sat Jun 07 05:22:08 GMT 2025","","Location","",""
"","2486",".click() - click on a DOM element","","Sat Jun 07 05:21:50 GMT 2025","passed","Sat Jun 07 05:21:52 GMT 2025","","Actions","",""
"","194","can check off an item as completed","","Sat Jun 07 05:21:46 GMT 2025","passed","Sat Jun 07 05:21:46 GMT 2025","","example to-do app","",""
"","436","displays two todo items by default","","Sat Jun 07 05:21:45 GMT 2025","passed","Sat Jun 07 05:21:46 GMT 2025","","example to-do app","",""
